Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,Url
2020,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,29,1990,30,49,5,0,4,2,42.3,0.26,-4.7,-0.16,163,436,37.4,1038,181,32,32.7,265,39.2,36.7,308,16,5.2,33,1.1,15.3,https://fbref.com/en/players/47064058/Oliver-Baumann
2020,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,34,1985,4,4,1,0,0,0,6.1,0.26,2.1,0.51,20,54,37,133,23,33.1,33.5,29,34.5,37.1,47,3,6.4,8,2,16,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2020,Inter,Serie A,Samir Handanović,SVN,GK,35,1984,35,32,2,0,4,1,32.5,0.28,1.5,0.04,148,284,52.1,850,187,24.2,29.4,264,29.5,30.3,334,21,6.3,12,0.34,12,https://fbref.com/en/players/74419746/Samir-Handanovic
2020,Inter,Serie A,Daniele Padelli,ITA,GK,33,1985,3,4,1,0,2,0,3.2,0.39,-0.8,-0.27,10,24,41.7,67,14,26.9,32,24,25,30.7,36,1,2.8,0,0,9.3,https://fbref.com/en/players/cf1c23d8/Daniele-Padelli
2020,Juventus,Serie A,Gianluigi Buffon,ITA,GK,41,1978,9,10,1,0,2,0,7.6,0.21,-2.4,-0.26,22,38,57.9,157,40,17.8,27.4,55,18.2,22.9,76,1,1.3,7,0.78,16.4,https://fbref.com/en/players/e40d028b/Gianluigi-Buffon
2020,Juventus,Serie A,Carlo Pinsoglio,ITA,GK,29,1990,0.2,0,0,0,0,0,0,NA,0,0,1,1,100,1,0,0,21,2,50,30,0,0,NA,0,0,NA,https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio
2020,Juventus,Serie A,Wojciech Szczęsny,POL,GK,29,1990,28.8,33,8,1,4,0,34.6,0.22,1.6,0.06,108,200,54,565,156,28.5,32.5,196,19.9,26.8,219,11,5,22,0.76,15,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
2020,Köln,Bundesliga,Timo Horn,GER,GK,26,1993,34,69,4,1,11,2,53.1,0.32,-13.9,-0.41,311,630,49.4,892,99,53.9,42.2,298,50,40.7,270,18,6.7,14,0.41,14.1,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2020,Lazio,Serie A,Thomas Strakosha,ALB,GK,24,1995,38,42,7,1,8,1,45.6,0.27,4.6,0.12,202,453,44.6,931,149,40.7,34.5,292,25.3,27.2,282,15,5.3,17,0.45,13.9,https://fbref.com/en/players/339fe0e8/Thomas-Strakosha
2020,Lecce,Serie A,Gabriel,BRA,GK,26,1992,33.3,76,10,1,12,3,80.9,0.34,7.9,0.24,147,354,41.5,653,194,36.1,34.9,326,36.2,31.8,382,21,5.5,12,0.36,13.6,https://fbref.com/en/players/f93ed0df/Gabriel
2020,Lecce,Serie A,Mauro Vigorito,ITA,GK,29,1990,4.7,9,1,0,1,0,9.4,0.33,0.4,0.08,24,64,37.5,104,27,43.3,36.3,49,38.8,32.2,61,4,6.6,1,0.21,11.6,https://fbref.com/en/players/582a251c/Mauro-Vigorito
2020,Leganés,La Liga,Iván Cuéllar,ESP,GK,35,1984,27,33,1,1,8,0,29.5,0.29,-3.5,-0.13,230,623,36.9,605,108,69.9,52.1,218,91.7,67.8,272,32,11.8,34,1.26,16,https://fbref.com/en/players/75751c99/Ivan-Cuellar
2020,Leganés,La Liga,Juan Soriano,ESP,GK,21,1997,11,18,5,1,0,1,15.5,0.32,-1.5,-0.13,49,175,28,222,59,52.3,45.8,75,78.7,63.1,70,7,10,7,0.64,18.3,https://fbref.com/en/players/5512b1a9/Juan-Soriano
2020,Leicester City,Premier League,Kasper Schmeichel,DEN,GK,32,1986,38,41,8,0,7,2,42.2,0.28,3.2,0.08,239,488,49,936,151,39.9,37.4,242,47.5,40.8,293,10,3.4,27,0.71,15.7,https://fbref.com/en/players/53af52f3/Kasper-Schmeichel
2020,Levante,La Liga,Aitor Fernández,ESP,GK,28,1991,36,51,3,1,8,2,57.1,0.27,8.1,0.23,204,553,36.9,781,186,50.1,41.7,337,48.1,41.4,382,25,6.5,29,0.81,14,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez
2020,Levante,La Liga,Koke Vegas,ESP,GK,23,1995,2,2,0,0,1,0,1.7,0.17,-0.3,-0.13,7,26,26.9,43,16,46.5,40.6,20,30,30.6,30,2,6.7,2,1,15.6,https://fbref.com/en/players/bfb15d99/Koke-Vegas
2020,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,29,1989,34,44,2,1,6,0,48.7,0.35,4.7,0.14,261,604,43.2,1362,205,37,35.7,234,42.7,38.9,218,21,9.6,29,0.85,15.8,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2020,Lille,Ligue 1,Mike Maignan,FRA,GK,24,1995,28,27,4,1,1,3,24.4,0.26,0.4,0.01,158,425,37.2,562,142,49.1,41.7,200,74.5,58.8,201,23,11.4,9,0.32,13.7,https://fbref.com/en/players/fcb38f57/Mike-Maignan
2020,Liverpool,Premier League,Adrián,ESP,GK,32,1987,9.7,10,0,1,1,0,9,0.32,-1,-0.11,60,142,42.3,246,49,44.3,38.3,68,48.5,40.2,91,8,8.8,7,0.72,13,https://fbref.com/en/players/f76e6b4e/Adrian
2020,Liverpool,Premier League,Alisson,BRA,GK,26,1992,28.3,23,1,0,1,1,22.6,0.28,0.6,0.02,138,255,54.1,755,132,24.9,31.7,170,39.4,38.8,197,16,8.1,37,1.31,17.5,https://fbref.com/en/players/7a2e46a8/Alisson
2020,Lyon,Ligue 1,Anthony Lopes,POR,GK,28,1990,26,25,2,1,2,3,24,0.26,2,0.08,128,267,47.9,632,140,30.2,32.2,186,40.9,38,218,16,7.3,15,0.58,14.9,https://fbref.com/en/players/f00de885/Anthony-Lopes
2020,Lyon,Ligue 1,Ciprian Tătărușanu,ROU,GK,33,1986,2,2,0,0,0,0,1.9,0.18,-0.1,-0.06,14,18,77.8,53,15,26.4,30,6,66.7,44.5,7,2,28.6,2,1,15,https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu
2020,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,30,1988,34,40,1,1,3,0,44.3,0.28,4.3,0.13,230,486,47.3,1260,167,30.2,33.1,285,37.2,36.4,286,14,4.9,31,0.91,14.3,https://fbref.com/en/players/420c18a1/Yann-Sommer
2020,Mainz 05,Bundesliga,Florian Müller,GER,GK,21,1997,12.5,25,2,2,2,0,23.1,0.33,-1.9,-0.15,88,215,40.9,363,77,38.3,36.6,119,63.9,50.2,116,8,6.9,14,1.12,16.1,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2020,Mainz 05,Bundesliga,Robin Zentner,GER,GK,24,1994,21.5,40,1,0,6,1,37,0.32,-2,-0.1,135,409,33,604,144,47.4,40.8,196,62.8,51.6,226,23,10.2,20,0.93,16.2,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2020,Mallorca,La Liga,Fabricio,ESP,GK,31,1987,1,3,2,0,1,0,1.7,0.15,-1.3,-1.31,8,17,47.1,24,6,50,41,9,55.6,47.3,5,0,0,1,1,15.3,https://fbref.com/en/players/af245161/Fabricio
2020,Mallorca,La Liga,Miquel Parera,ESP,GK,23,1996,1,2,0,0,0,0,1.6,0.31,-0.4,-0.45,3,14,21.4,22,3,50,43,4,75,62.8,6,1,16.7,0,0,6,https://fbref.com/en/players/f9b42381/Miquel-Parera
2020,Mallorca,La Liga,Manolo Reina,ESP,GK,34,1985,36,60,13,2,7,1,58.1,0.28,-0.9,-0.03,255,689,37,886,180,56.4,43.4,308,61.4,50.4,361,36,10,24,0.67,13.7,https://fbref.com/en/players/605eb473/Manolo-Reina
2020,Manchester City,Premier League,Claudio Bravo,CHI,GK,36,1983,3.9,7,0,0,0,0,4.2,0.28,-2.8,-0.72,19,47,40.4,104,13,27.9,31.5,28,64.3,48.2,35,3,8.6,1,0.26,12.4,https://fbref.com/en/players/10072610/Claudio-Bravo
2020,Manchester City,Premier League,Ederson,BRA,GK,25,1993,34.1,28,3,1,4,1,29.5,0.3,2.5,0.07,126,247,51,925,161,21.7,29.7,139,33.1,35,173,12,6.9,39,1.14,17.7,https://fbref.com/en/players/3bb7b8b4/Ederson
2020,Manchester Utd,Premier League,David de Gea,ESP,GK,28,1990,38,36,3,1,8,1,37.1,0.28,2.1,0.05,120,311,38.6,669,148,33.8,34.3,265,32.1,33.9,285,15,5.3,11,0.29,13.3,https://fbref.com/en/players/7ba6d84e/David-de-Gea
2020,Marseille,Ligue 1,Steve Mandanda,FRA,GK,34,1985,26.3,27,4,0,2,3,26.7,0.27,2.7,0.1,139,401,34.7,706,134,44.5,40,142,61.3,48.3,192,15,7.8,17,0.65,14.4,https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda
2020,Marseille,Ligue 1,Yohann Pelé,FRA,GK,36,1982,1.7,2,0,0,0,0,2.6,0.31,0.6,0.34,2,13,15.4,33,7,15.2,28.8,14,57.1,45.9,14,0,0,2,1.21,20,https://fbref.com/en/players/76806215/Yohann-Pele
2020,Metz,Ligue 1,Paul Delecroix,FRA,GK,30,1988,1.5,4,1,0,0,0,2.6,0.32,-1.4,-0.95,15,32,46.9,33,4,72.7,49.7,11,72.7,57.4,6,1,16.7,2,1.33,16.3,https://fbref.com/en/players/2ee1b96b/Paul-Delecroix
2020,Metz,Ligue 1,Alexandre Oukidja,ALG,GK,31,1988,26.5,31,3,0,6,0,35.1,0.26,4.1,0.16,220,634,34.7,678,113,65.6,49.4,209,90.4,64.9,288,35,12.2,26,0.98,15.6,https://fbref.com/en/players/ae7d0ecd/Alexandre-Oukidja
2020,Milan,Serie A,Asmir Begović,BIH,GK,32,1987,1.4,3,1,0,0,0,3.2,0.41,0.2,0.13,4,11,36.4,24,5,33.3,32.8,12,25,32.3,8,0,0,0,0,15.5,https://fbref.com/en/players/7b4de647/Asmir-Begovic
2020,Milan,Serie A,Gianluigi Donnarumma,ITA,GK,20,1999,35.6,42,4,0,7,1,45.6,0.29,4.6,0.13,222,469,47.3,882,172,38.4,34.4,260,50,39,304,29,9.5,20,0.56,14.6,https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma
2020,Milan,Serie A,Pepe Reina,ESP,GK,36,1982,1,1,0,1,0,0,1.6,0.18,0.6,0.55,11,21,52.4,30,6,53.3,39.7,7,71.4,50.7,11,2,18.2,2,2,19.6,https://fbref.com/en/players/e358587b/Pepe-Reina
2020,Monaco,Ligue 1,Benjamin Lecomte,FRA,GK,28,1991,28,44,6,0,8,1,41.1,0.28,-1.9,-0.07,175,378,46.3,639,136,39.9,36.6,209,58.9,45.1,250,26,10.4,12,0.43,14.3,https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte
2020,Montpellier,Ligue 1,Dimitry Bertaud,FRA,GK,21,1998,2.2,3,0,0,1,0,1.6,0.26,-1.4,-0.66,15,23,65.2,49,19,32.7,31.5,18,38.9,39.4,13,1,7.7,2,0.92,14.3,https://fbref.com/en/players/380a15e2/Dimitry-Bertaud
2020,Montpellier,Ligue 1,Matis Carvalho,POR,GK,20,1999,0.8,4,0,0,1,1,1.9,0.24,-1.1,-1.43,2,16,12.5,18,3,55.6,49.2,9,66.7,50,3,1,33.3,0,0,15.5,https://fbref.com/en/players/8608f269/Matis-Carvalho
2020,Montpellier,Ligue 1,Gerónimo Rulli,ARG,GK,27,1992,25,27,3,1,2,1,27.2,0.21,1.2,0.05,221,419,52.7,680,148,42.4,37.5,203,64.5,49,228,20,8.8,26,1.04,16.1,https://fbref.com/en/players/625c144a/Geronimo-Rulli
2020,Nantes,Ligue 1,Alban Lafont,FRA,GK,20,1999,27,29,3,0,3,0,25.3,0.24,-3.7,-0.14,165,481,34.3,697,131,48.2,40.8,187,77.5,55.3,223,15,6.7,23,0.85,15.9,https://fbref.com/en/players/4e7db402/Alban-Lafont
2020,Nantes,Ligue 1,Denis Petrić,SRB,GK,31,1988,1,2,0,0,1,0,3.1,0.51,1.1,1.06,3,14,21.4,9,2,77.8,51.4,11,63.6,49.8,9,0,0,0,0,12.5,https://fbref.com/en/players/dab1b8dc/Denis-Petric
2020,Napoli,Serie A,Alex Meret,ITA,GK,22,1997,21.7,33,5,0,3,1,27.7,0.29,-4.3,-0.2,49,133,36.8,464,85,23.7,28.1,137,16.8,24.4,153,8,5.2,6,0.28,12.1,https://fbref.com/en/players/9413b19f/Alex-Meret
2020,Napoli,Serie A,David Ospina,COL,GK,30,1988,16.3,17,2,1,2,0,18,0.31,1,0.06,54,109,49.5,383,58,23.5,28.3,84,22.6,24.1,127,11,8.7,9,0.55,14,https://fbref.com/en/players/82b1198a/David-Ospina
2020,Newcastle Utd,Premier League,Martin Dúbravka,SVK,GK,30,1989,38,58,2,2,11,2,66,0.34,10,0.26,295,778,37.9,756,121,63.6,48.4,337,88.1,64.4,384,20,5.2,14,0.37,12.2,https://fbref.com/en/players/3a949a25/Martin-Dubravka
2020,Nice,Ligue 1,Walter Benítez,ARG,GK,26,1993,26,36,4,0,7,2,44.8,0.32,10.8,0.41,87,203,42.9,573,132,22.7,27.6,212,34.4,33.9,256,18,7,9,0.35,14,https://fbref.com/en/players/8a2248b4/Walter-Benitez
2020,Nice,Ligue 1,Yannis Clementia,MTQ,GK,22,1997,2,2,1,0,0,0,1.9,0.19,-0.1,-0.03,3,23,13,47,16,29.8,33.3,14,64.3,50.6,28,0,0,0,0,10.8,https://fbref.com/en/players/7800bdb8/Yannis-Clementia
2020,Nîmes,Ligue 1,Paul Bernardoni,FRA,GK,22,1997,24.5,38,4,0,3,1,33.2,0.31,-3.8,-0.16,134,407,32.9,529,77,51.2,42.4,176,77.3,55.4,166,14,8.4,14,0.57,15.2,https://fbref.com/en/players/28dabd43/Paul-Bernardoni
2020,Nîmes,Ligue 1,Lucas Dias,FRA,GK,20,1999,3.5,6,0,1,2,0,6.5,0.39,0.5,0.15,27,72,37.5,58,5,62.1,45.9,39,92.3,62.9,37,2,5.4,3,0.85,14,https://fbref.com/en/players/d83f8f69/Lucas-Dias
2020,Norwich City,Premier League,Ralf Fährmann,GER,GK,30,1988,0.2,1,1,0,0,0,1.1,0.08,0.1,0.29,1,3,33.3,7,2,42.9,29.9,3,0,15.3,4,0,0,0,0,7,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann
2020,Norwich City,Premier League,Tim Krul,NED,GK,31,1988,36,68,3,1,13,3,64.9,0.32,-0.1,0,261,733,35.6,1217,178,45.1,39.8,333,55.3,45.1,383,28,7.3,17,0.47,14,https://fbref.com/en/players/f23f9d20/Tim-Krul
2020,Norwich City,Premier League,Michael McGovern,NIR,GK,35,1984,1.8,6,0,0,0,0,4.9,0.36,-1.1,-0.62,9,29,31,37,10,54.1,38.4,14,64.3,45.8,16,0,0,1,0.57,15.3,https://fbref.com/en/players/51a19d04/Michael-McGovern
2020,Osasuna,La Liga,Sergio Herrera,ESP,GK,26,1993,18.4,27,1,2,4,0,27.6,0.34,0.6,0.03,175,482,36.3,464,72,74.6,52.9,148,91.9,64.4,156,16,10.3,21,1.14,15.9,https://fbref.com/en/players/a4995f48/Sergio-Herrera
2020,Osasuna,La Liga,Juan Pérez,ESP,GK,23,1996,2,3,1,0,0,0,2.6,0.23,-0.4,-0.21,20,48,41.7,53,9,73.6,51.6,13,69.2,55.4,18,0,0,1,0.5,12.2,https://fbref.com/en/players/8f29e08b/Juan-Perez
2020,Osasuna,La Liga,Rubén,ESP,GK,35,1984,17.6,24,3,1,1,0,19.4,0.34,-4.6,-0.26,150,404,37.1,382,60,73.6,52.7,143,86,61.8,167,12,7.2,7,0.4,13.7,https://fbref.com/en/players/24279b8b/Ruben
2020,Paderborn 07,Bundesliga,Jannik Huth,GER,GK,25,1994,6,17,1,0,1,0,11.7,0.34,-5.3,-0.88,34,83,41,205,37,33.7,34,49,28.6,33.4,44,4,9.1,4,0.67,15.8,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth
2020,Paderborn 07,Bundesliga,Leopold Zingerle,GER,GK,25,1994,28,57,3,3,7,2,56.8,0.37,1.8,0.06,192,380,50.5,982,187,31.1,32.3,235,31.9,32.5,259,10,3.9,17,0.61,14,https://fbref.com/en/players/bf9d9070/Leopold-Zingerle
2020,Paris S-G,Ligue 1,Alphonse Areola,FRA,GK,26,1993,3,2,0,0,0,0,1.8,0.46,-0.2,-0.05,3,4,75,48,9,4.2,20,10,20,24.5,15,0,0,6,2,23.8,https://fbref.com/en/players/2f965a72/Alphonse-Areola
2020,Paris S-G,Ligue 1,Marcin Bułka,POL,GK,19,1999,1,0,0,0,0,0,0.2,0.1,0.2,0.21,0,0,NA,12,3,0,18.6,6,0,23.5,5,0,0,0,0,6.5,https://fbref.com/en/players/db87a2c4/Marcin-Bulka
2020,Paris S-G,Ligue 1,Keylor Navas,CRC,GK,32,1986,21,18,0,0,0,1,15.5,0.24,-1.5,-0.07,67,132,50.8,406,76,24.4,30.9,138,23.9,29.7,111,7,6.3,7,0.33,14,https://fbref.com/en/players/ecada4fc/Keylor-Navas
2020,Paris S-G,Ligue 1,Sergio Rico,ESP,GK,25,1993,2,4,0,0,1,0,3.1,0.28,-0.9,-0.45,1,10,10,35,6,17.1,25.4,14,28.6,29.4,18,2,11.1,2,1,18.7,https://fbref.com/en/players/5f0241b2/Sergio-Rico
2020,Parma,Serie A,Simone Colombi,ITA,GK,28,1991,4,4,1,0,0,0,4,0.19,0,0,11,24,45.8,59,16,27.1,31.1,39,20.5,24.6,33,2,6.1,0,0,11.7,https://fbref.com/en/players/72be9309/Simone-Colombi
2020,Parma,Serie A,Luigi Sepe,ITA,GK,28,1991,34,53,6,1,10,0,53.9,0.26,0.9,0.03,276,562,49.1,809,114,51.2,41.6,329,45,35.3,391,12,3.1,8,0.24,13,https://fbref.com/en/players/343f753a/Luigi-Sepe
2020,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,29,1990,32,34,2,0,8,0,37.6,0.31,3.6,0.11,165,398,41.5,1042,183,30.5,33.1,226,35.4,35.2,243,19,7.8,48,1.5,17.2,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2020,RB Leipzig,Bundesliga,Yvon Mvogo,SUI,GK,25,1994,2,3,0,0,0,0,1.7,0.34,-1.3,-0.64,7,18,38.9,69,9,21.7,29.7,10,30,29.4,13,1,7.7,2,1,16.1,https://fbref.com/en/players/dc29b608/Yvon-Mvogo
2020,Real Madrid,La Liga,Alphonse Areola,FRA,GK,26,1993,4,5,2,0,1,0,4.8,0.27,-0.2,-0.06,16,36,44.4,106,26,18.9,28.5,29,55.2,42.5,39,1,2.6,5,1.25,14.2,https://fbref.com/en/players/2f965a72/Alphonse-Areola
2020,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,27,1992,34,20,0,0,4,0,22.8,0.25,2.8,0.08,90,311,28.9,865,200,26.1,33,219,38.8,40.3,285,25,8.8,22,0.65,14.7,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2020,Real Sociedad,La Liga,Miguel Ángel Moyá,ESP,GK,35,1984,13,16,0,0,1,1,13.1,0.26,-1.9,-0.15,100,188,53.2,358,58,32.7,32.9,100,71,48.5,105,13,12.4,12,0.92,15.8,https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya
2020,Real Sociedad,La Liga,Álex Remiro,ESP,GK,24,1995,25,32,7,2,3,0,28.4,0.25,-3.6,-0.15,171,388,44.1,767,80,37.4,36.3,143,70.6,54.2,189,11,5.8,22,0.88,17.4,https://fbref.com/en/players/374ee424/Alex-Remiro
2020,Reims,Ligue 1,Nicolas Lemaître,FRA,GK,22,1997,1,3,1,0,1,0,2.2,0.45,-0.8,-0.8,3,8,37.5,19,4,21.1,24.6,8,50,37.5,5,0,0,0,0,11,https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre
2020,Reims,Ligue 1,Predrag Rajković,SRB,GK,23,1995,27,18,1,1,2,0,26.8,0.28,8.8,0.33,141,390,36.2,795,119,35.5,36.3,202,53.5,44.9,255,26,10.2,16,0.59,14,https://fbref.com/en/players/58ad9383/Predrag-Rajkovic
2020,Rennes,Ligue 1,Edouard Mendy,SEN,GK,27,1992,24,19,3,1,4,1,19.9,0.23,1.9,0.08,208,405,51.4,630,97,47.1,39.4,162,66.7,47.6,197,20,10.2,16,0.67,14.2,https://fbref.com/en/players/33887998/Edouard-Mendy
2020,Rennes,Ligue 1,Romain Salin,FRA,GK,35,1984,4,5,0,0,0,0,5.6,0.26,0.6,0.14,34,67,50.7,93,22,41.9,37.8,37,75.7,51.4,62,5,8.1,2,0.5,13.4,https://fbref.com/en/players/74733221/Romain-Salin
2020,Roma,Serie A,Daniel Fuzato,BRA,GK,22,1997,1,1,0,0,1,0,0.9,0.43,-0.1,-0.14,4,16,25,34,4,35.3,35,10,40,36.2,8,1,12.5,0,0,10.2,https://fbref.com/en/players/82328faf/Daniel-Fuzato
2020,Roma,Serie A,Pau López,ESP,GK,24,1994,32,45,8,1,4,0,42.5,0.28,-2.5,-0.08,175,373,46.9,848,179,34.8,33.6,208,37.5,35.4,238,15,6.3,24,0.75,14.9,https://fbref.com/en/players/20b9f052/Pau-Lopez
2020,Roma,Serie A,Antonio Mirante,ITA,GK,36,1983,5,5,1,0,0,0,5.7,0.25,0.7,0.14,26,56,46.4,143,31,35,32.8,29,20.7,30.3,50,4,8,4,0.8,13.3,https://fbref.com/en/players/30223b33/Antonio-Mirante
2020,Saint-Étienne,Ligue 1,Stefan Bajic,FRA,GK,17,2001,1,1,0,0,0,0,0.4,0.2,-0.6,-0.6,3,3,100,11,4,0,21.1,8,37.5,34.4,6,0,0,2,2,20.3,https://fbref.com/en/players/be13e5a8/Stefan-Bajic
2020,Saint-Étienne,Ligue 1,Jessy Moulin,FRA,GK,33,1986,5,4,2,0,0,0,7.5,0.3,3.5,0.7,28,97,28.9,134,30,53.7,43.5,42,59.5,47,39,3,7.7,2,0.4,14.4,https://fbref.com/en/players/28a65a2c/Jessy-Moulin
2020,Saint-Étienne,Ligue 1,Stéphane Ruffier,FRA,GK,32,1986,22,40,3,0,2,0,34.1,0.34,-5.9,-0.27,120,324,37,457,71,48.8,39.5,160,63.1,46.6,151,6,4,7,0.32,12.6,https://fbref.com/en/players/cac76a72/Stephane-Ruffier
2020,Sampdoria,Serie A,Emil Audero,ITA,GK,22,1997,36,60,7,0,11,4,52.8,0.29,-3.2,-0.09,203,558,36.4,748,130,50.1,41.5,289,63.3,46.8,399,32,8,19,0.53,14.2,https://fbref.com/en/players/649b01d8/Emil-Audero
2020,Sampdoria,Serie A,Wladimiro Falcone,ITA,GK,24,1995,2,5,1,0,0,0,5.5,0.36,0.5,0.23,8,29,27.6,43,11,39.5,32.6,18,66.7,47.9,15,0,0,1,0.5,13.8,https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone
2020,Sassuolo,Serie A,Andrea Consigli,ITA,GK,32,1987,31,55,7,1,9,3,49.6,0.32,-2.4,-0.08,141,339,41.6,789,136,34.2,32.7,206,33.5,29.9,291,25,8.6,20,0.65,14.9,https://fbref.com/en/players/8cabdc1e/Andrea-Consigli
2020,Sassuolo,Serie A,Gianluca Pegolo,ITA,GK,38,1981,5,4,0,0,0,1,5.6,0.22,2.6,0.52,15,39,38.5,122,24,24.6,26.9,36,25,22.7,37,1,2.7,1,0.2,11.5,https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo
2020,Sassuolo,Serie A,Stefano Turati,ITA,GK,17,2001,2,4,1,0,0,0,3.8,0.26,-0.2,-0.08,4,12,33.3,37,9,24.3,26.9,14,21.4,25.6,20,2,10,2,1,18.2,https://fbref.com/en/players/bf168004/Stefano-Turati
2020,Schalke 04,Bundesliga,Alexander Nübel,GER,GK,22,1996,25.7,40,4,1,6,2,37.2,0.3,-0.8,-0.03,169,443,38.1,802,111,39.7,37.9,207,60.4,47,213,10,4.7,16,0.62,14.6,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2020,Schalke 04,Bundesliga,Markus Schubert,GER,GK,21,1998,8.2,18,2,1,4,0,17.8,0.32,-0.2,-0.02,55,177,31.1,257,29,52.9,42.1,60,68.3,51,89,6,6.7,5,0.61,12.8,https://fbref.com/en/players/289b90cd/Markus-Schubert
2020,Sevilla,La Liga,Yassine Bounou,MAR,GK,28,1991,5.5,3,1,0,0,0,3.8,0.16,0.8,0.15,42,84,50,125,24,41.6,36.4,45,71.1,51.2,40,3,7.5,2,0.36,15.5,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2020,Sevilla,La Liga,Tomáš Vaclík,CZE,GK,30,1989,32.5,31,2,3,3,1,25.5,0.25,-4.5,-0.14,178,417,42.7,686,155,40.1,37.3,235,60.4,48.1,262,20,7.6,16,0.49,14,https://fbref.com/en/players/7b456af7/Tomas-Vaclik
2020,Sheffield Utd,Premier League,Dean Henderson,ENG,GK,22,1997,36,33,1,0,2,0,38.2,0.3,5.2,0.14,252,853,29.5,777,99,77.7,58.7,258,96.5,75.7,291,23,7.9,17,0.47,13.8,https://fbref.com/en/players/e5a76dfe/Dean-Henderson
2020,Sheffield Utd,Premier League,Simon Moore,ENG,GK,29,1990,2,6,0,0,0,0,4.3,0.36,-1.7,-0.86,10,39,25.6,37,4,75.7,58.9,11,100,76.5,5,0,0,0,0,11.4,https://fbref.com/en/players/e7434f04/Simon-Moore
2020,Southampton,Premier League,Angus Gunn,ENG,GK,23,1996,10,25,2,1,1,0,18.1,0.31,-6.9,-0.69,46,190,24.2,177,24,68.9,50.4,79,86.1,60.4,81,6,7.4,8,0.8,16.4,https://fbref.com/en/players/e082af5b/Angus-Gunn
2020,Southampton,Premier League,Alex McCarthy,ENG,GK,29,1989,28,35,1,0,4,1,40.2,0.35,6.2,0.22,198,556,35.6,638,74,63.9,48,177,83.6,61.4,258,20,7.8,14,0.5,14.8,https://fbref.com/en/players/36c2ca73/Alex-McCarthy
2020,SPAL,Serie A,Etrit Berisha,ALB,GK,30,1989,26,41,6,1,2,2,44.1,0.28,2.1,0.08,196,440,44.5,650,136,46,37.4,234,60.3,45.9,275,21,7.6,14,0.54,13.6,https://fbref.com/en/players/ee833569/Etrit-Berisha
2020,SPAL,Serie A,Karlo Letica,CRO,GK,22,1997,10,29,0,2,1,1,22.5,0.33,-5.5,-0.55,64,174,36.8,226,53,50,40.6,93,65.6,48.6,103,7,6.8,1,0.1,11.7,https://fbref.com/en/players/4a6914ff/Karlo-Letica
2020,SPAL,Serie A,Demba Thiam,SEN,GK,21,1998,2,4,1,0,2,0,3.4,0.18,-0.6,-0.29,10,25,40,44,13,36.4,36.1,27,33.3,29.6,19,1,5.3,1,0.5,15.2,https://fbref.com/en/players/0f47717b/Demba-Thiam
2020,Strasbourg,Ligue 1,Matz Sels,BEL,GK,27,1992,27,32,6,0,3,0,32.4,0.3,0.4,0.01,216,484,44.6,646,127,53.9,43.9,203,67,53.9,229,21,9.2,9,0.33,12.6,https://fbref.com/en/players/834b5c4c/Matz-Sels
2020,Torino,Serie A,Antonio Rosati,ITA,GK,36,1983,1,1,0,0,0,0,0.7,0.15,-0.3,-0.26,12,21,57.1,22,6,50,32.7,15,66.7,40.9,7,0,0,0,0,10,https://fbref.com/en/players/28a15394/Antonio-Rosati
