Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url
2020,Leverkusen,Bundesliga,Lars Bender,GER,"DF,MF",30,1989,15.3,3,0,0,20,13,1,19,18,32,0,0,0,160,28,32,46.7,https://fbref.com/en/players/c50281a0/Lars-Bender
2020,Leverkusen,Bundesliga,Sven Bender,GER,DF,30,1989,30.3,3,0,0,27,24,0,1,49,44,0,0,0,389,121,59,67.2,https://fbref.com/en/players/070ec0b1/Sven-Bender
2020,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,26,1993,17.5,4,1,1,27,22,1,26,19,22,0,0,0,172,22,15,59.5,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2020,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",20,1999,19.7,3,0,0,15,22,9,85,8,4,0,0,0,118,3,14,17.6,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2020,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,28,1991,11.4,7,1,1,18,5,0,0,7,15,0,1,0,121,22,13,62.9,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2020,Leverkusen,Bundesliga,Kai Havertz,GER,"MF,FW",20,1999,27.3,3,0,0,29,42,12,28,2,20,0,0,0,149,43,62,41,https://fbref.com/en/players/fed7cb61/Kai-Havertz
2020,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,29,1989,34,1,0,0,0,2,0,0,0,0,0,0,0,213,0,0,NA,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2020,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,20,1998,2,0,0,0,1,6,0,1,1,5,0,0,0,16,1,0,100,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2020,Leverkusen,Bundesliga,Paulinho,BRA,"MF,FW",19,2000,3.4,1,0,0,5,7,1,5,0,3,0,0,0,27,2,7,22.2,https://fbref.com/en/players/53070b63/Paulinho
2020,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,24,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2020,Leverkusen,Bundesliga,Panagiotis Retsos,GRE,DF,20,1998,1.3,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,100,https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos
2020,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,24,1995,10.1,1,0,0,14,6,0,12,7,16,0,0,0,98,7,12,36.8,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2020,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,23,1996,23.2,4,1,0,30,13,0,2,28,18,0,0,0,299,79,25,76,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2020,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,20,1999,11.8,2,0,0,14,3,0,0,3,19,0,1,0,152,25,25,50,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2020,Leverkusen,Bundesliga,Kevin Volland,GER,FW,27,1992,22.7,3,0,0,21,21,31,35,5,11,0,0,0,100,31,52,37.3,https://fbref.com/en/players/64f69877/Kevin-Volland
2020,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,25,1994,13,3,0,0,20,25,0,21,9,30,0,0,0,150,22,16,57.9,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2020,Leverkusen,Bundesliga,Wendell,BRA,DF,26,1993,21.1,6,1,1,33,26,1,20,22,50,0,0,0,272,31,31,50,https://fbref.com/en/players/f9acca3a/Wendell
2020,Leverkusen,Bundesliga,Florian Wirtz,GER,"FW,MF",16,2003,4.1,0,0,0,7,2,1,8,2,3,0,0,0,33,0,5,0,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2020,M'Gladbach,Bundesliga,László Bénes,SVK,MF,21,1997,10,3,0,0,15,25,1,24,13,9,0,0,0,86,9,9,50,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2020,M'Gladbach,Bundesliga,Keanan Bennetts,ENG,MF,20,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/f4c7c708/Keanan-Bennetts
2020,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,24,1995,16.1,8,1,1,30,24,2,21,30,17,0,1,0,154,42,23,64.6,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
2020,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,19,2000,1.2,1,0,0,2,2,0,1,1,4,0,0,0,5,1,5,16.7,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2020,M'Gladbach,Bundesliga,Mamadou Doucouré,FRA,MF,21,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/7bd5b8fd/Mamadou-Doucoure
2020,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,22,1996,29.1,5,0,0,24,22,1,1,30,37,0,1,0,346,93,62,60,https://fbref.com/en/players/48035304/Nico-Elvedi
2020,M'Gladbach,Bundesliga,Breel Embolo,SUI,"FW,MF",22,1997,17.2,4,0,0,49,59,13,5,5,15,2,0,0,95,18,42,30,https://fbref.com/en/players/0b4f388a/Breel-Embolo
2020,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,25,1994,30.9,2,0,0,14,22,2,3,23,20,0,0,0,322,96,59,61.9,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2020,M'Gladbach,Bundesliga,Patrick Herrmann,GER,"FW,MF",28,1991,16.1,4,0,0,36,27,14,48,7,20,1,0,0,99,14,22,38.9,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2020,M'Gladbach,Bundesliga,Jonas Hofmann,GER,"MF,FW",27,1992,18.1,3,0,0,13,24,13,28,13,27,0,0,0,150,4,17,19,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2020,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,29,1990,11.2,6,0,0,16,6,0,5,19,16,0,0,0,101,25,27,48.1,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2020,M'Gladbach,Bundesliga,Fabian Johnson,USA,"MF,DF",31,1987,3,0,0,0,1,4,2,4,0,3,0,0,0,24,0,3,0,https://fbref.com/en/players/76e5da9d/Fabian-Johnson
2020,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,28,1991,16.3,4,0,0,33,26,1,7,11,28,0,0,0,203,24,11,68.6,https://fbref.com/en/players/496aeede/Christoph-Kramer
2020,M'Gladbach,Bundesliga,Stefan Lainer,AUT,DF,26,1992,30.1,9,0,0,42,34,0,85,23,36,0,0,0,244,36,34,51.4,https://fbref.com/en/players/4aea5077/Stefan-Lainer
2020,M'Gladbach,Bundesliga,Torben Müsel,GER,FW,20,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/d01b9ad6/Torben-Musel
2020,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,22,1997,26.2,6,0,0,27,55,2,14,21,27,0,0,0,252,13,24,35.1,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2020,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,26,1993,23.8,4,2,2,23,40,16,38,7,11,0,0,0,112,23,56,29.1,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2020,M'Gladbach,Bundesliga,Raffael,BRA,MF,34,1985,0.7,0,0,0,2,3,0,1,0,0,0,0,0,13,0,3,0,https://fbref.com/en/players/791af558/Raffael
2020,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,30,1988,34,0,0,0,0,3,0,0,1,0,0,0,0,192,0,0,NA,https://fbref.com/en/players/420c18a1/Yann-Sommer
2020,M'Gladbach,Bundesliga,Lars Stindl,GER,"MF,FW",30,1988,15.9,4,0,0,24,24,3,13,8,25,1,0,0,113,21,38,35.6,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2020,M'Gladbach,Bundesliga,Tobias Strobl,GER,"MF,DF",29,1990,6.8,1,0,0,16,11,0,0,8,14,0,0,0,71,9,8,52.9,https://fbref.com/en/players/17780d2b/Tobias-Strobl
2020,M'Gladbach,Bundesliga,Marcus Thuram,FRA,FW,21,1997,24.5,3,0,0,53,61,20,46,11,18,1,0,0,135,75,50,60,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram
2020,M'Gladbach,Bundesliga,Ibrahima Traoré,GUI,FW,31,1988,1.7,0,0,0,2,3,1,2,1,2,0,0,0,8,0,0,NA,https://fbref.com/en/players/096a77c4/Ibrahima-Traore
2020,M'Gladbach,Bundesliga,Oscar Wendt,SWE,DF,33,1985,18.7,3,0,0,15,8,0,40,11,17,0,0,0,150,11,30,26.8,https://fbref.com/en/players/b69261a0/Oscar-Wendt
2020,M'Gladbach,Bundesliga,Denis Zakaria,SUI,"MF,DF",22,1996,21.6,7,0,0,24,23,0,1,25,54,0,0,0,217,27,20,57.4,https://fbref.com/en/players/384d58d9/Denis-Zakaria
2020,Mainz 05,Bundesliga,Taiwo Awoniyi,NGA,FW,21,1997,5.4,1,0,0,5,3,3,9,2,2,0,1,0,27,12,24,33.3,https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi
2020,Mainz 05,Bundesliga,Ridle Baku,GER,"DF,MF",21,1998,26.1,5,1,0,31,43,2,68,36,35,0,0,0,285,23,37,38.3,https://fbref.com/en/players/442b56fa/Ridle-Baku
2020,Mainz 05,Bundesliga,Leandro Barreiro Martins,LUX,MF,19,2000,10.4,4,0,0,30,23,0,2,8,25,0,0,0,131,16,29,35.6,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins
2020,Mainz 05,Bundesliga,Jean-Paul Boëtius,NED,MF,25,1994,25.2,5,0,0,54,61,0,15,24,45,0,0,0,244,13,38,25.5,https://fbref.com/en/players/635f2732/Jean-Paul-Boetius
2020,Mainz 05,Bundesliga,Daniel Brosinski,GER,DF,31,1988,19,3,0,0,12,10,0,83,8,14,0,1,1,172,19,23,45.2,https://fbref.com/en/players/a7813ac4/Daniel-Brosinski
2020,Mainz 05,Bundesliga,Jeffrey Bruma,NED,DF,27,1991,7.5,3,0,0,11,3,1,0,2,7,0,0,0,77,33,14,70.2,https://fbref.com/en/players/fbffc4b1/Jeffrey-Bruma
2020,Mainz 05,Bundesliga,Jonathan Burkardt,GER,FW,19,2000,2.8,0,0,0,2,6,0,1,1,5,0,0,0,24,3,7,30,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt
2020,Mainz 05,Bundesliga,Ji Dong-won,KOR,FW,28,1991,1.1,1,0,0,4,3,1,1,0,0,0,0,0,1,3,4,42.9,https://fbref.com/en/players/7d841904/Ji-Dong-won
2020,Mainz 05,Bundesliga,Edimilson Fernandes,SUI,"MF,DF",23,1996,16.5,7,1,1,18,6,0,9,31,26,0,0,0,186,14,12,53.8,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes
2020,Mainz 05,Bundesliga,Alexander Hack,GER,DF,25,1993,8.9,2,0,0,13,14,0,0,18,16,0,1,0,104,38,22,63.3,https://fbref.com/en/players/a5ec3ede/Alexander-Hack
2020,Mainz 05,Bundesliga,Pierre Kunde,CMR,MF,24,1995,20.7,6,0,0,27,17,0,16,22,28,0,1,0,261,17,28,37.8,https://fbref.com/en/players/9ceb7642/Pierre-Kunde
2020,Mainz 05,Bundesliga,Danny Latza,GER,MF,29,1989,15.3,7,0,0,45,25,0,7,14,22,1,0,0,174,26,28,48.1,https://fbref.com/en/players/33b554b7/Danny-Latza
2020,Mainz 05,Bundesliga,Aarón Martín,ESP,DF,22,1997,19.9,2,0,0,19,14,2,59,14,15,0,0,0,161,17,25,40.5,https://fbref.com/en/players/2f3e911a/Aaron-Martin
2020,Mainz 05,Bundesliga,Jean-Philippe Mateta,FRA,FW,22,1997,11.7,2,1,1,9,7,12,3,2,3,0,0,0,43,36,42,46.2,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
2020,Mainz 05,Bundesliga,Alexandru Maxim,ROU,MF,29,1990,1.3,1,0,0,4,1,0,2,0,1,0,0,0,13,0,4,0,https://fbref.com/en/players/61fc9685/Alexandru-Maxim
2020,Mainz 05,Bundesliga,Florian Müller,GER,GK,21,1997,12.5,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,NA,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2020,Mainz 05,Bundesliga,Phillipp Mwene,AUT,DF,25,1994,3.5,1,0,0,3,4,1,6,3,6,0,0,0,37,4,8,33.3,https://fbref.com/en/players/2ff76adc/Phillipp-Mwene
2020,Mainz 05,Bundesliga,Moussa Niakhate,FRA,DF,23,1996,33,7,0,0,60,31,1,4,31,41,0,1,0,309,88,42,67.7,https://fbref.com/en/players/00242715/Moussa-Niakhate
2020,Mainz 05,Bundesliga,Karim Onisiwo,AUT,FW,27,1992,19.2,3,0,0,36,57,11,25,10,12,1,0,0,112,54,89,37.8,https://fbref.com/en/players/f26834c7/Karim-Onisiwo
2020,Mainz 05,Bundesliga,Levin Öztunalı,GER,"MF,FW",23,1996,19.8,1,0,0,26,19,11,42,8,22,1,0,0,179,23,23,50,https://fbref.com/en/players/66385c46/Levin-Oztunali
2020,Mainz 05,Bundesliga,Ronaël Pierre-Gabriel,FRA,DF,21,1998,6.4,3,0,0,7,8,0,7,8,8,0,0,0,54,5,4,55.6,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel
2020,Mainz 05,Bundesliga,Robin Quaison,SWE,"FW,MF",25,1993,28.9,2,0,0,35,42,17,12,13,13,0,0,0,156,27,62,30.3,https://fbref.com/en/players/74c7c2db/Robin-Quaison
2020,Mainz 05,Bundesliga,Jerry St. Juste,NED,DF,22,1996,23.5,7,0,0,25,26,1,4,37,36,0,0,0,205,50,53,48.5,https://fbref.com/en/players/90339309/Jerry-St-Juste
2020,Mainz 05,Bundesliga,Ádám Szalai,HUN,FW,31,1987,12.7,1,0,0,24,24,7,8,4,4,0,0,0,52,54,68,44.3,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2020,Mainz 05,Bundesliga,Robin Zentner,GER,GK,24,1994,21.5,1,0,0,0,2,0,0,0,0,0,0,0,142,0,1,0,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2020,Paderborn 07,Bundesliga,Christopher Antwi-Adjei,GHA,"MF,FW",25,1994,27.4,2,0,0,20,38,4,48,11,20,0,0,0,170,24,37,39.3,https://fbref.com/en/players/0a3f6cde/Christopher-Antwi-Adjei
2020,Paderborn 07,Bundesliga,Jamilu Collins,NGA,DF,24,1994,29.6,9,1,1,46,34,1,30,40,41,0,2,0,352,34,33,50.7,https://fbref.com/en/players/33a95e0a/Jamilu-Collins
2020,Paderborn 07,Bundesliga,Mohamed Dräger,TUN,DF,23,1996,16.2,2,0,0,16,25,0,23,15,26,0,0,0,146,8,13,38.1,https://fbref.com/en/players/8954fddc/Mohamed-Drager
2020,Paderborn 07,Bundesliga,Antony Evans,ENG,"MF,DF",20,1998,1.7,0,0,0,8,1,0,5,0,4,0,0,0,18,2,3,40,https://fbref.com/en/players/cce7087c/Antony-Evans
2020,Paderborn 07,Bundesliga,Samúel Friðjónsson,ISL,"MF,DF",23,1996,2.1,1,0,0,3,1,0,0,2,2,0,0,0,28,1,4,20,https://fbref.com/en/players/55557b25/Samuel-Fridjonsson
2020,Paderborn 07,Bundesliga,Klaus Gjasula,ALB,MF,29,1989,25.3,17,0,0,59,16,0,4,27,47,0,0,0,307,60,42,58.8,https://fbref.com/en/players/431c837b/Klaus-Gjasula
2020,Paderborn 07,Bundesliga,Babacar Guèye,SEN,FW,24,1994,1.2,0,0,0,4,1,1,0,0,0,0,0,0,3,1,2,33.3,https://fbref.com/en/players/4942dad3/Babacar-Gueye
2020,Paderborn 07,Bundesliga,Gerrit Holtmann,PHI,"MF,DF",24,1995,11.8,1,1,0,12,5,0,24,5,12,0,0,0,96,3,6,33.3,https://fbref.com/en/players/2979c05a/Gerrit-Holtmann
2020,Paderborn 07,Bundesliga,Uwe Hünemeier,GER,DF,33,1986,13.4,7,1,1,19,5,1,1,15,20,0,1,0,144,38,28,57.6,https://fbref.com/en/players/f42456eb/Uwe-Hunemeier
2020,Paderborn 07,Bundesliga,Jannik Huth,GER,GK,25,1994,6,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,NA,https://fbref.com/en/players/e8fd2e5b/Jannik-Huth
2020,Paderborn 07,Bundesliga,Laurent Jans,LUX,DF,26,1992,17.5,2,0,0,11,7,0,29,16,24,0,0,0,199,20,18,52.6,https://fbref.com/en/players/0fbb73c2/Laurent-Jans
2020,Paderborn 07,Bundesliga,Dennis Jastrzembski,POL,"DF,MF",19,2000,2,0,0,0,1,2,0,3,1,2,0,0,0,14,0,3,0,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski
2020,Paderborn 07,Bundesliga,Luca Kilian,GER,DF,19,1999,14,1,0,0,6,7,1,0,8,25,0,0,0,105,26,31,45.6,https://fbref.com/en/players/610aa1e9/Luca-Kilian
2020,Paderborn 07,Bundesliga,Jan Luca Rumpf,GER,DF,20,1999,1,0,0,0,2,1,0,0,1,3,0,0,0,10,2,4,33.3,https://fbref.com/en/players/3588d4fe/Jan-Luca-Rumpf
2020,Paderborn 07,Bundesliga,Streli Mamba,GER,FW,25,1994,16.9,5,0,0,37,31,11,4,6,11,1,0,0,70,17,27,38.6,https://fbref.com/en/players/625e41b1/Streli-Mamba
2020,Paderborn 07,Bundesliga,Sven Michel,GER,FW,29,1990,15.3,7,0,0,35,17,14,17,2,7,0,0,0,78,28,50,35.9,https://fbref.com/en/players/1e274a0a/Sven-Michel
2020,Paderborn 07,Bundesliga,Cauly Oliveira Souza,BRA,"MF,FW",23,1995,8,0,0,0,9,14,1,5,5,6,0,0,0,49,6,11,35.3,https://fbref.com/en/players/2b53f7a5/Cauly-Oliveira-Souza
2020,Paderborn 07,Bundesliga,Kai Pröger,GER,"MF,FW",27,1992,23.1,0,0,0,16,27,10,85,14,23,1,0,0,155,6,19,24,https://fbref.com/en/players/8a080a61/Kai-Proger
2020,Paderborn 07,Bundesliga,Marlon Ritter,GER,MF,24,1994,4.8,3,0,0,4,10,0,6,7,3,0,0,0,40,1,6,14.3,https://fbref.com/en/players/ce2c51c0/Marlon-Ritter
2020,Paderborn 07,Bundesliga,Abdelhamid Sabiri,GER,MF,22,1996,11.6,6,0,0,32,29,0,1,8,17,0,0,0,99,24,26,48,https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri
2020,Paderborn 07,Bundesliga,Sebastian Schonlau,GER,DF,24,1994,23,2,0,0,22,23,1,1,30,35,0,1,0,263,57,35,62,https://fbref.com/en/players/efd623db/Sebastian-Schonlau
2020,Paderborn 07,Bundesliga,Khiry Shelton,USA,"FW,MF",26,1993,0.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/f935709c/Khiry-Shelton
2020,Paderborn 07,Bundesliga,Dennis Srbeny,GER,"FW,MF",25,1994,12.4,2,0,0,20,27,5,2,2,10,0,0,0,45,27,50,35.1,https://fbref.com/en/players/1fdec858/Dennis-Srbeny
2020,Paderborn 07,Bundesliga,Christian Strohdiek,GER,DF,31,1988,15.1,3,0,0,12,14,0,4,13,15,0,1,0,161,47,35,57.3,https://fbref.com/en/players/9c2394c9/Christian-Strohdiek
2020,Paderborn 07,Bundesliga,Sebastian Vasiliadis,GRE,MF,21,1997,31.2,10,0,0,54,32,0,15,29,49,0,0,0,304,24,30,44.4,https://fbref.com/en/players/d3112d86/Sebastian-Vasiliadis
2020,Paderborn 07,Bundesliga,Leopold Zingerle,GER,GK,25,1994,28,1,0,0,0,3,0,0,0,1,0,0,0,172,0,0,NA,https://fbref.com/en/players/bf9d9070/Leopold-Zingerle
2020,Paderborn 07,Bundesliga,Ben Zolinski,GER,"FW,MF",27,1992,13.4,3,0,0,29,22,13,7,5,6,0,0,1,76,20,37,35.1,https://fbref.com/en/players/4d50454e/Ben-Zolinski
2020,RB Leipzig,Bundesliga,Tyler Adams,USA,"MF,DF",20,1999,10.6,0,0,0,9,15,0,9,7,12,0,0,0,106,10,16,38.5,https://fbref.com/en/players/2b09d998/Tyler-Adams
2020,RB Leipzig,Bundesliga,Ethan Ampadu,WAL,DF,18,2000,0.9,0,0,0,1,0,0,0,0,3,0,0,0,8,3,0,100,https://fbref.com/en/players/10b9fa99/Ethan-Ampadu
2020,RB Leipzig,Bundesliga,Angeliño,ESP,DF,22,1997,12.2,2,0,0,14,16,3,44,10,8,0,0,0,118,10,16,38.5,https://fbref.com/en/players/30941e96/Angelino
2020,RB Leipzig,Bundesliga,Dennis Borkowski,GER,FW,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/78b9e99c/Dennis-Borkowski
2020,RB Leipzig,Bundesliga,Matheus Cunha,BRA,"FW,MF",20,1999,3.1,0,0,0,8,7,3,4,3,4,0,0,0,26,6,9,40,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2020,RB Leipzig,Bundesliga,Diego Demme,GER,MF,27,1991,13.5,3,0,0,22,18,0,6,12,28,0,0,0,139,10,17,37,https://fbref.com/en/players/dc3fa3b5/Diego-Demme
2020,RB Leipzig,Bundesliga,Emil Forsberg,SWE,"MF,FW",27,1991,12.7,1,0,0,15,20,1,11,6,12,0,0,0,69,7,15,31.8,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2020,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,29,1990,32,0,0,0,0,1,0,0,0,0,0,0,0,212,0,0,NA,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2020,RB Leipzig,Bundesliga,Amadou Haidara,MLI,MF,21,1998,8.4,1,0,0,20,6,1,7,5,21,0,1,0,109,15,17,46.9,https://fbref.com/en/players/92432bc6/Amadou-Haidara
2020,RB Leipzig,Bundesliga,Marcel Halstenberg,GER,DF,27,1991,28,6,1,1,26,17,1,27,28,20,0,0,0,331,62,27,69.7,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
2020,RB Leipzig,Bundesliga,Stefan Ilsanker,AUT,DF,30,1989,4.6,2,0,0,5,3,0,0,3,3,0,0,0,58,15,5,75,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2020,RB Leipzig,Bundesliga,Kevin Kampl,SVN,MF,28,1990,7.5,1,0,0,11,2,1,6,12,14,0,0,0,70,2,6,25,https://fbref.com/en/players/b825a650/Kevin-Kampl
2020,RB Leipzig,Bundesliga,Lukas Klostermann,GER,DF,23,1996,29.4,1,0,0,12,16,0,16,21,26,0,0,0,337,53,39,57.6,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
2020,RB Leipzig,Bundesliga,Ibrahima Konaté,FRA,DF,20,1999,6.3,2,0,0,4,5,0,3,5,7,0,0,0,72,18,3,85.7,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate
2020,RB Leipzig,Bundesliga,Tom Krauß,GER,MF,18,2001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,https://fbref.com/en/players/9f77012e/Tom-Krauss
2020,RB Leipzig,Bundesliga,Konrad Laimer,AUT,MF,22,1997,23.5,8,1,1,72,27,0,7,23,60,0,0,0,270,21,28,42.9,https://fbref.com/en/players/c1b7847c/Konrad-Laimer
2020,RB Leipzig,Bundesliga,Ademola Lookman,NGA,"MF,FW",21,1997,3.4,0,0,0,9,4,0,10,2,5,0,1,0,34,1,3,25,https://fbref.com/en/players/7c104bb7/Ademola-Lookman
2020,RB Leipzig,Bundesliga,Nordi Mukiele,FRA,DF,21,1997,19.8,1,0,0,16,31,2,34,29,38,0,0,0,214,49,13,79,https://fbref.com/en/players/ac73ec79/Nordi-Mukiele
2020,RB Leipzig,Bundesliga,Yvon Mvogo,SUI,GK,25,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,NA,https://fbref.com/en/players/dc29b608/Yvon-Mvogo
2020,RB Leipzig,Bundesliga,Christopher Nkunku,FRA,"MF,FW",21,1997,21.4,2,0,0,24,49,6,40,18,22,1,0,0,128,24,43,35.8,https://fbref.com/en/players/7c56da38/Christopher-Nkunku
2020,RB Leipzig,Bundesliga,Dani Olmo,ESP,"MF,FW",21,1998,8.3,1,0,0,11,18,0,8,3,16,0,0,0,64,16,11,59.3,https://fbref.com/en/players/ae44e8e2/Dani-Olmo
2020,RB Leipzig,Bundesliga,Willi Orban,HUN,DF,26,1992,9.5,0,0,0,6,10,2,0,9,16,0,0,0,108,39,19,67.2,https://fbref.com/en/players/20030c06/Willi-Orban
2020,RB Leipzig,Bundesliga,Yussuf Poulsen,DEN,FW,25,1994,13.6,2,0,0,31,28,1,10,7,11,1,0,0,64,36,54,40,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen
2020,RB Leipzig,Bundesliga,Marcel Sabitzer,AUT,"MF,FW",25,1994,27.8,4,0,0,23,45,3,65,14,29,0,0,0,263,20,24,45.5,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
2020,RB Leipzig,Bundesliga,Marcelo Saracchi,URU,DF,21,1998,2,1,0,0,1,2,0,6,4,3,0,0,0,26,4,3,57.1,https://fbref.com/en/players/1c96ad85/Marcelo-Saracchi
2020,RB Leipzig,Bundesliga,Patrik Schick,CZE,FW,23,1996,14.4,3,0,0,18,20,9,7,5,4,0,0,0,48,51,45,53.1,https://fbref.com/en/players/5d4f7d61/Patrik-Schick
2020,RB Leipzig,Bundesliga,Dayot Upamecano,FRA,DF,20,1998,26.2,8,1,1,30,12,1,1,29,44,0,0,0,353,61,32,65.6,https://fbref.com/en/players/d248cd8f/Dayot-Upamecano
2020,RB Leipzig,Bundesliga,Timo Werner,GER,FW,23,1996,31.1,4,0,0,18,34,44,84,7,11,1,0,0,161,9,28,24.3,https://fbref.com/en/players/49fe9070/Timo-Werner
2020,RB Leipzig,Bundesliga,Hannes Wolf,AUT,"FW,MF",20,1999,0.6,0,0,0,2,2,0,0,0,2,0,0,0,4,1,2,33.3,https://fbref.com/en/players/be42a291/Hannes-Wolf
2020,Schalke 04,Bundesliga,Timo Becker,GER,"DF,MF",22,1997,3.7,0,0,0,2,2,0,6,2,5,0,0,0,32,6,8,42.9,https://fbref.com/en/players/543ddcaf/Timo-Becker
2020,Schalke 04,Bundesliga,Nassim Boujellab,MAR,"MF,FW",20,1999,4.7,2,0,0,12,6,1,0,4,9,0,0,0,39,7,13,35,https://fbref.com/en/players/541127d5/Nassim-Boujellab
2020,Schalke 04,Bundesliga,Can Bozdogan,GER,MF,18,2001,2.6,2,1,1,3,4,1,0,2,7,0,0,0,22,2,2,50,https://fbref.com/en/players/b797f558/Can-Bozdogan
2020,Schalke 04,Bundesliga,Guido Burgstaller,AUT,FW,30,1989,13.7,3,0,0,22,21,17,9,5,6,0,0,0,65,29,82,26.1,https://fbref.com/en/players/2bcc6d52/Guido-Burgstaller
2020,Schalke 04,Bundesliga,Daniel Caligiuri,ITA,"MF,FW",31,1988,25.5,5,0,0,29,46,1,49,21,31,0,0,0,250,46,43,51.7,https://fbref.com/en/players/d1273f09/Daniel-Caligiuri
2020,Schalke 04,Bundesliga,Michael Gregoritsch,AUT,FW,25,1994,9.2,2,0,0,13,6,2,4,2,4,0,0,0,33,44,44,50,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2020,Schalke 04,Bundesliga,Amine Harit,MAR,"MF,FW",22,1997,23.4,3,0,0,19,74,7,20,13,11,1,0,0,159,7,24,22.6,https://fbref.com/en/players/e7d59f4f/Amine-Harit
