Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url
2018,Alavés,La Liga,Guillermo Maripán,CHI,DF,23,1994,17,635,141,428,230,19,11,621,5,6,83.3,5,0,301,1761,937,12,2,0,3,1,274,268,97.8,4,https://fbref.com/en/players/d9764034/Guillermo-Maripan
2018,Alavés,La Liga,Álvaro Medrán,ESP,"MF,FW",23,1994,10.5,583,22,115,383,128,11,557,19,35,54.3,22,6,446,2256,1112,52,13,4,21,14,461,405,87.9,17,https://fbref.com/en/players/31223bcf/Alvaro-Medran
2018,Alavés,La Liga,Fernando Pacheco,ESP,GK,25,1992,37.3,1043,930,1038,5,0,0,674,1,1,100,1,0,388,2356,1642,0,0,0,0,0,283,282,99.6,0,https://fbref.com/en/players/97852360/Fernando-Pacheco
2018,Alavés,La Liga,Alfonso Pedraza,ESP,"MF,DF",21,1996,27.1,1087,47,249,473,465,89,1040,47,83,56.6,52,6,769,4893,3044,149,46,33,56,45,828,636,76.8,122,https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza
2018,Alavés,La Liga,Hernán Pérez,PAR,"MF,FW",28,1989,4.2,204,7,61,96,80,16,194,15,21,71.4,16,0,161,1055,673,24,8,4,8,11,149,122,81.9,21,https://fbref.com/en/players/e1cea3f7/Hernan-Perez
2018,Alavés,La Liga,Tomás Pina Isla,ESP,MF,29,1987,26.5,1232,70,308,777,194,17,1219,21,28,75,24,1,816,3510,1268,63,16,3,14,15,747,684,91.6,23,https://fbref.com/en/players/e54bd0a2/Tomas-Pina-Isla
2018,Alavés,La Liga,Óscar Romero,PAR,"MF,FW",25,1992,2.8,122,2,26,72,33,2,111,3,10,30,3,0,84,388,160,10,3,0,6,5,96,72,75,8,https://fbref.com/en/players/4bc5f2b4/Oscar-Romero
2018,Alavés,La Liga,Christian Santos,VEN,FW,29,1988,4.8,192,10,22,125,50,12,191,0,0,NA,0,0,73,178,72,2,0,0,16,3,243,139,57.2,25,https://fbref.com/en/players/4efd29bb/Christian-Santos
2018,Alavés,La Liga,Antonio Sivera,ESP,GK,20,1996,0.7,15,14,15,0,0,0,11,0,0,NA,0,0,7,25,22,0,0,0,0,0,4,4,100,0,https://fbref.com/en/players/9970da54/Antonio-Sivera
2018,Alavés,La Liga,Rubén Sobrino,ESP,"FW,MF",25,1992,16.3,631,15,80,340,267,57,619,21,32,65.6,24,0,424,2347,1265,62,20,15,41,34,658,406,61.7,114,https://fbref.com/en/players/19b776e9/Ruben-Sobrino
2018,Alavés,La Liga,Daniel Torres,COL,MF,27,1989,13.5,637,66,193,402,78,6,625,4,8,50,7,0,408,1703,800,22,5,2,5,7,383,371,96.9,12,https://fbref.com/en/players/87882adc/Daniel-Torres
2018,Alavés,La Liga,Carlos Vigaray,ESP,DF,22,1994,9.9,461,31,156,236,99,5,362,4,14,28.6,6,1,219,1407,759,33,14,0,10,3,230,200,87,9,https://fbref.com/en/players/f69d934e/Carlos-Vigaray
2018,Alavés,La Liga,Wakaso,GHA,MF,27,1990,12.2,629,37,194,368,114,5,591,14,23,60.9,15,0,382,2208,1047,37,13,1,4,11,379,334,88.1,13,https://fbref.com/en/players/999908af/Wakaso
2018,Amiens,Ligue 1,Khaled Adénon,BEN,DF,32,1985,32.5,1504,262,1045,535,17,10,1464,1,3,33.3,1,0,778,4515,2233,27,0,0,5,6,709,691,97.5,9,https://fbref.com/en/players/16714a62/Khaled-Adenon
2018,Amiens,Ligue 1,Danilo Avelar,BRA,"DF,FW",28,1989,19.2,1041,92,389,473,241,14,900,10,28,35.7,11,0,508,2546,1582,62,24,0,7,12,567,508,89.6,42,https://fbref.com/en/players/eacb45fd/Danilo-Avelar
2018,Amiens,Ligue 1,Sekou Baradji,FRA,MF,33,1984,0.1,5,0,2,2,1,0,5,0,0,NA,0,0,3,15,4,0,0,0,0,0,2,2,100,0,https://fbref.com/en/players/5693aa98/Sekou-Baradji
2018,Amiens,Ligue 1,Mathieu Bodmer,FRA,"DF,MF",34,1982,4.4,308,21,125,151,51,10,299,0,0,NA,0,0,183,1133,609,18,3,0,2,0,237,217,91.6,21,https://fbref.com/en/players/f3642ba8/Mathieu-Bodmer
2018,Amiens,Ligue 1,Jean-Christophe Bouet,FRA,GK,34,1983,1,28,27,28,0,0,0,18,0,0,NA,0,0,10,73,39,0,0,0,0,0,5,5,100,0,https://fbref.com/en/players/96908f80/Jean-Christophe-Bouet
2018,Amiens,Ligue 1,Emmanuel Bourgaud,FRA,"MF,FW",29,1987,6,374,13,79,172,151,7,339,6,11,54.5,6,0,227,1375,705,31,10,0,10,11,279,220,78.9,33,https://fbref.com/en/players/7cf9f0ed/Emmanuel-Bourgaud
2018,Amiens,Ligue 1,Charly Charrier,FRA,"MF,FW",31,1986,1.2,87,0,11,49,30,6,87,0,1,0,0,0,64,353,138,7,1,0,4,6,75,67,89.3,16,https://fbref.com/en/players/346c15cc/Charly-Charrier
2018,Amiens,Ligue 1,Issa Cissokho,SEN,DF,32,1985,18.1,988,86,447,440,169,3,841,4,6,66.7,5,1,478,2893,1598,43,22,0,14,8,485,460,94.8,6,https://fbref.com/en/players/a1017967/Issa-Cissokho
2018,Amiens,Ligue 1,Quentin Cornette,FRA,"FW,MF",23,1994,5,210,4,57,111,74,12,206,12,17,70.6,12,1,155,917,614,25,8,3,14,10,161,130,80.7,29,https://fbref.com/en/players/5d42d487/Quentin-Cornette
2018,Amiens,Ligue 1,Bakaye Dibassy,MLI,DF,27,1989,30.9,1672,172,805,699,279,30,1484,25,34,73.5,27,3,919,5115,2625,101,29,6,21,24,856,797,93.1,35,https://fbref.com/en/players/247accfd/Bakaye-Dibassy
2018,Amiens,Ligue 1,Jean-Luc Dompé,FRA,MF,21,1995,0.3,19,0,3,5,12,2,15,0,0,NA,0,0,11,163,111,4,0,1,0,0,11,10,90.9,2,https://fbref.com/en/players/9ffdf29a/Jean-Luc-Dompe
2018,Amiens,Ligue 1,Guessouma Fofana,MTN,MF,24,1992,8.3,332,9,86,205,70,7,331,9,15,60,10,0,211,1273,730,31,8,1,9,15,251,205,81.7,25,https://fbref.com/en/players/9dafff2a/Guessouma-Fofana
2018,Amiens,Ligue 1,Serge Gakpé,TOG,"FW,MF",30,1987,20.3,696,21,140,331,281,56,687,10,24,41.7,10,0,499,3097,1732,72,20,5,40,22,657,492,74.9,132,https://fbref.com/en/players/cf4053e2/Serge-Gakpe
2018,Amiens,Ligue 1,Georges Gope-Fenepej,NCL,"MF,FW",28,1988,0.5,27,0,1,12,19,0,27,2,4,50,2,0,24,113,55,4,3,0,1,2,28,23,82.1,7,https://fbref.com/en/players/8730ed6a/Georges-Gope-Fenepej
2018,Amiens,Ligue 1,Prince-Désir Gouano,FRA,DF,23,1993,30.5,1399,222,984,446,32,10,1374,5,6,83.3,5,0,725,3711,1478,16,3,0,3,4,668,649,97.2,9,https://fbref.com/en/players/7c6d6c96/Prince-Desir-Gouano
2018,Amiens,Ligue 1,Régis Gurtner,FRA,GK,30,1986,37,1223,1074,1218,7,1,0,827,2,2,100,2,0,502,3212,1990,0,0,0,0,0,369,369,100,0,https://fbref.com/en/players/bc270726/Regis-Gurtner
2018,Amiens,Ligue 1,Oualid El Hajjam,MAR,DF,26,1991,24.4,1344,93,532,588,320,18,1113,23,35,65.7,27,0,699,4207,2234,92,35,1,25,23,636,579,91,48,https://fbref.com/en/players/9f29c204/Oualid-El-Hajjam
2018,Amiens,Ligue 1,Julien Ielsch,FRA,"MF,DF",34,1983,6.8,318,16,102,166,75,9,306,2,4,50,2,0,168,866,461,19,9,2,2,9,169,148,87.6,21,https://fbref.com/en/players/20c2c0e8/Julien-Ielsch
2018,Amiens,Ligue 1,Gaël Kakuta,COD,"MF,FW",26,1991,34.3,1884,30,253,965,818,58,1733,72,129,55.8,79,4,1283,6172,3202,153,54,5,96,110,1561,1273,81.6,259,https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta
2018,Amiens,Ligue 1,Seybou Koita,NIG,"FW,MF",23,1994,2.4,78,1,12,46,28,4,76,2,3,66.7,2,0,53,276,98,4,4,0,6,3,88,54,61.4,16,https://fbref.com/en/players/d3b58e33/Seybou-Koita
2018,Amiens,Ligue 1,Moussa Konaté,SEN,FW,24,1993,27.5,859,24,66,393,460,117,822,11,22,50,13,0,531,2732,1313,73,22,11,100,41,1239,626,50.5,254,https://fbref.com/en/players/fcbcbd94/Moussa-Konate
2018,Amiens,Ligue 1,Brighton Labeau,MTQ,FW,21,1996,0.3,5,0,0,1,4,1,4,0,1,0,1,0,3,34,16,1,0,0,0,1,6,2,33.3,1,https://fbref.com/en/players/f45cf4f7/Brighton-Labeau
2018,Amiens,Ligue 1,Harrison Manzala,COD,"FW,MF",23,1994,20.7,912,23,189,471,358,63,898,36,69,52.2,41,0,679,4234,2521,122,39,23,43,30,799,637,79.7,115,https://fbref.com/en/players/392d98fc/Harrison-Manzala
2018,Amiens,Ligue 1,Stiven Mendoza,COL,"FW,MF",25,1992,11.5,483,7,92,198,234,30,451,22,35,62.9,24,0,368,2120,1111,53,17,7,16,22,440,309,70.2,88,https://fbref.com/en/players/e68f2cb4/Stiven-Mendoza
2018,Amiens,Ligue 1,Thomas Monconduit,FRA,MF,26,1991,32.8,1806,107,497,1131,305,18,1775,27,35,77.1,29,0,1127,6139,3112,115,43,3,29,30,1168,1076,92.1,58,https://fbref.com/en/players/84d94b91/Thomas-Monconduit
2018,Amiens,Ligue 1,Nathan,BRA,MF,21,1996,0.1,5,0,0,2,3,0,4,0,0,NA,0,0,3,13,4,0,0,0,0,1,4,3,75,0,https://fbref.com/en/players/fa00f0c9/Nathan
2018,Amiens,Ligue 1,Tanguy Ndombele,FRA,MF,20,1996,2.6,149,2,35,91,36,7,145,13,13,100,13,0,109,730,422,16,5,1,6,9,110,92,83.6,8,https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele
2018,Amiens,Ligue 1,Guy Ngosso,CMR,MF,32,1985,6.8,397,21,107,264,50,5,393,6,7,85.7,7,0,255,1112,393,13,5,1,4,8,272,259,95.2,10,https://fbref.com/en/players/34cfec6b/Guy-Ngosso
2018,Amiens,Ligue 1,Lacina Traoré,CIV,FW,27,1990,8.7,339,22,38,146,180,39,334,6,16,37.5,6,0,174,539,136,7,2,0,35,18,427,244,57.1,103,https://fbref.com/en/players/883f251e/Lacina-Traore
2018,Amiens,Ligue 1,Bongani Zungu,RSA,MF,24,1992,23.2,1301,58,416,822,138,8,1287,15,18,83.3,15,0,894,4647,2135,66,13,2,21,12,841,793,94.3,26,https://fbref.com/en/players/a8797cf1/Bongani-Zungu
2018,Angers,Ligue 1,Yoann Andreu,FRA,DF,28,1989,23,1383,64,510,596,364,12,1173,11,23,47.8,12,1,808,4525,2490,115,37,3,20,12,784,728,92.9,33,https://fbref.com/en/players/872cd68c/Yoann-Andreu
2018,Angers,Ligue 1,Abdoulaye Bamba,CIV,DF,27,1990,17,941,41,326,469,195,3,781,12,17,70.6,12,0,546,2587,1426,59,18,0,16,9,542,512,94.5,20,https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba
2018,Angers,Ligue 1,Ludovic Butelle,FRA,GK,34,1983,18.4,494,385,490,8,0,0,352,0,0,NA,0,0,207,1664,919,0,0,0,0,0,132,130,98.5,0,https://fbref.com/en/players/26975a92/Ludovic-Butelle
2018,Angers,Ligue 1,Pierrick Capelle,FRA,"MF,FW",30,1987,20.9,1076,26,233,553,381,47,1041,33,45,73.3,35,2,753,4688,2423,100,38,6,34,36,782,674,86.2,119,https://fbref.com/en/players/79b2399c/Pierrick-Capelle
2018,Angers,Ligue 1,Saliou Ciss,SEN,"DF,FW",27,1989,1.6,71,2,27,32,21,3,71,2,5,40,2,3,61,430,256,6,2,1,3,2,65,55,84.6,9,https://fbref.com/en/players/2235f850/Saliou-Ciss
2018,Angers,Ligue 1,Lassana Coulibaly,MLI,MF,21,1996,9.3,434,15,87,234,157,29,433,11,25,44,11,1,320,2081,1076,43,21,3,12,9,346,294,85,51,https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly
2018,Angers,Ligue 1,Enzo Crivelli,FRA,FW,22,1995,11.4,382,5,28,188,182,36,373,5,13,38.5,6,0,213,571,156,9,4,2,36,17,509,288,56.6,99,https://fbref.com/en/players/06f33dc8/Enzo-Crivelli
2018,Angers,Ligue 1,Angelo Fulgini,FRA,"MF,FW",20,1996,17,942,16,141,462,416,51,882,28,48,58.3,32,2,662,3203,1748,78,31,6,33,36,727,614,84.5,150,https://fbref.com/en/players/4b96c347/Angelo-Fulgini
2018,Angers,Ligue 1,Baptiste Guillaume,BEL,FW,22,1995,5.1,144,3,8,68,79,21,142,0,4,0,1,0,79,347,193,13,5,2,17,5,186,107,57.5,44,https://fbref.com/en/players/9453d2f4/Baptiste-Guillaume
2018,Angers,Ligue 1,Wilfried Kanga,FRA,"FW,MF",19,1998,1.9,56,0,3,26,28,5,52,0,1,0,0,0,35,101,23,2,0,0,11,2,66,39,59.1,22,https://fbref.com/en/players/b4c816a9/Wilfried-Kanga
2018,Angers,Ligue 1,Billy Ketkeophomphone,LAO,"MF,FW",27,1990,4.9,278,6,49,136,111,9,264,9,15,60,10,1,179,1045,539,18,7,1,15,14,192,159,82.8,28,https://fbref.com/en/players/06f46837/Billy-Ketkeophomphone
2018,Angers,Ligue 1,Alexandre Letellier,FRA,GK,26,1990,13,304,269,303,2,0,0,211,0,0,NA,0,0,141,852,515,0,0,0,0,0,94,94,100,0,https://fbref.com/en/players/96fcd380/Alexandre-Letellier
2018,Angers,Ligue 1,Vincent Manceau,FRA,DF,28,1989,33,2009,93,718,910,505,25,1633,12,18,66.7,12,0,1079,6079,3408,122,42,5,25,15,1083,1005,92.8,48,https://fbref.com/en/players/c26a3918/Vincent-Manceau
2018,Angers,Ligue 1,Thomas Mangani,FRA,MF,30,1987,33.6,2450,65,516,1401,695,36,2206,13,35,37.1,16,2,1555,7706,3083,139,50,2,35,43,1698,1575,92.8,86,https://fbref.com/en/players/c801616a/Thomas-Mangani
2018,Angers,Ligue 1,Mathieu Michel,FRA,GK,25,1991,6.6,157,132,156,1,0,0,109,0,0,NA,0,0,80,564,298,0,0,0,0,0,51,51,100,0,https://fbref.com/en/players/e39f8724/Mathieu-Michel
2018,Angers,Ligue 1,Prince Oniangué,CGO,MF,28,1988,11.7,460,8,87,299,101,19,459,3,6,50,4,0,275,1554,758,28,11,0,9,5,373,300,80.4,43,https://fbref.com/en/players/9e27e5de/Prince-Oniangue
2018,Angers,Ligue 1,Mateo Pavlović,BIH,DF,27,1990,21.8,1062,133,576,506,44,32,1046,3,3,100,3,0,602,3578,1764,39,1,0,3,2,616,595,96.6,23,https://fbref.com/en/players/450e277f/Mateo-Pavlovic
2018,Angers,Ligue 1,Loïc Puyo,FRA,MF,28,1988,1.9,141,6,35,77,35,3,137,4,6,66.7,4,0,95,408,147,6,1,0,3,1,86,79,91.9,6,https://fbref.com/en/players/bcb98316/Loic-Puyo
2018,Angers,Ligue 1,Jeff Reine-Adélaïde,FRA,"MF,FW",19,1998,4.9,238,5,59,103,96,15,232,10,20,50,12,0,188,1234,701,30,10,5,6,22,218,159,72.9,27,https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide
2018,Angers,Ligue 1,Baptiste Santamaria,FRA,MF,22,1995,28.8,1456,63,439,915,206,6,1455,14,20,70,16,0,907,5571,2589,111,31,1,22,20,881,843,95.7,21,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
2018,Angers,Ligue 1,Gilles Sunu,TOG,"MF,FW",26,1991,7.3,355,1,46,184,175,24,347,9,21,42.9,10,0,282,2077,1057,59,24,6,24,15,372,279,75,69,https://fbref.com/en/players/beff5d14/Gilles-Sunu
2018,Angers,Ligue 1,Mehdi Tahrat,ALG,MF,27,1990,4.9,277,15,82,168,43,4,277,10,11,90.9,10,0,166,954,424,16,7,0,6,4,169,153,90.5,11,https://fbref.com/en/players/ec1aa15e/Mehdi-Tahrat
2018,Angers,Ligue 1,Flavien Tait,FRA,"MF,FW",24,1993,24.8,1345,16,242,668,569,61,1279,46,73,63,50,3,1003,6341,3798,179,60,15,49,50,1082,899,83.1,175,https://fbref.com/en/players/a0f9b535/Flavien-Tait
2018,Angers,Ligue 1,Romain Thomas,FRA,DF,29,1988,27.4,1446,187,886,581,47,26,1422,2,2,100,2,0,815,4049,1990,30,2,0,5,3,869,834,96,25,https://fbref.com/en/players/275e2c51/Romain-Thomas
2018,Angers,Ligue 1,Karl Toko Ekambi,CMR,"FW,MF",24,1992,33.8,1394,1,72,611,841,194,1349,62,131,47.3,69,5,1118,6216,3329,187,50,52,112,91,1672,1128,67.5,428,https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi
2018,Angers,Ligue 1,Thomas Touré,CIV,MF,23,1993,1.4,83,3,11,37,44,6,80,5,11,45.5,5,2,60,320,202,14,4,3,6,2,66,59,89.4,18,https://fbref.com/en/players/d72db2f5/Thomas-Toure
2018,Angers,Ligue 1,Ismaël Traoré,CIV,DF,30,1986,31.7,1363,145,815,569,50,19,1352,7,11,63.6,8,1,884,4908,1923,31,7,0,8,7,771,754,97.8,10,https://fbref.com/en/players/b666421b/Ismael-Traore
2018,Arsenal,Premier League,Pierre-Emerick Aubameyang,GAB,FW,28,1989,11.7,435,11,51,203,201,64,408,11,17,64.7,13,1,253,1429,880,44,9,12,18,13,525,314,59.8,85,https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang
2018,Arsenal,Premier League,Héctor Bellerín,ESP,DF,22,1995,33.9,2556,121,606,1168,897,110,2282,32,68,47.1,38,9,1569,6891,4103,208,52,17,35,32,1891,1681,88.9,156,https://fbref.com/en/players/f874dd44/Hector-Bellerin
2018,Arsenal,Premier League,Petr Čech,CZE,GK,35,1982,33.8,1143,1008,1137,6,0,0,842,1,2,50,1,0,495,2140,1228,0,0,0,0,0,448,447,99.8,0,https://fbref.com/en/players/71672fa0/Petr-Cech
2018,Arsenal,Premier League,Calum Chambers,ENG,DF,22,1995,9.6,748,78,326,389,78,12,715,6,11,54.5,7,0,467,2170,1137,40,10,0,2,12,488,474,97.1,4,https://fbref.com/en/players/dc6f5bdd/Calum-Chambers
2018,Arsenal,Premier League,Francis Coquelin,FRA,"MF,DF",26,1991,1.9,113,5,34,68,18,2,112,0,0,NA,0,0,77,353,140,6,0,1,1,2,91,81,89,1,https://fbref.com/en/players/a6951bf8/Francis-Coquelin
2018,Arsenal,Premier League,Mohamed Elneny,EGY,MF,25,1992,9.6,915,36,166,613,186,14,904,3,5,60,3,0,691,2984,1428,69,14,0,1,10,787,733,93.1,29,https://fbref.com/en/players/47a34c4f/Mohamed-Elneny
2018,Arsenal,Premier League,Olivier Giroud,FRA,FW,30,1986,4.3,183,6,17,67,102,38,178,1,3,33.3,2,1,78,165,62,2,0,0,14,3,255,147,57.6,54,https://fbref.com/en/players/16ceb862/Olivier-Giroud
2018,Arsenal,Premier League,Rob Holding,ENG,DF,21,1995,9.1,719,68,339,398,26,3,701,3,6,50,4,0,466,2127,1163,37,8,0,4,6,480,474,98.8,0,https://fbref.com/en/players/d79a8c87/Rob-Holding
2018,Arsenal,Premier League,Alex Iwobi,NGA,"FW,MF",21,1996,20.3,1374,19,163,700,635,87,1364,31,52,59.6,35,4,1143,5873,3495,195,65,21,38,42,1317,1135,86.2,136,https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
2018,Arsenal,Premier League,Sead Kolašinac,BIH,DF,24,1993,23.9,1737,62,430,833,573,92,1526,15,29,51.7,18,0,994,4306,2774,134,48,17,23,17,1228,1129,91.9,97,https://fbref.com/en/players/3935e52e/Sead-Kolasinac
2018,Arsenal,Premier League,Laurent Koscielny,FRA,DF,31,1985,24.7,2037,187,865,1199,94,20,1995,2,2,100,2,0,1271,6543,3443,103,26,0,12,5,1375,1353,98.4,9,https://fbref.com/en/players/f5efb153/Laurent-Koscielny
2018,Arsenal,Premier League,Alexandre Lacazette,FRA,FW,26,1991,24.5,1019,8,67,361,622,193,971,36,65,55.4,40,4,680,2393,979,65,12,22,59,51,1292,754,58.4,289,https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette
2018,Arsenal,Premier League,Ainsley Maitland-Niles,ENG,"DF,MF",19,1997,10.2,775,41,241,361,213,23,691,18,26,69.2,20,1,474,1926,993,52,18,4,18,15,532,484,91,19,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles
2018,Arsenal,Premier League,Konstantinos Mavropanos,GRE,"DF,FW",19,1997,2.2,125,14,66,60,1,1,123,0,0,NA,0,0,73,440,231,9,0,0,0,0,79,79,100,0,https://fbref.com/en/players/00963611/Konstantinos-Mavropanos
2018,Arsenal,Premier League,Per Mertesacker,GER,DF,32,1984,4.1,292,36,152,140,9,6,287,0,0,NA,0,0,158,535,269,2,0,0,1,1,184,180,97.8,2,https://fbref.com/en/players/5be28712/Per-Mertesacker
2018,Arsenal,Premier League,Henrikh Mkhitaryan,ARM,"FW,MF",28,1989,8.8,624,7,89,304,291,38,601,15,28,53.6,16,1,446,2526,1596,88,36,8,20,23,544,473,86.9,77,https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan
2018,Arsenal,Premier League,Nacho Monreal,ESP,DF,31,1986,24.9,2091,93,689,1203,326,41,1994,6,12,50,6,1,1283,6301,3181,128,36,2,6,6,1464,1420,97,33,https://fbref.com/en/players/d4cb83cc/Nacho-Monreal
2018,Arsenal,Premier League,Shkodran Mustafi,GER,DF,25,1992,25.3,2101,258,1016,1114,92,24,2058,3,5,60,3,0,1239,6741,3232,96,12,1,3,8,1379,1349,97.8,12,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi
2018,Arsenal,Premier League,Reiss Nelson,ENG,"FW,MF",17,1999,1.6,105,2,18,52,48,5,105,2,5,40,3,0,81,359,178,9,5,0,1,3,100,80,80,10,https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson
2018,Arsenal,Premier League,Eddie Nketiah,ENG,"FW,MF",18,1999,0.2,9,0,0,4,5,1,9,0,0,NA,0,0,5,9,5,0,0,0,0,0,12,6,50,1,https://fbref.com/en/players/a53649b7/Eddie-Nketiah
2018,Arsenal,Premier League,David Ospina,COL,GK,28,1988,4.2,150,139,150,0,0,0,112,0,0,NA,0,0,53,273,156,0,0,0,0,0,56,56,100,0,https://fbref.com/en/players/82b1198a/David-Ospina
2018,Arsenal,Premier League,Alex Oxlade-Chamberlain,ENG,DF,23,1993,2.7,202,8,48,89,88,4,182,11,14,78.6,12,0,128,857,601,28,10,2,3,6,137,123,89.8,10,https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain
2018,Arsenal,Premier League,Mesut Özil,GER,"MF,FW",28,1988,24,2141,10,160,1097,1103,98,2006,38,57,66.7,38,0,1650,9761,5423,330,129,21,31,35,2035,1782,87.6,235,https://fbref.com/en/players/16380240/Mesut-Ozil
2018,Arsenal,Premier League,Aaron Ramsey,WAL,MF,26,1990,20.5,1513,24,206,858,565,109,1492,28,44,63.6,32,1,1105,5867,2915,162,52,13,51,36,1420,1205,84.9,201,https://fbref.com/en/players/ef619b0b/Aaron-Ramsey
2018,Arsenal,Premier League,Alexis Sánchez,CHI,"FW,MF",28,1988,16.7,1222,9,57,463,795,132,1161,55,80,68.8,59,3,1018,5545,2389,151,47,17,63,52,1205,984,81.7,209,https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez
2018,Arsenal,Premier League,Theo Walcott,ENG,"FW,MF",28,1989,0.8,25,0,4,7,15,1,24,3,3,100,3,0,21,110,72,6,1,0,1,1,39,20,51.3,3,https://fbref.com/en/players/1ecb65be/Theo-Walcott
2018,Arsenal,Premier League,Danny Welbeck,ENG,"FW,MF",26,1990,13.3,590,21,62,259,309,78,584,21,37,56.8,25,0,416,2201,1069,75,18,19,35,24,677,437,64.5,106,https://fbref.com/en/players/ce5143da/Danny-Welbeck
2018,Arsenal,Premier League,Joe Willock,ENG,"MF,FW",17,1999,0.9,54,2,16,32,9,1,54,0,1,0,0,0,38,181,76,2,0,0,4,2,48,38,79.2,6,https://fbref.com/en/players/a3b03921/Joe-Willock
2018,Arsenal,Premier League,Jack Wilshere,ENG,MF,25,1992,13.3,953,15,141,583,330,28,940,32,44,72.7,34,2,775,4630,2680,138,38,6,21,28,862,749,86.9,56,https://fbref.com/en/players/9c318325/Jack-Wilshere
2018,Arsenal,Premier League,Granit Xhaka,SUI,MF,24,1992,36.2,3561,106,641,2300,807,31,3385,21,30,70,22,2,2378,10937,5318,264,56,6,24,18,2795,2654,95,93,https://fbref.com/en/players/e61b8aee/Granit-Xhaka
2018,Atalanta,Serie A,Musa Barrow,GAM,"FW,MF",18,1998,4.9,220,2,12,76,142,43,211,13,21,61.9,16,0,170,687,297,14,2,6,31,11,306,186,60.8,92,https://fbref.com/en/players/e5bf73f3/Musa-Barrow
2018,Atalanta,Serie A,Alessandro Bastoni,ITA,DF,18,1999,1,99,2,27,55,19,6,89,1,2,50,2,0,61,221,108,2,0,1,0,2,66,63,95.5,5,https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni
2018,Atalanta,Serie A,Etrit Berisha,ALB,GK,28,1989,31,871,773,865,6,0,0,591,0,0,NA,0,0,400,1898,1025,1,0,0,1,0,288,288,100,0,https://fbref.com/en/players/ee833569/Etrit-Berisha
2018,Atalanta,Serie A,Mattia Caldara,ITA,DF,23,1994,24,1284,165,697,592,69,23,1230,4,9,44.4,4,0,716,3656,1560,38,9,2,10,8,637,624,98,12,https://fbref.com/en/players/ac7e640b/Mattia-Caldara
2018,Atalanta,Serie A,Timothy Castagne,BEL,"DF,MF",21,1995,16.7,1162,47,303,534,381,41,1026,18,31,58.1,22,1,756,3361,1852,87,21,9,19,10,796,703,88.3,58,https://fbref.com/en/players/197640fd/Timothy-Castagne
2018,Atalanta,Serie A,Andreas Cornelius,DEN,FW,24,1993,10.4,468,8,31,204,254,103,450,16,26,61.5,17,0,308,1354,454,25,5,12,42,32,648,373,57.6,176,https://fbref.com/en/players/c693347d/Andreas-Cornelius
2018,Atalanta,Serie A,Bryan Cristante,ITA,"MF,FW",22,1995,31.4,2017,49,276,1086,764,146,1992,61,78,78.2,62,2,1510,6749,2920,146,45,6,66,72,1738,1483,85.3,284,https://fbref.com/en/players/16657b95/Bryan-Cristante
2018,Atalanta,Serie A,Remo Freuler,SUI,MF,25,1992,33.4,2575,45,440,1584,738,83,2496,33,47,70.2,34,0,1900,10025,5018,235,72,11,27,51,1924,1825,94.9,93,https://fbref.com/en/players/98d2c2c4/Remo-Freuler
2018,Atalanta,Serie A,Pierluigi Gollini,ITA,GK,22,1995,6.9,202,169,199,3,0,0,148,0,0,NA,0,0,108,538,248,0,0,0,0,0,86,86,100,0,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini
2018,Atalanta,Serie A,Papu Gómez,ARG,"FW,MF",29,1988,30.6,1880,10,131,779,1170,166,1699,92,133,69.2,96,4,1555,10403,6207,363,135,55,63,62,1806,1469,81.3,331,https://fbref.com/en/players/6e4df551/Papu-Gomez
