Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Url
2018,Schalke 04,Bundesliga,Weston McKennie,USA,MF,18,1998,14,28,20,7,19,2,8,26,30.8,18,370,123,33.2,85,239,46,19,1,0,18,15,43,33,0,https://fbref.com/en/players/01c3aff5/Weston-McKennie
2018,Schalke 04,Bundesliga,Max Meyer,GER,MF,21,1995,19.2,38,25,19,15,4,12,45,26.7,33,278,83,29.9,110,154,14,33,3,1,30,33,71,19,0,https://fbref.com/en/players/eba42d2b/Max-Meyer
2018,Schalke 04,Bundesliga,Naldo,BRA,DF,34,1982,34,56,33,43,12,1,15,30,50,15,199,71,35.7,145,51,3,57,25,0,32,33,89,238,1,https://fbref.com/en/players/03bd0bf4/Naldo
2018,Schalke 04,Bundesliga,Matija Nastasić,SRB,DF,24,1993,22.1,43,29,26,16,1,16,27,59.3,11,191,69,36.1,129,57,5,39,17,0,22,20,63,85,1,https://fbref.com/en/players/f35430a4/Matija-Nastasic
2018,Schalke 04,Bundesliga,Alexander Nübel,GER,GK,20,1996,0.5,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2018,Schalke 04,Bundesliga,Bastian Oczipka,GER,"DF,MF",28,1989,25.8,56,29,26,24,6,18,31,58.1,13,337,113,33.5,125,163,49,48,2,0,46,21,77,30,0,https://fbref.com/en/players/d1661819/Bastian-Oczipka
2018,Schalke 04,Bundesliga,Marko Pjaca,CRO,"FW,MF",22,1995,2.9,7,6,2,3,2,1,9,11.1,8,71,18,25.4,11,33,27,1,0,0,1,1,8,1,0,https://fbref.com/en/players/2c38b327/Marko-Pjaca
2018,Schalke 04,Bundesliga,Baba Rahman,GHA,DF,23,1994,0.4,1,0,0,1,0,0,0,NA,0,11,2,18.2,2,4,5,2,0,0,2,1,2,1,0,https://fbref.com/en/players/e4086af3/Baba-Rahman
2018,Schalke 04,Bundesliga,Fabian Reese,GER,"FW,MF",19,1997,0.8,2,2,1,1,0,0,2,0,2,34,6,17.6,6,16,12,0,0,0,0,0,2,0,0,https://fbref.com/en/players/b1823b08/Fabian-Reese
2018,Schalke 04,Bundesliga,Alessandro Schöpf,AUT,"DF,MF",23,1994,9,28,19,14,11,3,8,23,34.8,15,255,80,31.4,84,127,44,18,0,0,18,10,38,21,1,https://fbref.com/en/players/106bca06/Alessandro-Schopf
2018,Schalke 04,Bundesliga,Benjamin Stambouli,FRA,"DF,MF",26,1990,24.4,91,53,46,41,4,32,67,47.8,35,345,121,35.1,156,176,13,47,8,1,39,36,127,83,1,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli
2018,Schalke 04,Bundesliga,Cedric Teuchert,GER,"MF,FW",20,1997,0.4,0,0,0,0,0,0,0,NA,0,11,4,36.4,2,5,4,2,0,0,2,0,0,0,0,https://fbref.com/en/players/f956479d/Cedric-Teuchert
2018,Stuttgart,Bundesliga,Ailton,BRA,"DF,FW",22,1995,1.2,5,2,3,2,0,3,7,42.9,4,41,12,29.3,21,15,5,5,0,0,5,1,6,1,0,https://fbref.com/en/players/74ced675/Ailton
2018,Stuttgart,Bundesliga,Chadrac Akolo,COD,"FW,MF",22,1995,12.2,14,10,2,11,1,4,14,28.6,10,343,94,27.4,43,185,115,18,1,0,17,7,21,2,1,https://fbref.com/en/players/debc2f28/Chadrac-Akolo
2018,Stuttgart,Bundesliga,Dennis Aogo,GER,"MF,DF",30,1987,21.7,37,15,20,14,3,9,21,42.9,12,317,70,22.1,106,173,38,29,5,1,24,21,58,28,0,https://fbref.com/en/players/c311243f/Dennis-Aogo
2018,Stuttgart,Bundesliga,Takuma Asano,JPN,"FW,MF",22,1994,8,5,5,1,3,1,2,9,22.2,7,209,46,22,23,113,73,9,1,0,8,4,9,3,0,https://fbref.com/en/players/13ddc856/Takuma-Asano
2018,Stuttgart,Bundesliga,Santiago Ascacíbar,ARG,MF,20,1997,26.5,70,49,36,28,6,25,75,33.3,50,685,217,31.7,259,365,61,44,11,0,33,30,100,41,0,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2018,Stuttgart,Bundesliga,Holger Badstuber,GER,"DF,MF",28,1989,24.1,35,23,24,9,2,6,27,22.2,21,204,72,35.3,121,73,10,37,15,0,22,36,71,124,2,https://fbref.com/en/players/45b7edae/Holger-Badstuber
2018,Stuttgart,Bundesliga,Timo Baumgartl,GER,DF,21,1996,29,80,48,50,29,1,30,61,49.2,31,389,125,32.1,242,136,11,70,25,0,45,24,104,126,1,https://fbref.com/en/players/bd7d2e6d/Timo-Baumgartl
2018,Stuttgart,Bundesliga,Andreas Beck,GER,"DF,MF",30,1987,21.4,43,25,21,21,1,9,22,40.9,13,410,127,31,162,178,70,39,1,0,38,16,59,44,1,https://fbref.com/en/players/00a6485f/Andreas-Beck
2018,Stuttgart,Bundesliga,Josip Brekalo,CRO,"MF,FW",19,1998,8.1,13,8,5,6,2,4,6,66.7,2,190,50,26.3,29,101,60,7,0,0,7,7,20,2,0,https://fbref.com/en/players/d4a2533d/Josip-Brekalo
2018,Stuttgart,Bundesliga,Jacob Bruun Larsen,DEN,"MF,DF",18,1998,1.2,1,1,0,0,1,0,0,NA,0,24,6,25,7,12,5,2,0,0,2,1,2,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2018,Stuttgart,Bundesliga,Dženis Burnić,GER,"MF,DF",19,1998,3.4,7,4,2,3,2,3,13,23.1,10,93,21,22.6,25,55,13,2,0,0,2,1,8,4,0,https://fbref.com/en/players/0dabaf14/Dzenis-Burnic
2018,Stuttgart,Bundesliga,Anastasios Donis,GRE,"FW,MF",20,1996,10.5,21,17,9,8,4,1,3,33.3,2,207,49,23.7,41,106,60,5,0,0,5,5,26,7,0,https://fbref.com/en/players/0f26fd24/Anastasios-Donis
2018,Stuttgart,Bundesliga,Christian Gentner,GER,MF,31,1985,26.8,81,55,40,29,12,31,80,38.8,49,672,197,29.3,180,363,129,53,5,0,48,38,119,43,0,https://fbref.com/en/players/a4f94a0d/Christian-Gentner
2018,Stuttgart,Bundesliga,Daniel Ginczek,GER,"FW,MF",26,1991,16.9,8,4,5,0,3,2,14,14.3,12,259,68,26.3,31,103,125,18,1,0,17,7,15,9,0,https://fbref.com/en/players/e5f63987/Daniel-Ginczek
2018,Stuttgart,Bundesliga,Mario Gómez,GER,FW,32,1985,15.4,15,11,2,9,4,1,12,8.3,11,198,48,24.2,12,98,88,9,0,0,9,1,16,15,0,https://fbref.com/en/players/71a20ce8/Mario-Gomez
2018,Stuttgart,Bundesliga,Anto Grgić,SUI,MF,20,1996,0.1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/126cf855/Anto-Grgic
2018,Stuttgart,Bundesliga,Emiliano Insúa,ARG,DF,28,1989,23.4,45,33,25,19,1,15,46,32.6,31,367,117,31.9,167,138,62,55,4,0,51,28,73,53,2,https://fbref.com/en/players/f3cccffe/Emiliano-Insua
2018,Stuttgart,Bundesliga,Marcin Kamiński,POL,DF,25,1992,12.6,15,9,7,7,1,8,16,50,8,137,42,30.7,63,63,11,20,4,0,16,12,27,59,0,https://fbref.com/en/players/463503e2/Marcin-Kaminski
2018,Stuttgart,Bundesliga,Orel Mangala,BEL,MF,19,1998,8.7,24,15,8,12,4,4,13,30.8,9,175,55,31.4,65,92,18,10,2,0,8,10,34,14,0,https://fbref.com/en/players/a572e291/Orel-Mangala
2018,Stuttgart,Bundesliga,Ebenezer Ofori,GHA,MF,22,1995,0.1,0,0,0,0,0,0,1,0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a5d77c4e/Ebenezer-Ofori
2018,Stuttgart,Bundesliga,Berkay Özcan,TUR,"MF,FW",19,1998,11.1,13,9,5,5,3,5,10,50,5,256,70,27.3,58,120,78,14,1,0,13,3,16,5,1,https://fbref.com/en/players/31114001/Berkay-Ozcan
2018,Stuttgart,Bundesliga,Benjamin Pavard,FRA,DF,21,1996,34,52,29,40,8,4,18,35,51.4,17,402,139,34.6,226,145,31,77,34,2,43,46,98,211,1,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2018,Stuttgart,Bundesliga,Simon Terodde,GER,FW,29,1988,10.6,4,3,0,4,0,0,3,0,3,203,49,24.1,11,79,113,10,4,0,6,1,5,7,0,https://fbref.com/en/players/863ff1ee/Simon-Terodde
2018,Stuttgart,Bundesliga,Erik Thommy,GER,"MF,FW",22,1994,10.9,17,12,5,8,4,7,19,36.8,12,223,65,29.1,65,104,54,24,2,0,22,3,20,5,0,https://fbref.com/en/players/df8e7b62/Erik-Thommy
2018,Stuttgart,Bundesliga,Ron-Robert Zieler,GER,GK,28,1989,34,0,0,0,0,0,0,0,NA,0,6,0,0,5,1,0,0,0,0,0,0,0,2,1,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2018,Stuttgart,Bundesliga,Matthias Zimmermann,GER,"DF,MF",25,1992,0.9,1,1,1,0,0,0,0,NA,0,17,5,29.4,11,5,1,3,0,0,3,0,1,1,0,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2018,Werder Bremen,Bundesliga,Ludwig Augustinsson,SWE,"DF,MF",23,1994,28.1,48,25,27,19,2,20,32,62.5,12,370,109,29.5,138,158,74,42,4,0,38,25,73,64,0,https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson
2018,Werder Bremen,Bundesliga,Philipp Bargfrede,GER,MF,28,1989,20.7,56,41,32,22,2,21,64,32.8,43,383,135,35.2,144,212,27,37,11,1,26,34,90,70,1,https://fbref.com/en/players/3f7cd8f1/Philipp-Bargfrede
2018,Werder Bremen,Bundesliga,Fin Bartels,GER,FW,30,1987,12.5,11,7,6,2,3,4,14,28.6,10,214,48,22.4,26,113,75,9,1,0,8,3,14,0,0,https://fbref.com/en/players/acc7b7ec/Fin-Bartels
2018,Werder Bremen,Bundesliga,Robert Bauer,GER,DF,22,1995,10.6,24,12,18,5,1,5,19,26.3,14,94,27,28.7,50,38,6,14,4,0,10,11,35,16,1,https://fbref.com/en/players/9b88e120/Robert-Bauer
2018,Werder Bremen,Bundesliga,Ishak Belfodil,ALG,FW,25,1992,15,9,6,3,4,2,0,9,0,9,205,50,24.4,16,96,93,8,1,0,7,0,9,14,0,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2018,Werder Bremen,Bundesliga,Luca Caldirola,ITA,DF,26,1991,1,1,0,0,1,0,0,0,NA,0,6,1,16.7,3,3,0,1,0,0,1,0,1,3,0,https://fbref.com/en/players/226008f1/Luca-Caldirola
2018,Werder Bremen,Bundesliga,Thomas Delaney,DEN,MF,25,1991,31.1,77,49,26,43,8,15,37,40.5,22,581,163,28.1,146,338,97,38,12,0,26,36,113,80,1,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2018,Werder Bremen,Bundesliga,Johannes Eggestein,GER,"FW,MF",19,1998,1.1,0,0,0,0,0,0,2,0,2,43,6,14,8,18,17,3,1,0,2,1,1,1,0,https://fbref.com/en/players/d571df78/Johannes-Eggestein
2018,Werder Bremen,Bundesliga,Maximilian Eggestein,GER,MF,20,1996,29.9,56,38,28,23,5,17,51,33.3,34,695,185,26.6,180,364,151,43,5,0,38,21,77,55,0,https://fbref.com/en/players/beb882a8/Maximilian-Eggestein
2018,Werder Bremen,Bundesliga,Marco Friedl,AUT,DF,19,1998,6.7,8,5,4,3,1,3,9,33.3,6,72,27,37.5,39,29,4,15,1,0,14,8,16,23,0,https://fbref.com/en/players/f86ad3f5/Marco-Friedl
2018,Werder Bremen,Bundesliga,Ulisses Garcia,SUI,DF,21,1996,1,2,2,2,0,0,1,3,33.3,2,20,7,35,12,6,2,1,0,0,1,0,2,4,0,https://fbref.com/en/players/c952f633/Ulisses-Garcia
2018,Werder Bremen,Bundesliga,Theodor Gebre Selassie,CZE,"DF,MF",30,1986,31.4,59,28,33,18,8,21,46,45.7,25,490,141,28.8,200,216,74,43,2,0,41,39,98,92,0,https://fbref.com/en/players/3f65898c/Theodor-Gebre-Selassie
2018,Werder Bremen,Bundesliga,Jérôme Gondorf,GER,"MF,FW",29,1988,8.9,11,8,2,8,1,4,28,14.3,24,235,53,22.6,52,132,51,20,2,0,18,6,17,10,1,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2018,Werder Bremen,Bundesliga,Izet Hajrović,BIH,"MF,FW",25,1991,2.1,3,2,2,1,0,2,3,66.7,1,27,7,25.9,6,11,10,0,0,0,0,1,4,1,0,https://fbref.com/en/players/55537f53/Izet-Hajrovic
2018,Werder Bremen,Bundesliga,Aron Jóhannsson,USA,"MF,FW",26,1990,3.1,4,3,1,2,1,0,10,0,10,63,26,41.3,14,29,20,1,0,0,1,2,6,7,0,https://fbref.com/en/players/c0dc9fc7/Aron-Johannsson
2018,Werder Bremen,Bundesliga,Zlatko Junuzović,AUT,"MF,FW",29,1987,18.1,39,22,16,17,6,12,35,34.3,23,365,91,24.9,89,201,75,21,3,0,18,13,52,15,0,https://fbref.com/en/players/dba67bc4/Zlatko-Junuzovic
2018,Werder Bremen,Bundesliga,Florian Kainz,AUT,"MF,FW",24,1992,19,28,14,9,16,3,7,23,30.4,16,346,79,22.8,64,202,80,21,1,0,20,11,39,17,0,https://fbref.com/en/players/94c18565/Florian-Kainz
2018,Werder Bremen,Bundesliga,Ole Käuper,GER,MF,20,1997,0.8,7,3,1,6,0,3,7,42.9,4,42,8,19,6,24,12,0,0,0,0,3,10,1,0,https://fbref.com/en/players/e5d652c1/Ole-Kauper
2018,Werder Bremen,Bundesliga,Max Kruse,GER,FW,29,1988,27.3,19,14,4,10,5,5,31,16.1,26,414,115,27.8,35,231,148,10,0,0,10,9,28,7,0,https://fbref.com/en/players/f9446dcd/Max-Kruse
2018,Werder Bremen,Bundesliga,Sebastian Langkamp,GER,DF,29,1988,4.6,3,2,2,1,0,0,0,NA,0,38,11,28.9,19,17,2,10,6,0,4,6,9,20,0,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp
2018,Werder Bremen,Bundesliga,Niklas Moisander,FIN,DF,31,1985,25,41,32,25,11,5,19,36,52.8,17,223,72,32.3,134,83,6,31,9,0,22,27,68,130,0,https://fbref.com/en/players/00844823/Niklas-Moisander
2018,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,25,1992,34,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka
2018,Werder Bremen,Bundesliga,Milot Rashica,KVX,"FW,MF",21,1996,4.3,3,3,2,1,0,2,13,15.4,11,79,23,29.1,18,37,24,4,0,0,4,2,5,1,0,https://fbref.com/en/players/6c6a3300/Milot-Rashica
2018,Werder Bremen,Bundesliga,Lamine Sané,SEN,DF,30,1987,8.7,17,11,15,2,0,3,7,42.9,4,66,23,34.8,47,16,3,12,8,0,4,8,25,46,1,https://fbref.com/en/players/125cb9fe/Lamine-Sane
2018,Werder Bremen,Bundesliga,Miloš Veljković,SRB,DF,21,1995,29.5,45,26,32,9,4,21,53,39.6,32,279,98,35.1,169,99,11,42,16,0,26,16,61,159,1,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic
2018,Wolfsburg,Bundesliga,Maximilian Arnold,GER,MF,23,1994,27.3,54,41,28,23,3,15,58,25.9,43,521,150,28.8,175,285,61,37,3,0,34,17,71,44,0,https://fbref.com/en/players/86e119e0/Maximilian-Arnold
2018,Wolfsburg,Bundesliga,Riechedly Bazoer,NED,MF,20,1996,6.6,8,5,4,3,1,1,4,25,3,108,25,23.1,28,61,19,8,3,0,5,4,12,7,1,https://fbref.com/en/players/da59a197/Riechedly-Bazoer
2018,Wolfsburg,Bundesliga,Josip Brekalo,CRO,"FW,MF",19,1998,9.7,15,7,6,4,5,4,17,23.5,13,160,45,28.1,44,86,30,14,0,0,14,3,18,3,0,https://fbref.com/en/players/d4a2533d/Josip-Brekalo
2018,Wolfsburg,Bundesliga,John Brooks,USA,DF,24,1993,8.1,18,11,12,5,1,5,12,41.7,7,65,26,40,47,17,1,12,3,0,9,4,22,63,0,https://fbref.com/en/players/e27da244/John-Brooks
2018,Wolfsburg,Bundesliga,Jeffrey Bruma,NED,DF,25,1991,11,17,10,15,2,0,6,19,31.6,13,85,25,29.4,54,31,0,21,11,0,10,4,21,60,0,https://fbref.com/en/players/fbffc4b1/Jeffrey-Bruma
2018,Wolfsburg,Bundesliga,Jakub Błaszczykowski,POL,"FW,MF",31,1985,5.8,15,13,9,5,1,3,13,23.1,10,130,32,24.6,43,55,32,13,3,0,10,5,20,2,0,https://fbref.com/en/players/2b350e6b/Jakub-Blaszczykowski
2018,Wolfsburg,Bundesliga,Ignacio Camacho,ESP,"MF,DF",27,1990,10.6,24,18,11,12,1,7,24,29.2,17,155,45,29,68,73,14,24,6,0,18,14,38,46,0,https://fbref.com/en/players/8ed9b33a/Ignacio-Camacho
2018,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,25,1992,34,1,1,1,0,0,1,1,100,0,4,3,75,4,0,0,1,0,0,1,0,1,1,0,https://fbref.com/en/players/db401046/Koen-Casteels
2018,Wolfsburg,Bundesliga,Daniel Didavi,GER,"MF,FW",27,1990,24.9,24,15,8,11,5,3,33,9.1,30,437,111,25.4,72,230,135,19,2,0,17,6,30,11,0,https://fbref.com/en/players/d3096421/Daniel-Didavi
2018,Wolfsburg,Bundesliga,Landry Dimata,BEL,"FW,MF",19,1997,10,8,7,4,4,0,2,3,66.7,1,213,56,26.3,18,105,90,6,3,0,3,0,8,5,0,https://fbref.com/en/players/b5f63410/Landry-Dimata
2018,Wolfsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,19,1997,17.3,33,18,20,11,2,8,16,50,8,167,58,34.7,101,58,8,30,10,0,20,18,51,79,2,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2018,Wolfsburg,Bundesliga,Yannick Gerhardt,GER,"DF,MF",23,1994,13.6,35,20,19,10,6,10,20,50,10,271,77,28.4,109,114,48,25,4,0,21,10,45,21,0,https://fbref.com/en/players/62ab9184/Yannick-Gerhardt
2018,Wolfsburg,Bundesliga,Mario Gómez,GER,FW,32,1985,10.4,9,7,3,3,3,2,10,20,8,158,32,20.3,15,72,71,8,2,0,6,1,10,13,0,https://fbref.com/en/players/71a20ce8/Mario-Gomez
2018,Wolfsburg,Bundesliga,Josuha Guilavogui,FRA,MF,26,1990,26.7,71,49,42,27,2,22,49,44.9,27,413,122,29.5,185,188,40,35,10,0,25,47,118,72,0,https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui
2018,Wolfsburg,Bundesliga,Kaylen Hinds,ENG,"MF,FW",19,1998,1,1,1,1,0,0,0,1,0,1,30,5,16.7,8,18,4,1,0,0,1,1,2,0,0,https://fbref.com/en/players/fdd5d298/Kaylen-Hinds
2018,Wolfsburg,Bundesliga,Gian-Luca Itter,GER,DF,18,1999,4.6,14,6,11,2,1,4,11,36.4,7,97,32,33,68,24,5,9,0,0,9,7,21,9,0,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter
2018,Wolfsburg,Bundesliga,Paul Jaeckel,GER,DF,19,1998,3,4,4,4,0,0,1,4,25,3,30,8,26.7,20,10,0,4,2,0,2,8,12,17,0,https://fbref.com/en/players/a93b6f4e/Paul-Jaeckel
2018,Wolfsburg,Bundesliga,Sebastian Jung,GER,DF,27,1990,0.9,1,1,1,0,0,0,0,NA,0,14,4,28.6,10,4,0,1,0,0,1,0,1,6,0,https://fbref.com/en/players/86b30561/Sebastian-Jung
2018,Wolfsburg,Bundesliga,Robin Knoche,GER,DF,25,1992,23.4,26,12,21,5,0,15,28,53.6,13,189,62,32.8,137,47,5,39,23,2,16,17,43,130,1,https://fbref.com/en/players/6bd5cd5d/Robin-Knoche
2018,Wolfsburg,Bundesliga,Yunus Mallı,TUR,"FW,MF",25,1992,24.9,22,14,6,11,5,6,29,20.7,23,369,90,24.4,74,187,108,20,0,0,20,11,33,14,0,https://fbref.com/en/players/f3722c97/Yunus-Malli
2018,Wolfsburg,Bundesliga,Admir Mehmedi,SUI,"FW,MF",26,1991,3.2,3,1,2,0,1,1,1,100,0,54,18,33.3,19,24,11,2,1,0,1,0,3,2,0,https://fbref.com/en/players/b500b384/Admir-Mehmedi
2018,Wolfsburg,Bundesliga,Paul-Georges Ntep,CMR,"FW,MF",25,1992,1.8,2,2,0,1,1,0,2,0,2,27,7,25.9,8,14,5,3,1,0,2,1,3,0,0,https://fbref.com/en/players/81aeb1dd/Paul-Georges-Ntep
2018,Wolfsburg,Bundesliga,Divock Origi,BEL,FW,22,1995,21.9,6,2,1,4,1,2,10,20,8,425,93,21.9,42,212,171,10,3,0,7,2,8,16,0,https://fbref.com/en/players/43a166b4/Divock-Origi
2018,Wolfsburg,Bundesliga,Victor Osimhen,NGA,"FW,MF",18,1998,3.2,2,1,1,0,1,0,2,0,2,79,25,31.6,9,35,35,1,1,0,0,2,4,7,0,https://fbref.com/en/players/8c90fd7a/Victor-Osimhen
2018,Wolfsburg,Bundesliga,Elvis Rexhbeçaj,GER,"DF,MF",19,1997,1.4,2,1,1,1,0,1,2,50,1,23,5,21.7,12,10,1,5,0,0,5,0,2,5,0,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2018,Wolfsburg,Bundesliga,Renato Steffen,SUI,"FW,MF",25,1991,7.3,10,6,6,2,2,4,9,44.4,5,151,30,19.9,56,69,26,8,0,0,8,1,11,10,0,https://fbref.com/en/players/dd669209/Renato-Steffen
2018,Wolfsburg,Bundesliga,Marcel Tisserand,COD,DF,24,1993,13.9,9,3,4,4,1,3,11,27.3,8,119,41,34.5,72,32,15,31,14,0,17,20,29,51,0,https://fbref.com/en/players/45954ec7/Marcel-Tisserand
2018,Wolfsburg,Bundesliga,Paul Verhaegh,NED,DF,33,1983,29,30,14,17,11,2,12,28,42.9,16,291,84,28.9,147,112,32,58,12,2,46,21,51,74,0,https://fbref.com/en/players/97655ccd/Paul-Verhaegh
2018,Wolfsburg,Bundesliga,William,BRA,DF,22,1995,17.9,64,35,34,23,7,25,73,34.2,48,388,120,30.9,198,147,43,65,7,0,58,34,98,71,1,https://fbref.com/en/players/d4d0a9ad/William
2019,Augsburg,Bundesliga,Simon Asta,GER,DF,17,2001,1,3,1,2,1,0,0,1,0,1,15,2,13.3,12,1,2,3,1,0,2,4,7,1,0,https://fbref.com/en/players/dfc85b89/Simon-Asta
2019,Augsburg,Bundesliga,Daniel Baier,GER,MF,34,1984,31.3,65,38,30,28,7,22,70,31.4,48,473,118,24.9,197,234,42,43,7,0,36,44,109,68,0,https://fbref.com/en/players/f261abcb/Daniel-Baier
2019,Augsburg,Bundesliga,Caiuby,BRA,"FW,MF",30,1988,11.2,15,11,6,6,3,4,13,30.8,9,184,52,28.3,24,94,66,13,0,0,13,4,19,10,0,https://fbref.com/en/players/c6637acf/Caiuby
2019,Augsburg,Bundesliga,Jan-Ingwer Callsen-Bracker,GER,DF,33,1984,0.1,0,0,0,0,0,0,0,NA,0,2,1,50,1,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0999a593/Jan-Ingwer-Callsen-Bracker
2019,Augsburg,Bundesliga,Sergio Córdova,VEN,FW,20,1997,5.9,10,9,3,4,3,0,5,0,5,172,36,20.9,17,98,57,6,0,0,6,3,13,5,0,https://fbref.com/en/players/229cd98a/Sergio-Cordova
2019,Augsburg,Bundesliga,Kevin Danso,AUT,DF,19,1998,13.9,29,14,24,4,1,11,17,64.7,6,140,40,28.6,96,35,9,25,15,0,10,14,43,83,0,https://fbref.com/en/players/6e33125f/Kevin-Danso
2019,Augsburg,Bundesliga,Ji Dong-won,KOR,"FW,MF",27,1991,9.9,12,9,5,3,4,3,8,37.5,5,179,39,21.8,36,91,52,14,1,0,13,3,15,13,0,https://fbref.com/en/players/7d841904/Ji-Dong-won
2019,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,29,1989,14.8,8,5,3,4,1,0,4,0,4,267,62,23.2,15,115,137,13,4,0,9,2,10,11,0,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2019,Augsburg,Bundesliga,Raphael Framberger,GER,"DF,MF",22,1995,6.1,10,5,5,4,1,1,8,12.5,7,77,18,23.4,27,31,19,17,3,0,14,3,13,8,0,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2019,Augsburg,Bundesliga,Fabian Giefer,GER,GK,28,1990,4,0,0,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,https://fbref.com/en/players/fbefefdb/Fabian-Giefer
2019,Augsburg,Bundesliga,Felix Götze,GER,MF,20,1998,1.4,3,1,2,1,0,0,1,0,1,23,7,30.4,10,7,6,3,1,0,2,1,4,7,0,https://fbref.com/en/players/ee7cdd0c/Felix-Gotze
2019,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,27,1991,23.2,44,32,26,18,0,13,32,40.6,19,173,66,38.2,100,68,5,65,24,2,41,26,70,83,0,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2019,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"MF,FW",24,1994,27.6,30,20,6,18,6,5,42,11.9,37,533,119,22.3,71,274,188,40,17,1,23,9,39,46,0,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2019,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",27,1990,22.8,53,34,21,28,4,13,54,24.1,41,612,152,24.8,115,328,169,40,3,0,37,19,72,25,1,https://fbref.com/en/players/cd82452e/Andre-Hahn
2019,Augsburg,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,17.5,45,29,34,10,1,25,39,64.1,14,135,53,39.3,80,50,5,30,11,1,19,19,64,76,0,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Augsburg,Bundesliga,Koo Ja-cheol,KOR,"MF,FW",29,1989,18.2,33,21,7,17,9,8,30,26.7,22,318,69,21.7,72,174,72,33,3,0,30,16,49,17,0,https://fbref.com/en/players/3c05e082/Koo-Ja-cheol
2019,Augsburg,Bundesliga,Christoph Janker,GER,"MF,FW",33,1985,0.8,0,0,0,0,0,0,0,NA,0,10,4,40,6,4,0,1,0,0,1,0,0,2,0,https://fbref.com/en/players/cf01fe3a/Christoph-Janker
2019,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",20,1997,2.3,6,3,4,1,1,1,2,50,1,65,20,30.8,26,33,6,5,1,0,4,0,6,3,0,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2019,Augsburg,Bundesliga,Rani Khedira,GER,"DF,MF",24,1994,29.2,56,44,22,29,5,15,44,34.1,29,388,116,29.9,171,172,45,54,21,0,33,33,89,106,1,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2019,Augsburg,Bundesliga,Gregor Kobel,SUI,GK,20,1997,15.4,1,0,1,0,0,1,1,100,0,0,0,NA,0,0,0,1,0,0,1,0,1,1,1,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Augsburg,Bundesliga,Andreas Luthe,GER,GK,31,1987,14.6,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7fe12375/Andreas-Luthe
