Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url
2019,Hannover 96,Bundesliga,Genki Haraguchi,JPN,"MF,DF",27,1991,23.7,852,755,97,4,0,136,19,30,3,0,0,0,520,167,165,137,544,57,90,4,655,3,12,13,26,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2019,Hannover 96,Bundesliga,Jonathas,BRA,FW,29,1989,6.7,155,137,18,1,1,41,0,2,0,0,0,0,81,48,26,9,104,26,1,3,106,0,2,5,9,https://fbref.com/en/players/531807b3/Jonathas
2019,Hannover 96,Bundesliga,Julian Korb,GER,DF,26,1992,11.2,539,420,119,2,1,70,6,20,0,0,0,0,276,101,162,53,345,22,117,0,387,0,10,10,29,https://fbref.com/en/players/3dffff26/Julian-Korb
2019,Hannover 96,Bundesliga,Linton Maina,GER,"MF,FW",19,1999,15.7,516,455,61,3,1,119,7,27,0,0,0,0,330,110,76,125,308,23,56,3,381,3,5,16,31,https://fbref.com/en/players/e5d85da8/Linton-Maina
2019,Hannover 96,Bundesliga,Nicolai Müller,GER,"MF,FW",30,1987,10,267,232,35,10,1,74,5,11,11,0,2,0,171,52,44,52,181,18,6,6,184,1,5,9,18,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Hannover 96,Bundesliga,Florent Muslija,KVX,"MF,FW",20,1998,7.5,321,297,24,13,0,66,11,18,8,1,3,1,215,40,66,28,274,15,3,1,231,0,8,8,11,https://fbref.com/en/players/ae961785/Florent-Muslija
2019,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,28,1990,16.3,755,634,121,14,1,140,19,17,0,0,0,0,403,140,212,526,78,41,107,0,562,3,17,10,24,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2019,Hannover 96,Bundesliga,Edgar Prib,GER,MF,28,1989,2.2,107,87,20,7,1,20,3,6,13,4,6,2,64,7,36,94,9,3,0,0,70,0,1,3,6,https://fbref.com/en/players/420ff5a3/Edgar-Prib
2019,Hannover 96,Bundesliga,Samuel Şahin-Radlinger,AUT,GK,25,1992,1,28,18,10,2,0,4,1,0,0,0,0,0,10,2,16,1,21,0,0,6,21,0,0,1,0,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger
2019,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,31,1987,23.1,1195,1031,164,83,2,178,52,20,79,6,15,4,679,176,340,111,960,93,1,10,902,4,24,13,25,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2019,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,28,1990,17.6,867,757,110,21,1,109,37,15,0,0,0,0,476,119,272,167,544,63,89,1,655,4,20,8,25,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2019,Hannover 96,Bundesliga,Sebastian Soto,USA,MF,18,2000,0.3,5,5,0,0,0,3,0,1,0,0,0,0,3,1,1,1,3,0,0,0,4,0,0,0,0,https://fbref.com/en/players/00c3d4dc/Sebastian-Soto
2019,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,32,1985,1,27,15,12,4,0,0,0,0,0,0,0,0,17,1,9,1,23,0,0,3,20,0,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2019,Hannover 96,Bundesliga,Walace,BRA,MF,23,1995,22.2,1094,1058,36,28,2,209,21,2,0,0,0,0,862,117,115,98,899,67,5,10,920,1,20,32,25,https://fbref.com/en/players/26db8853/Walace
2019,Hannover 96,Bundesliga,Hendrik Weydandt,GER,"FW,MF",23,1995,19.1,427,404,23,0,1,116,4,17,0,0,0,0,213,118,96,81,201,75,2,13,254,4,14,12,15,https://fbref.com/en/players/773968e4/Hendrik-Weydandt
2019,Hannover 96,Bundesliga,Kevin Wimmer,AUT,DF,25,1992,18.7,1032,980,52,43,0,120,39,3,0,0,0,0,683,87,262,833,115,60,9,4,839,1,21,4,6,https://fbref.com/en/players/faf55ce4/Kevin-Wimmer
2019,Hannover 96,Bundesliga,Bobby Wood,USA,"FW,MF",25,1992,13.1,318,297,21,0,1,60,1,7,0,0,0,0,217,53,48,60,206,32,2,5,247,3,1,2,14,https://fbref.com/en/players/9853983f/Bobby-Wood
2019,Hertha BSC,Bundesliga,Florian Baak,GER,MF,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/150d5992/Florian-Baak
2019,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,31,1987,11.1,572,561,11,8,0,109,11,6,0,0,0,0,432,72,68,47,478,33,3,6,493,0,7,11,6,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2019,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,"MF,FW",19,1999,1.3,41,41,0,0,0,8,2,3,0,0,0,0,24,8,9,25,11,4,0,1,29,0,0,1,3,https://fbref.com/en/players/db7161ed/Palko-Dardai
2019,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,27,1990,4.2,245,236,9,6,0,44,3,6,0,0,0,0,177,28,40,65,161,10,3,2,214,1,5,3,4,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2019,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",20,1998,10,258,248,10,2,0,29,7,30,2,0,0,0,181,30,47,204,28,18,6,1,188,2,3,3,10,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2019,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,23,1994,28.5,1276,1199,77,22,5,249,44,25,38,11,4,4,840,221,215,136,1017,71,8,23,958,4,25,36,33,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2019,Hertha BSC,Bundesliga,Marko Grujić,SRB,MF,22,1996,19.8,953,940,13,13,2,222,29,12,0,0,0,0,665,109,179,147,706,65,0,2,780,2,23,5,22,https://fbref.com/en/players/8b8e759d/Marko-Grujic
2019,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,33,1984,20.1,437,398,39,0,4,118,11,8,0,0,0,0,279,89,69,26,323,37,0,15,316,0,8,20,10,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2019,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,33,1984,30.5,1161,796,365,88,0,99,28,0,0,0,0,0,280,57,824,66,909,0,0,102,696,7,36,5,7,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2019,Hertha BSC,Bundesliga,Dennis Jastrzembski,POL,"DF,MF",18,2000,0.7,23,20,3,0,0,5,0,1,0,0,0,0,14,5,4,14,3,3,3,0,19,0,0,1,1,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski
2019,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",32,1985,25.7,713,687,26,3,5,168,9,26,0,0,0,0,499,130,84,76,556,45,8,12,509,9,13,31,29,https://fbref.com/en/players/2042d931/Salomon-Kalou
2019,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,22,1996,6.6,258,210,48,1,1,50,9,15,0,0,0,0,134,48,76,32,160,11,47,2,181,1,12,6,10,https://fbref.com/en/players/92948149/Lukas-Klunter
2019,Hertha BSC,Bundesliga,Pascal Köpke,GER,"FW,MF",22,1995,0.8,25,24,1,0,1,7,0,2,0,0,0,0,21,1,3,5,20,0,0,0,21,0,0,0,1,https://fbref.com/en/players/3861d9cc/Pascal-Kopke
2019,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,30,1988,3.5,123,80,43,14,0,10,2,0,0,0,0,0,34,2,87,14,96,0,0,7,74,0,7,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2019,Hertha BSC,Bundesliga,Valentino Lazaro,AUT,"DF,MF",22,1996,30.5,1645,1260,385,67,2,269,45,73,58,1,10,0,888,279,478,122,1189,59,260,4,1204,9,30,43,50,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2019,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,MF",27,1991,10.5,357,349,8,3,3,86,6,22,0,0,0,0,234,60,63,50,236,33,5,6,240,2,9,13,16,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2019,Hertha BSC,Bundesliga,Derrick Luckassen,NED,DF,23,1995,2.8,186,180,6,4,0,31,2,0,0,0,0,0,146,9,31,26,139,14,2,1,166,0,3,1,0,https://fbref.com/en/players/30a09cb5/Derrick-Luckassen
2019,Hertha BSC,Bundesliga,Fabian Lustenberger,SUI,"DF,MF",30,1988,24.1,1308,1248,60,57,0,197,46,1,0,0,0,0,956,116,236,162,1030,91,3,2,1148,4,19,9,8,https://fbref.com/en/players/a63a995f/Fabian-Lustenberger
2019,Hertha BSC,Bundesliga,Arne Maier,GER,MF,19,1999,22.9,1225,1184,41,33,0,247,17,10,1,0,0,0,955,127,143,121,1010,69,6,4,1048,7,9,27,28,https://fbref.com/en/players/ab700320/Arne-Maier
2019,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"DF,MF",21,1997,20,898,784,114,14,3,193,36,47,0,0,0,0,474,173,251,552,164,59,100,2,663,1,25,21,33,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2019,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,31,1986,2.4,141,116,25,0,0,19,6,7,0,0,0,0,65,28,48,7,99,8,25,0,109,0,1,2,7,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2019,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,26,1992,21.4,1145,855,290,38,0,188,44,89,46,3,5,3,590,140,415,847,48,40,206,1,837,7,26,15,31,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2019,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,23,1994,23,1163,1127,36,36,0,205,40,4,0,0,0,0,898,66,199,930,134,75,0,1,1023,2,20,5,10,https://fbref.com/en/players/3376a776/Karim-Rekik
2019,Hertha BSC,Bundesliga,Davie Selke,GER,"FW,MF",23,1995,19.3,471,443,28,0,1,146,6,34,0,0,0,0,217,144,110,39,259,80,3,20,288,2,9,12,24,https://fbref.com/en/players/1238a3f9/Davie-Selke
2019,Hertha BSC,Bundesliga,Niklas Stark,GER,DF,23,1995,20.8,1049,1022,27,21,0,145,26,2,0,0,0,0,762,78,209,53,866,102,6,5,880,3,22,5,12,https://fbref.com/en/players/aad48be9/Niklas-Stark
2019,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,20,1997,12.9,488,459,29,10,0,84,15,3,0,0,0,0,328,38,122,327,91,36,19,1,388,2,13,6,4,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2019,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,23,1995,5.5,271,257,14,8,0,25,6,0,0,0,0,0,203,28,40,33,212,16,6,2,229,0,6,4,8,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2019,Hoffenheim,Bundesliga,Alfons Amade,GER,MF,18,1999,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,https://fbref.com/en/players/d73a07e2/Alfons-Amade
2019,Hoffenheim,Bundesliga,Nadiem Amiri,GER,"MF,FW",21,1996,8.4,382,370,12,5,0,71,4,13,1,1,0,0,279,68,35,54,306,14,6,1,327,1,1,5,8,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2019,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,28,1990,33,1289,954,335,93,2,98,34,0,0,0,0,0,769,70,450,212,848,0,0,183,1015,4,38,4,4,https://fbref.com/en/players/47064058/Oliver-Baumann
2019,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,MF,18,1999,0.9,36,36,0,0,0,7,1,1,0,0,0,0,24,5,7,4,30,1,0,0,23,0,2,3,2,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2019,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,26,1992,20.7,455,435,20,0,1,83,3,26,1,0,0,0,287,120,48,31,351,41,6,10,326,2,8,18,10,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2019,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,28,1990,19.9,1171,1129,42,26,1,157,14,6,0,0,0,0,931,113,127,316,743,73,16,2,1033,3,12,15,17,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2019,Hoffenheim,Bundesliga,Leonardo Bittencourt,GER,MF,24,1993,11.9,492,460,32,8,0,91,14,25,19,0,2,0,326,77,89,98,355,30,5,3,363,3,13,11,26,https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt
2019,Hoffenheim,Bundesliga,Joshua Brenet,NED,"DF,MF",24,1994,10.1,522,436,86,4,0,90,9,43,0,0,0,0,312,109,101,96,324,16,82,1,417,1,6,9,18,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2019,Hoffenheim,Bundesliga,Kerem Demirbay,GER,MF,25,1993,22.4,1420,1252,168,65,6,199,68,40,80,14,17,5,864,227,329,1117,218,50,21,5,1096,4,23,40,32,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2019,Hoffenheim,Bundesliga,Dennis Geiger,GER,"MF,FW",20,1998,2.7,147,136,11,5,1,27,6,2,5,0,0,0,120,14,13,7,135,1,1,2,132,0,1,1,2,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2019,Hoffenheim,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",25,1993,3.7,191,168,23,1,2,25,8,6,18,0,0,0,122,19,50,15,165,6,4,1,134,0,2,3,6,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2019,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,MF,22,1995,26.6,1542,1474,68,52,3,247,55,9,1,0,0,0,1092,218,232,187,1231,87,11,6,1293,4,31,19,37,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2019,Hoffenheim,Bundesliga,Justin Hoogma,NED,"DF,MF",20,1998,1.2,110,105,5,3,0,8,5,0,0,0,0,0,86,10,14,87,17,2,2,1,94,1,2,2,2,https://fbref.com/en/players/816192f0/Justin-Hoogma
2019,Hoffenheim,Bundesliga,Benjamin Hübner,GER,DF,29,1989,9,517,493,24,19,1,77,9,1,0,0,0,0,364,60,93,414,73,17,5,2,427,0,9,7,11,https://fbref.com/en/players/99de6b6f/Benjamin-Hubner
2019,Hoffenheim,Bundesliga,Joelinton,BRA,"FW,MF",21,1996,23.7,707,671,36,2,4,158,6,14,0,0,0,0,542,95,70,113,501,40,5,21,570,6,6,18,22,https://fbref.com/en/players/c17bfb65/Joelinton
2019,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,"DF,MF",26,1992,27.9,1417,1194,223,9,1,191,31,79,0,0,0,0,753,325,339,78,1016,73,214,6,1076,2,19,17,48,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2019,Hoffenheim,Bundesliga,Gregor Kobel,SUI,GK,20,1997,1,42,34,8,3,0,1,0,0,0,0,0,0,12,0,30,2,35,0,0,3,27,1,3,0,0,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"MF,FW",27,1991,26.6,1078,975,103,19,7,185,40,48,54,5,9,7,732,152,194,134,875,37,23,7,829,5,22,17,34,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2019,Hoffenheim,Bundesliga,Reiss Nelson,ENG,"MF,FW",18,1999,7.1,249,242,7,0,1,38,6,13,0,0,0,0,187,36,26,47,193,4,4,1,200,3,4,5,7,https://fbref.com/en/players/c5bdb6e3/Reiss-Nelson
2019,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,"MF,DF",28,1990,5.2,276,265,11,6,0,15,16,0,0,0,0,0,201,25,50,27,225,16,5,2,229,1,6,4,8,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2019,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,23,1995,10,535,525,10,9,2,57,17,4,0,0,0,0,386,60,89,27,469,24,1,5,426,1,14,6,10,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2019,Hoffenheim,Bundesliga,David Otto,GER,FW,19,1999,0.3,9,9,0,0,1,3,0,0,0,0,0,0,6,3,0,3,6,0,0,0,6,0,0,0,1,https://fbref.com/en/players/676ff98c/David-Otto
2019,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,21,1997,15.6,999,977,22,16,1,116,15,3,0,0,0,0,771,75,153,152,770,51,6,2,881,2,16,4,12,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2019,Hoffenheim,Bundesliga,Lukas Rupp,GER,MF,27,1991,0.3,11,9,2,0,0,1,0,1,0,0,0,0,7,2,2,1,7,1,2,0,7,0,0,0,1,https://fbref.com/en/players/3faa1780/Lukas-Rupp
2019,Hoffenheim,Bundesliga,Nico Schulz,GER,"DF,MF",25,1993,28.2,1547,1294,253,7,1,243,30,122,1,0,0,0,962,327,258,1045,232,17,245,4,1178,5,25,38,78,https://fbref.com/en/players/fa274d97/Nico-Schulz
2019,Hoffenheim,Bundesliga,Ádám Szalai,HUN,FW,30,1987,18.1,411,384,27,1,1,85,2,6,0,0,0,0,237,120,54,62,248,39,0,43,298,4,9,7,14,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2019,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,26,1991,26.6,1814,1765,49,44,1,187,61,1,0,0,0,0,1429,140,245,102,1578,115,5,2,1633,3,23,10,12,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2019,Hoffenheim,Bundesliga,Steven Zuber,SUI,MF,26,1991,6.3,308,294,14,1,2,39,4,17,1,0,0,0,224,40,44,92,183,16,12,3,229,2,6,10,16,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2019,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,25,1992,14.1,391,373,18,1,1,83,5,9,0,0,0,0,262,87,42,50,282,29,1,7,304,1,6,10,11,https://fbref.com/en/players/834d0be5/Lucas-Alario
2019,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,29,1989,21,1647,1596,51,37,10,251,31,10,11,0,3,1,1270,190,187,196,1371,50,3,17,1449,8,15,24,26,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2019,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",20,1997,21.3,961,843,118,23,1,198,61,93,71,9,13,2,595,121,245,690,204,32,22,0,637,3,20,20,49,https://fbref.com/en/players/3a233281/Leon-Bailey
2019,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,30,1988,17.3,1394,1351,43,37,2,222,55,2,2,0,0,0,1113,130,151,237,1088,44,4,3,1249,1,15,16,18,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2019,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",28,1990,11.7,493,483,10,1,1,100,13,57,0,0,0,0,341,69,83,32,439,11,9,1,342,3,5,15,35,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2019,Leverkusen,Bundesliga,Lars Bender,GER,"DF,MF",29,1989,15.1,944,828,116,20,0,128,16,15,1,0,0,0,648,163,133,84,695,53,95,3,785,2,17,13,26,https://fbref.com/en/players/c50281a0/Lars-Bender
2019,Leverkusen,Bundesliga,Sven Bender,GER,DF,29,1989,22.1,1647,1616,31,30,1,202,34,0,0,0,0,0,1370,114,163,257,1280,79,1,4,1499,5,25,7,6,https://fbref.com/en/players/070ec0b1/Sven-Bender
2019,Leverkusen,Bundesliga,Julian Brandt,GER,"MF,FW",22,1996,29.6,1876,1705,171,55,15,337,69,61,95,15,9,3,1366,233,277,313,1469,46,19,15,1453,5,25,61,53,https://fbref.com/en/players/a167537f/Julian-Brandt
2019,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,27,1991,14.8,1098,1073,25,23,0,134,46,0,0,0,0,0,909,56,133,203,823,58,1,2,987,2,16,7,9,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2019,Leverkusen,Bundesliga,Kai Havertz,GER,"MF,FW",19,1999,32.2,1814,1781,33,11,9,394,44,32,3,0,0,0,1437,202,175,1281,418,67,12,7,1577,2,15,29,45,https://fbref.com/en/players/fed7cb61/Kai-Havertz
2019,Leverkusen,Bundesliga,Benjamin Henrichs,GER,DF,21,1997,0.7,39,35,4,0,0,7,1,2,0,0,0,0,28,6,5,13,21,1,4,0,31,0,0,0,0,https://fbref.com/en/players/0a89e877/Benjamin-Henrichs
2019,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,28,1989,32,1364,1084,280,84,0,108,45,0,0,0,0,0,748,90,526,222,945,1,0,161,1062,3,30,10,5,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2019,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,22,1995,12.5,718,625,93,8,1,119,21,9,1,0,0,0,463,114,141,114,461,43,83,4,576,3,16,13,17,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2019,Leverkusen,Bundesliga,Isaac Kiese Thelin,SWE,"FW,MF",26,1992,2,39,38,1,0,0,9,0,0,0,0,0,0,14,9,16,4,19,8,0,2,20,1,1,1,2,https://fbref.com/en/players/b956af7d/Isaac-Kiese-Thelin
2019,Leverkusen,Bundesliga,Dominik Kohr,GER,MF,24,1994,10.8,527,513,14,14,2,79,12,3,0,0,0,0,398,57,72,79,413,25,0,3,423,3,7,15,11,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2019,Leverkusen,Bundesliga,Ramazan Özcan,AUT,GK,34,1984,2,62,51,11,2,0,5,4,0,0,0,0,0,19,5,38,42,12,0,0,7,36,1,2,0,0,https://fbref.com/en/players/a165a577/Ramazan-Ozcan
2019,Leverkusen,Bundesliga,Paulinho,BRA,"FW,MF",18,2000,2,92,90,2,0,1,28,1,5,0,0,0,0,81,5,6,11,77,2,1,0,78,0,2,2,1,https://fbref.com/en/players/53070b63/Paulinho
2019,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,22,1996,32.6,2471,2419,52,49,2,306,51,4,0,0,0,0,2046,152,273,352,1981,104,3,4,2217,5,31,19,16,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2019,Leverkusen,Bundesliga,Kevin Volland,GER,FW,26,1992,31.3,927,861,66,1,11,195,17,55,0,0,0,0,650,148,129,606,236,47,13,8,675,4,12,26,50,https://fbref.com/en/players/64f69877/Kevin-Volland
2019,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,24,1994,23.5,1608,1359,249,20,2,234,24,70,3,0,3,0,1033,282,293,213,1101,51,226,4,1293,3,24,24,60,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2019,Leverkusen,Bundesliga,Wendell,BRA,DF,25,1993,25.3,1918,1664,254,28,3,249,37,25,1,0,0,0,1333,290,295,1405,184,84,223,8,1634,3,27,28,43,https://fbref.com/en/players/f9acca3a/Wendell
2019,M'Gladbach,Bundesliga,László Bénes,SVK,MF,20,1997,0.3,17,17,0,0,0,3,1,0,0,0,0,0,7,3,7,13,3,1,0,0,11,0,0,1,1,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2019,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,18,2000,8,465,419,46,7,0,45,17,2,0,0,0,0,365,41,59,54,356,10,39,1,405,1,7,9,8,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2019,M'Gladbach,Bundesliga,Mickaël Cuisance,FRA,MF,18,1999,3.1,156,152,4,2,0,28,7,3,2,0,0,0,130,13,13,121,33,1,0,0,121,1,9,4,7,https://fbref.com/en/players/5722eced/Mickael-Cuisance
2019,M'Gladbach,Bundesliga,Josip Drmić,SUI,"FW,MF",25,1992,2.5,63,58,5,0,0,20,1,2,0,0,0,0,46,11,6,15,41,2,1,1,54,0,0,1,1,https://fbref.com/en/players/15ea94de/Josip-Drmic
2019,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,21,1996,29.1,2102,2042,60,44,2,324,45,1,1,0,0,0,1811,135,156,639,1306,100,15,5,1945,2,16,11,22,https://fbref.com/en/players/48035304/Nico-Elvedi
2019,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,24,1994,26.4,1781,1728,53,43,1,222,77,7,0,0,0,0,1347,123,311,238,1445,60,10,2,1545,5,25,15,10,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2019,M'Gladbach,Bundesliga,Thorgan Hazard,BEL,"FW,DF",25,1993,31.9,1394,1200,194,37,5,269,77,98,103,8,7,4,896,199,299,219,1047,62,54,2,980,9,25,46,53,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
2019,M'Gladbach,Bundesliga,Patrick Herrmann,GER,"FW,DF",27,1991,12,524,454,70,5,0,75,23,46,11,0,9,0,298,110,116,50,396,19,54,1,394,1,8,10,24,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2019,M'Gladbach,Bundesliga,Jonas Hofmann,GER,MF,26,1992,21.2,1132,1031,101,36,3,202,53,19,40,0,4,2,884,104,144,184,888,28,22,4,914,5,15,29,29,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2019,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,28,1990,10.4,802,786,16,13,0,91,21,1,0,0,0,0,674,38,90,153,593,42,3,1,730,2,11,3,5,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2019,M'Gladbach,Bundesliga,Fabian Johnson,USA,"DF,FW",30,1987,11.2,562,503,59,8,0,100,4,12,0,0,0,0,408,87,67,121,369,14,51,3,457,0,6,14,21,https://fbref.com/en/players/76e5da9d/Fabian-Johnson
2019,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,27,1991,12.6,752,724,28,28,0,97,14,8,0,0,0,0,573,93,86,97,607,33,0,5,656,5,10,14,6,https://fbref.com/en/players/496aeede/Christoph-Kramer
2019,M'Gladbach,Bundesliga,Michael Lang,SUI,DF,27,1991,13.9,805,676,129,15,0,127,13,15,0,0,0,0,519,154,132,93,529,54,114,4,651,2,20,14,17,https://fbref.com/en/players/864db10a/Michael-Lang
2019,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,21,1997,22.9,907,893,14,5,2,173,21,22,1,0,0,0,707,105,95,180,689,22,6,7,745,8,18,21,29,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2019,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,25,1993,27.8,622,591,31,1,1,144,10,15,0,0,0,0,457,105,60,82,483,35,5,5,452,3,12,21,37,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2019,M'Gladbach,Bundesliga,Raffael,BRA,FW,33,1985,6,216,203,13,3,0,44,3,6,4,1,3,0,170,31,15,21,183,4,0,5,176,1,5,6,5,https://fbref.com/en/players/791af558/Raffael
2019,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,29,1988,34,1596,1265,331,69,0,155,64,0,0,0,0,0,1018,105,473,304,1055,2,0,190,1265,6,49,2,2,https://fbref.com/en/players/420c18a1/Yann-Sommer
2019,M'Gladbach,Bundesliga,Lars Stindl,GER,"FW,MF",29,1988,16.8,732,684,48,12,1,166,9,6,2,0,1,0,589,80,63,142,550,20,4,6,602,4,7,15,24,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2019,M'Gladbach,Bundesliga,Tobias Strobl,GER,"MF,DF",28,1990,25.5,1493,1448,45,42,4,210,71,1,0,0,0,0,1147,132,214,140,1270,55,0,9,1346,3,23,12,5,https://fbref.com/en/players/17780d2b/Tobias-Strobl
