Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Url
2019,Werder Bremen,Bundesliga,Nuri Şahin,TUR,MF,29,1988,20,1476,74,48.2,16.4,19,77,6,1,19,9,1.35,21,27,-6,-0.37,-1.22,21.2,28.8,-7.5,-0.46,-0.64,https://fbref.com/en/players/f4081572/Nuri-Sahin
2019,Werder Bremen,Bundesliga,Josh Sargent,USA,FW,18,2000,10,212,21,6.9,2.4,1,68,0,9,16,8,1.6,6,3,3,1.27,1.08,4.3,2.7,1.6,0.69,0.88,https://fbref.com/en/players/a8d4428b/Josh-Sargent
2019,Werder Bremen,Bundesliga,Miloš Veljković,SRB,DF,22,1995,23,1877,82,61.3,20.9,21,85,18,2,51,5,1.48,37,34,3,0.14,-0.31,32.2,37.2,-5,-0.24,-0.29,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic
2019,Wolfsburg,Bundesliga,Maximilian Arnold,GER,MF,24,1994,33,2872,87,93.9,31.9,33,87,26,0,NA,0,1.58,58,46,12,0.38,0.38,43.3,44.2,-0.9,-0.03,-0.38,https://fbref.com/en/players/86e119e0/Maximilian-Arnold
2019,Wolfsburg,Bundesliga,Josip Brekalo,CRO,"FW,MF",20,1998,25,1415,57,46.2,15.7,15,79,6,10,22,7,1.52,25,28,-3,-0.19,-1.01,19.6,22.8,-3.3,-0.21,-0.38,https://fbref.com/en/players/d4a2533d/Josip-Brekalo
2019,Wolfsburg,Bundesliga,John Brooks,USA,DF,25,1993,29,2610,90,85.3,29,29,90,29,0,NA,0,1.55,46,43,3,0.1,-1.7,39.8,40,-0.2,-0.01,-0.01,https://fbref.com/en/players/e27da244/John-Brooks
2019,Wolfsburg,Bundesliga,Jeffrey Bruma,NED,DF,26,1991,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/fbffc4b1/Jeffrey-Bruma
2019,Wolfsburg,Bundesliga,Jakub Błaszczykowski,POL,FW,32,1985,1,13,13,0.4,0.1,0,NA,0,1,12,1,0,0,1,-1,-6.92,-7.31,0,0.4,-0.3,-2.18,-2.18,https://fbref.com/en/players/2b350e6b/Jakub-Blaszczykowski
2019,Wolfsburg,Bundesliga,Ignacio Camacho,ESP,MF,28,1990,6,540,90,17.6,6,6,90,6,0,NA,0,1.5,10,9,1,0.17,-0.23,7.5,6.9,0.6,0.1,0.12,https://fbref.com/en/players/8ed9b33a/Ignacio-Camacho
2019,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,26,1992,26,2295,88,75,25.5,26,88,25,0,NA,0,1.5,40,39,1,0.04,-1.25,34.1,35.6,-1.5,-0.06,-0.22,https://fbref.com/en/players/db401046/Koen-Casteels
2019,Wolfsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,20,1997,11,244,22,8,2.7,2,95,2,9,6,20,2.64,6,3,3,1.11,0.82,3,4.5,-1.5,-0.57,-0.61,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2019,Wolfsburg,Bundesliga,Dominik Franke,GER,DF,19,1998,0,NA,NA,NA,NA,0,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/708401fc/Dominik-Franke
2019,Wolfsburg,Bundesliga,Yannick Gerhardt,GER,MF,24,1994,30,2455,82,80.2,27.3,28,86,21,2,23,2,1.7,53,39,14,0.51,0.81,38.7,39.5,-0.7,-0.03,-0.12,https://fbref.com/en/players/62ab9184/Yannick-Gerhardt
2019,Wolfsburg,Bundesliga,Daniel Ginczek,GER,FW,27,1991,24,1276,53,41.7,14.2,12,83,5,12,23,0,1.58,30,16,14,0.99,1.09,19.7,16.6,3.1,0.22,0.39,https://fbref.com/en/players/e5f63987/Daniel-Ginczek
2019,Wolfsburg,Bundesliga,Josuha Guilavogui,FRA,MF,27,1990,19,1570,83,51.3,17.4,18,87,16,1,0,0,1.95,35,26,9,0.52,0.33,22.6,21.8,0.8,0.04,0.1,https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui
2019,Wolfsburg,Bundesliga,Gian-Luca Itter,GER,DF,19,1999,2,94,47,3.1,1,1,91,1,1,3,4,3,3,2,1,0.96,0.62,2.2,0.9,1.3,1.25,1.3,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter
2019,Wolfsburg,Bundesliga,Sebastian Jung,GER,DF,28,1990,1,56,56,1.8,0.6,1,56,0,0,NA,4,3,1,1,0,0,-0.36,0.6,1.8,-1.2,-1.94,-1.97,https://fbref.com/en/players/86b30561/Sebastian-Jung
2019,Wolfsburg,Bundesliga,Felix Klaus,GER,"FW,MF",25,1992,15,443,30,14.5,4.9,5,69,0,10,10,5,1.6,8,5,3,0.61,0.3,7.8,8.5,-0.7,-0.15,-0.17,https://fbref.com/en/players/aeda1f69/Felix-Klaus
2019,Wolfsburg,Bundesliga,Robin Knoche,GER,DF,26,1992,31,2790,90,91.2,31,31,90,31,0,NA,3,1.68,58,47,11,0.35,0.02,40.3,42.3,-1.9,-0.06,-0.65,https://fbref.com/en/players/6bd5cd5d/Robin-Knoche
2019,Wolfsburg,Bundesliga,Yunus Mallı,TUR,"MF,FW",26,1992,21,701,33,22.9,7.8,5,83,2,16,18,12,1.19,16,15,1,0.13,-0.29,13.5,11.3,2.2,0.29,0.38,https://fbref.com/en/players/f3722c97/Yunus-Malli
2019,Wolfsburg,Bundesliga,Admir Mehmedi,SUI,"FW,MF",27,1991,26,1692,65,55.3,18.8,20,78,7,6,22,1,1.69,35,25,10,0.53,0.4,25.1,23.8,1.3,0.07,0.16,https://fbref.com/en/players/b500b384/Admir-Mehmedi
2019,Wolfsburg,Bundesliga,Phillip Menzel,GER,GK,19,1998,0,NA,NA,NA,NA,0,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/dadf3965/Phillip-Menzel
2019,Wolfsburg,Bundesliga,Pavao Pervan,AUT,GK,30,1987,9,765,85,25,8.5,8,90,8,1,45,24,2,24,12,12,1.41,1.41,12.1,10.8,1.3,0.16,0.22,https://fbref.com/en/players/c89e8aae/Pavao-Pervan
2019,Wolfsburg,Bundesliga,Elvis Rexhbeçaj,GER,MF,20,1997,24,1144,48,37.4,12.7,13,77,2,11,13,8,1.67,21,15,6,0.47,0.19,15.9,17,-1.1,-0.08,-0.13,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2019,Wolfsburg,Bundesliga,Jérôme Roussillon,FRA,DF,25,1993,28,2461,88,80.4,27.3,28,88,23,0,NA,0,1.5,47,42,5,0.18,-0.87,35.4,38.7,-3.4,-0.12,-0.61,https://fbref.com/en/players/13203c45/Jerome-Roussillon
2019,Wolfsburg,Bundesliga,Renato Steffen,SUI,"FW,MF",26,1991,31,1503,48,49.1,16.7,18,74,3,13,13,2,1.65,29,28,1,0.06,-0.58,22,21.9,0.1,0,0.02,https://fbref.com/en/players/dd669209/Renato-Steffen
2019,Wolfsburg,Bundesliga,Marcel Tisserand,COD,DF,25,1993,10,886,89,29,9.8,10,89,8,0,NA,3,1.3,18,13,5,0.51,0.22,13.9,11.8,2,0.21,0.3,https://fbref.com/en/players/45954ec7/Marcel-Tisserand
2019,Wolfsburg,Bundesliga,Paul Verhaegh,NED,DF,34,1983,2,180,90,5.9,2,2,90,2,0,NA,26,2,3,2,1,0.5,0.16,1.6,3.5,-1.8,-0.9,-0.95,https://fbref.com/en/players/97655ccd/Paul-Verhaegh
2019,Wolfsburg,Bundesliga,Wout Weghorst,NED,FW,25,1992,34,2925,86,95.6,32.5,33,88,26,1,8,0,1.62,60,49,11,0.34,-0.33,44.2,44.5,-0.3,-0.01,-0.12,https://fbref.com/en/players/c4e87b8b/Wout-Weghorst
2019,Wolfsburg,Bundesliga,William,BRA,DF,23,1995,31,2675,86,87.4,29.7,30,89,28,1,4,0,1.65,57,44,13,0.44,0.67,42.7,40.1,2.6,0.09,0.73,https://fbref.com/en/players/d4d0a9ad/William
2019,Wolfsburg,Bundesliga,John Yeboah,GER,FW,18,2000,2,55,28,1.8,0.6,0,NA,0,2,27,5,0,1,1,0,0,-0.36,3,1.2,1.8,2.9,2.96,https://fbref.com/en/players/8dfdc6c3/John-Yeboah
2019,Wolfsburg,Bundesliga,Robin Ziegele,GER,DF,21,1997,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/d7091413/Robin-Ziegele
2020,Augsburg,Bundesliga,Daniel Baier,GER,MF,35,1984,23,1941,84,63.4,21.6,22,87,16,1,29,4,1,30,42,-12,-0.56,-0.07,27.6,34.5,-6.8,-0.32,0.16,https://fbref.com/en/players/f261abcb/Daniel-Baier
2020,Augsburg,Bundesliga,Noah Joel Sarenren Bazee,NGA,FW,22,1996,10,381,38,12.5,4.2,4,75,1,6,14,8,0.9,5,6,-1,-0.24,0.33,5.5,7.1,-1.6,-0.37,0,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2020,Augsburg,Bundesliga,Sergio Córdova,VEN,"FW,MF",21,1997,16,367,23,12,4.1,4,63,0,12,10,5,1.38,9,5,4,0.98,1.72,7.4,8,-0.5,-0.13,0.28,https://fbref.com/en/players/229cd98a/Sergio-Cordova
2020,Augsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,21,1997,26,1966,76,64.2,21.8,21,90,21,5,15,6,1.15,21,39,-18,-0.82,-0.82,23.4,34.8,-11.4,-0.52,-0.41,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2020,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,30,1989,21,966,46,31.6,10.7,10,77,3,11,18,1,0.9,12,16,-4,-0.37,0.23,13.7,14.1,-0.4,-0.03,0.5,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2020,Augsburg,Bundesliga,Raphael Framberger,GER,DF,23,1995,18,1175,65,38.4,13.1,12,83,10,6,30,4,1.28,18,16,2,0.15,1.11,17.7,18,-0.2,-0.02,0.58,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2020,Augsburg,Bundesliga,Fabian Giefer,GER,GK,29,1990,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/fbefefdb/Fabian-Giefer
2020,Augsburg,Bundesliga,Felix Götze,GER,"DF,MF",21,1998,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/ee7cdd0c/Felix-Gotze
2020,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,28,1991,21,1645,78,53.8,18.3,18,90,18,3,8,4,1.24,27,34,-7,-0.38,0.32,23,30.4,-7.4,-0.41,-0.07,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2020,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"MF,FW",25,1994,6,303,51,9.9,3.4,4,72,1,2,9,8,0.33,4,11,-7,-2.08,-1.72,3.4,7.8,-4.4,-1.31,-1.03,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2020,Augsburg,Bundesliga,Carlos Gruezo,ECU,MF,24,1995,11,886,81,29,9.8,10,86,7,1,24,8,0.91,11,17,-6,-0.61,-0.11,9.5,15.4,-5.9,-0.6,-0.31,https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo
2020,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",28,1990,15,702,47,22.9,7.8,8,69,3,7,22,11,1.27,7,17,-10,-1.28,-0.98,10.8,13.8,-3,-0.39,-0.01,https://fbref.com/en/players/cd82452e/Andre-Hahn
2020,Augsburg,Bundesliga,Iago,BRA,"DF,MF",22,1997,10,674,67,22,7.5,7,90,7,3,15,8,0.8,9,15,-6,-0.8,-0.35,6.7,14.6,-8,-1.06,-0.88,https://fbref.com/en/players/054849d2/Iago
2020,Augsburg,Bundesliga,Tin Jedvaj,CRO,DF,23,1995,31,2638,85,86.2,29.3,30,87,25,1,21,1,1.13,42,48,-6,-0.2,2.35,37.9,43.6,-5.7,-0.2,1.31,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2020,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",21,1997,10,457,46,14.9,5.1,5,76,1,5,15,6,1.1,13,13,0,0,0.62,9.8,10.6,-0.8,-0.16,0.26,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2020,Augsburg,Bundesliga,Rani Khedira,GER,MF,25,1994,32,2649,83,86.6,29.4,32,83,23,0,NA,1,1.13,38,53,-15,-0.51,0.15,36.4,46.9,-10.5,-0.36,0.15,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2020,Augsburg,Bundesliga,Tomáš Koubek,CZE,GK,26,1992,24,2160,90,70.6,24,24,90,24,0,NA,9,1,35,51,-16,-0.67,-0.47,31.5,40.9,-9.4,-0.39,-0.06,https://fbref.com/en/players/dc366c36/Tomas-Koubek
2020,Augsburg,Bundesliga,Benjamin Leneis,GER,GK,20,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/302faefb/Benjamin-Leneis
2020,Augsburg,Bundesliga,Stephan Lichtsteiner,SUI,DF,35,1984,20,1343,67,43.9,14.9,17,74,9,3,30,11,0.8,21,33,-12,-0.8,-0.49,19.1,27.4,-8.3,-0.56,-0.32,https://fbref.com/en/players/99b1d0e6/Stephan-Lichtsteiner
2020,Augsburg,Bundesliga,Eduard Löwen,GER,"MF,FW",22,1997,16,671,42,21.9,7.5,7,76,2,9,16,1,0.75,7,13,-6,-0.8,-0.35,5.7,12.6,-6.9,-0.92,-0.7,https://fbref.com/en/players/70678132/Eduard-Lowen
2020,Augsburg,Bundesliga,Andreas Luthe,GER,GK,32,1987,10,900,90,29.4,10,10,90,10,0,NA,23,1.2,10,12,-2,-0.2,0.47,10.7,14,-3.4,-0.34,0.06,https://fbref.com/en/players/7fe12375/Andreas-Luthe
2020,Augsburg,Bundesliga,Maurice Malone,GER,"FW,MF",18,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/0674ebf1/Maurice-Malone
2020,Augsburg,Bundesliga,Philipp Max,GER,DF,25,1993,31,2706,87,88.4,30.1,31,87,24,0,NA,1,1.16,43,50,-7,-0.23,2.56,39.2,43.7,-4.5,-0.15,1.95,https://fbref.com/en/players/826e8b63/Philipp-Max
2020,Augsburg,Bundesliga,Jan Morávek,CZE,MF,29,1989,11,474,43,15.5,5.3,4,73,2,7,26,7,1.64,10,13,-3,-0.57,-0.05,9,10.3,-1.2,-0.23,0.17,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2020,Augsburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",28,1990,33,2720,82,88.9,30.2,31,85,18,2,36,0,1.09,41,54,-13,-0.43,0.89,38.5,46.7,-8.2,-0.27,0.94,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2020,Augsburg,Bundesliga,Reece Oxford,ENG,MF,20,1998,12,375,31,12.3,4.2,2,76,1,10,22,10,1,4,13,-9,-2.16,-1.86,3.4,7.6,-4.2,-1,-0.71,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2020,Augsburg,Bundesliga,Mads Pedersen,DEN,DF,22,1996,2,96,48,3.1,1.1,1,90,1,1,6,11,0,1,5,-4,-3.75,-3.32,0.8,2.7,-1.9,-1.78,-1.45,https://fbref.com/en/players/582a5247/Mads-Pedersen
2020,Augsburg,Bundesliga,Marco Richter,GER,"MF,FW",21,1997,31,2280,74,74.5,25.3,26,82,13,5,30,1,1.13,37,41,-4,-0.16,1.46,31.5,39.1,-7.5,-0.3,0.31,https://fbref.com/en/players/f972644c/Marco-Richter
2020,Augsburg,Bundesliga,Tim Rieder,GER,"DF,MF",25,1993,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/8f63e400/Tim-Rieder
2020,Augsburg,Bundesliga,Stefano Russo,GER,"DF,MF",19,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/8667b551/Stefano-Russo
2020,Augsburg,Bundesliga,Julian Schieber,GER,FW,30,1989,2,43,22,1.4,0.5,0,NA,0,2,22,13,1.5,1,2,-1,-2.09,-1.59,0.4,0.9,-0.5,-1.05,-0.68,https://fbref.com/en/players/37c213cf/Julian-Schieber
2020,Augsburg,Bundesliga,Jozo Stanić,CRO,DF,20,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/597ff9d3/Jozo-Stanic
2020,Augsburg,Bundesliga,Marek Suchý,CZE,DF,31,1988,7,397,57,13,4.4,4,84,3,3,21,13,0.14,3,13,-10,-2.27,-2,4.3,7.9,-3.6,-0.81,-0.5,https://fbref.com/en/players/c5224618/Marek-Suchy
2020,Augsburg,Bundesliga,Georg Teigl,AUT,"DF,MF",28,1991,3,111,37,3.6,1.2,1,90,1,2,11,7,1,1,6,-5,-4.05,-3.66,0.9,3.1,-2.2,-1.77,-1.44,https://fbref.com/en/players/c8cfb04d/Georg-Teigl
2020,Augsburg,Bundesliga,Ruben Vargas,SUI,"FW,MF",20,1998,33,2530,77,82.7,28.1,29,84,17,4,25,0,1,34,53,-19,-0.68,-0.85,34.6,46.8,-12.2,-0.43,-0.34,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
2020,Bayern Munich,Bundesliga,David Alaba,AUT,DF,27,1992,28,2498,89,81.6,27.8,27,90,26,1,79,3,2.46,86,24,62,2.23,1.27,67.8,27,40.7,1.47,0.3,https://fbref.com/en/players/05439de2/David-Alaba
2020,Bayern Munich,Bundesliga,Thiago Alcántara,ESP,MF,28,1991,24,1771,74,57.9,19.7,20,85,15,4,17,1,2.17,54,23,31,1.58,-1.01,48,21.9,26.2,1.33,-0.2,https://fbref.com/en/players/77e84962/Thiago-Alcantara
2020,Bayern Munich,Bundesliga,Jann-Fiete Arp,GER,FW,19,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/c21fb312/Jann-Fiete-Arp
2020,Bayern Munich,Bundesliga,Oliver Batista-Meier,GER,FW,18,2001,1,13,13,0.4,0.1,0,NA,0,1,13,10,3,0,0,0,0,-2.01,0.1,0,0.1,0.48,-0.93,https://fbref.com/en/players/b7828a08/Oliver-Batista-Meier
2020,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,30,1988,24,1796,75,58.7,20,23,76,14,1,46,6,2.46,56,15,41,2.05,0.13,49.6,18.7,30.9,1.55,0.33,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2020,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",23,1996,24,1505,63,49.2,16.7,17,79,8,7,24,2,2.17,49,18,31,1.85,-0.29,37.7,18.4,19.4,1.16,-0.5,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2020,Bayern Munich,Bundesliga,Philippe Coutinho,BRA,"MF,FW",27,1992,23,1411,61,46.1,15.7,15,81,5,8,24,2,2.35,45,13,32,2.04,0.08,38.8,13.3,25.6,1.63,0.41,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho
2020,Bayern Munich,Bundesliga,Mickaël Cuisance,FRA,"MF,FW",19,1999,9,307,34,10,3.4,3,71,1,6,16,18,3,13,2,11,3.22,1.36,8.9,4,5,1.45,0.05,https://fbref.com/en/players/5722eced/Mickael-Cuisance
2020,Bayern Munich,Bundesliga,Leon Dajaku,GER,"DF,FW",18,2001,2,12,6,0.4,0.1,0,NA,0,2,6,4,3,1,0,1,7.5,5.52,0.1,0.3,-0.2,-1.48,-2.91,https://fbref.com/en/players/aeaf1bc1/Leon-Dajaku
2020,Bayern Munich,Bundesliga,Alphonso Davies,CAN,DF,18,2000,29,2234,77,73,24.8,24,88,20,5,26,4,2.48,77,21,56,2.26,0.95,63.1,24.2,38.9,1.57,0.57,https://fbref.com/en/players/d781d855/Alphonso-Davies
2020,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",24,1995,31,2193,71,71.7,24.4,26,80,11,5,21,2,2.45,67,22,45,1.85,-0.54,60.4,23.7,36.8,1.51,0.34,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2020,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,24,1995,24,1512,63,49.4,16.8,17,82,9,7,16,1,2.46,46,13,33,1.96,-0.07,41.1,17,24.1,1.44,0.05,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2020,Bayern Munich,Bundesliga,Lucas Hernández,FRA,DF,23,1996,19,920,48,30.1,10.2,10,77,6,9,17,2,2.68,30,10,20,1.96,-0.06,22.9,12.6,10.3,1.01,-0.58,https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
2020,Bayern Munich,Bundesliga,Joshua Kimmich,GER,"MF,DF",24,1995,33,2818,85,92.1,31.3,32,88,28,1,11,0,2.39,90,31,59,1.88,-1.46,76.2,30.3,45.9,1.46,0.67,https://fbref.com/en/players/49296448/Joshua-Kimmich
2020,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,30,1988,31,2759,89,90.2,30.7,31,89,29,0,NA,0,2.35,89,30,59,1.92,-0.77,73.9,32.3,41.6,1.36,-0.55,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2020,Bayern Munich,Bundesliga,Lars Lukas Mai,GER,DF,19,2000,0,NA,NA,NA,NA,0,NA,0,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/95173427/Lars-Lukas-Mai
2020,Bayern Munich,Bundesliga,Javi Martínez,ESP,"DF,MF",30,1988,16,675,42,22.1,7.5,6,80,3,10,20,6,2.31,21,9,12,1.6,-0.51,20.2,9.5,10.7,1.43,0.02,https://fbref.com/en/players/7f97771d/Javi-Martinez
2020,Bayern Munich,Bundesliga,Thomas Müller,GER,"MF,FW",29,1989,33,2255,68,73.7,25.1,26,81,14,7,21,0,2.39,78,24,54,2.16,0.59,61.4,27.5,33.8,1.35,-0.24,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2020,Bayern Munich,Bundesliga,Jamal Musiala,GER,MF,16,2003,1,3,3,0.1,0,0,NA,0,1,3,1,3,0,0,0,0,-2,0,0.3,-0.3,-8.17,-9.59,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
2020,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,33,1986,33,2970,90,97.1,33,33,90,33,0,NA,1,2.39,97,31,66,2,0,80.3,32.5,47.8,1.45,1.26,https://fbref.com/en/players/8778c910/Manuel-Neuer
2020,Bayern Munich,Bundesliga,Álvaro Odriozola,ESP,DF,23,1995,3,152,51,5,1.7,2,62,0,1,29,13,3,3,1,2,1.18,-0.86,3.9,1.3,2.6,1.53,0.13,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2020,Bayern Munich,Bundesliga,Kwasi Okyere Wriedt,GHA,FW,25,1994,1,14,14,0.5,0.2,0,NA,0,1,14,2,3,1,0,1,6.43,4.45,0.5,0.1,0.5,3.08,1.68,https://fbref.com/en/players/7124239e/Kwasi-Okyere-Wriedt
2020,Bayern Munich,Bundesliga,Benjamin Pavard,FRA,DF,23,1996,32,2790,87,91.2,31,31,89,30,1,29,1,2.47,94,28,66,2.13,1.46,75.3,31,44.4,1.43,0.22,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2020,Bayern Munich,Bundesliga,Ivan Perišić,CRO,"FW,MF",30,1989,22,1206,55,39.4,13.4,11,80,4,11,30,3,2.59,44,12,32,2.39,0.64,31.7,11.2,20.5,1.53,0.19,https://fbref.com/en/players/6fe90922/Ivan-Perisic
2020,Bayern Munich,Bundesliga,Chris Richards,USA,DF,19,2000,1,7,7,0.2,0.1,0,NA,0,1,7,1,3,0,0,0,0,-2,0,0.3,-0.2,-2.87,-4.29,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2020,Bayern Munich,Bundesliga,Renato Sanches,POR,MF,21,1997,1,6,6,0.2,0.1,0,NA,0,1,6,0,1,0,0,0,0,-2,0.2,0,0.2,2.92,1.51,https://fbref.com/en/players/032f894e/Renato-Sanches
2020,Bayern Munich,Bundesliga,Sarpreet Singh,NZL,"FW,MF",20,1999,2,72,36,2.4,0.8,1,63,0,1,9,8,3,3,1,2,2.5,0.51,1.9,1.3,0.6,0.76,-0.67,https://fbref.com/en/players/4ba886c6/Sarpreet-Singh
2020,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,23,1995,8,641,80,20.9,7.1,8,80,7,0,NA,0,1.88,20,9,11,1.54,-0.58,16.2,6.3,9.9,1.38,-0.04,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2020,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,24,1994,13,638,49,20.8,7.1,7,72,3,6,22,9,2.23,19,7,12,1.69,-0.39,18.1,8.9,9.2,1.3,-0.14,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2020,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,30,1988,1,90,90,2.9,1,1,90,1,0,NA,32,1.5,4,6,-2,-2,-4.12,2,1.8,0.2,0.19,-1.26,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2020,Bayern Munich,Bundesliga,Paul Will,GER,MF,20,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/14af7b90/Paul-Will
2020,Bayern Munich,Bundesliga,Jeong Woo-yeong,KOR,"FW,MF",19,1999,0,NA,NA,NA,NA,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2020,Bayern Munich,Bundesliga,Joshua Zirkzee,NED,"FW,MF",18,2001,9,297,33,9.7,3.3,3,78,1,6,10,12,3,13,1,12,3.64,1.81,8.2,1.7,6.5,1.97,0.62,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
2020,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,24,1995,29,2309,80,75.5,25.7,25,90,24,4,16,2,2.14,70,31,39,1.52,1.04,48,28.4,19.7,0.77,0.76,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2020,Dortmund,Bundesliga,Paco Alcácer,ESP,FW,25,1993,11,530,48,17.3,5.9,6,78,3,5,13,3,1.64,13,12,1,0.17,-1.32,11,7.3,3.7,0.63,0.06,https://fbref.com/en/players/a7a9d95a/Paco-Alcacer
