Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Url
2021,M'Gladbach,Bundesliga,Valentino Lazaro,AUT,"DF,FW",24,1996,13.8,441,579,76.2,7354,2042,233,269,86.6,154,207,74.4,44,80,55,0,1,-1,16,27,9,4,32,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2021,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,23,1997,29.1,1478,1768,83.6,29018,8858,584,653,89.4,663,761,87.1,212,304,69.7,5,2.4,2.6,22,141,32,1,178,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2021,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,27,1993,20,498,679,73.3,8558,2060,250,317,78.9,169,219,77.2,62,90,68.9,1,3.9,-2.9,27,47,37,7,69,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2021,M'Gladbach,Bundesliga,Rocco Reitz,GER,MF,18,2002,0.7,35,43,81.4,552,174,18,21,85.7,13,15,86.7,3,6,50,0,0.1,-0.1,2,4,0,0,3,https://fbref.com/en/players/cc971106/Rocco-Reitz
2021,M'Gladbach,Bundesliga,Tobias Sippel,GER,GK,32,1988,3.8,96,147,65.3,3467,2488,17,17,100,30,31,96.8,49,99,49.5,0,0,0,0,2,0,0,0,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel
2021,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,31,1988,30.1,1010,1239,81.5,26802,13362,211,212,99.5,468,472,99.2,321,544,59,0,0,0,0,1,0,0,2,https://fbref.com/en/players/420c18a1/Yann-Sommer
2021,M'Gladbach,Bundesliga,Lars Stindl,GER,"MF,FW",31,1988,21.8,860,1049,82,14563,3329,437,503,86.9,289,354,81.6,100,135,74.1,8,5.6,2.4,44,69,21,4,87,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2021,M'Gladbach,Bundesliga,Marcus Thuram,FRA,FW,22,1997,19.2,420,590,71.2,6041,1408,266,343,77.6,120,172,69.8,22,39,56.4,3,2,1,14,24,10,2,37,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram
2021,M'Gladbach,Bundesliga,Ibrahima Traoré,GUI,"FW,DF",32,1988,1.1,33,50,66,427,135,18,24,75,10,15,66.7,1,5,20,0,0.2,-0.2,1,1,1,0,3,https://fbref.com/en/players/096a77c4/Ibrahima-Traore
2021,M'Gladbach,Bundesliga,Oscar Wendt,SWE,DF,34,1985,13.9,558,717,77.8,9921,3932,252,284,88.7,252,316,79.7,53,95,55.8,1,1,0,8,31,9,3,51,https://fbref.com/en/players/b69261a0/Oscar-Wendt
2021,M'Gladbach,Bundesliga,Hannes Wolf,AUT,"MF,FW",21,1999,15.3,429,562,76.3,6095,1492,257,303,84.8,127,165,77,24,40,60,2,2.7,-0.7,17,31,13,1,46,https://fbref.com/en/players/be42a291/Hannes-Wolf
2021,M'Gladbach,Bundesliga,Denis Zakaria,SUI,"MF,DF",23,1996,15.8,587,663,88.5,10762,2764,244,265,92.1,267,285,93.7,67,90,74.4,1,1.1,-0.1,9,50,7,1,55,https://fbref.com/en/players/384d58d9/Denis-Zakaria
2021,Mainz 05,Bundesliga,Issah Abbas,GHA,"DF,FW",21,1998,0.2,13,15,86.7,260,106,6,7,85.7,5,6,83.3,2,2,100,0,0,0,0,1,0,0,1,https://fbref.com/en/players/2590ddf7/Issah-Abbas
2021,Mainz 05,Bundesliga,Ridle Baku,GER,DF,22,1998,2,62,88,70.5,1283,708,20,27,74.1,29,36,80.6,12,22,54.5,0,0,0,0,4,2,0,13,https://fbref.com/en/players/442b56fa/Ridle-Baku
2021,Mainz 05,Bundesliga,Leandro Barreiro Martins,LUX,MF,20,2000,25.6,474,713,66.5,7493,2698,241,328,73.5,180,244,73.8,37,87,42.5,2,2.1,-0.1,18,38,8,1,56,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins
2021,Mainz 05,Bundesliga,Stefan Bell,GER,DF,28,1991,14.1,418,531,78.7,8518,3044,143,161,88.8,205,235,87.2,68,126,54,1,1.3,-0.3,3,15,2,0,28,https://fbref.com/en/players/857a5abe/Stefan-Bell
2021,Mainz 05,Bundesliga,Jean-Paul Boëtius,NED,"MF,FW",26,1994,22.9,560,806,69.5,10120,3175,256,334,76.6,210,287,73.2,74,128,57.8,4,6,-2,32,63,23,5,85,https://fbref.com/en/players/635f2732/Jean-Paul-Boetius
2021,Mainz 05,Bundesliga,Daniel Brosinski,GER,DF,32,1988,15.9,532,839,63.4,10566,5544,197,238,82.8,249,346,72,80,226,35.4,1,2.4,-1.4,24,44,21,9,71,https://fbref.com/en/players/a7813ac4/Daniel-Brosinski
2021,Mainz 05,Bundesliga,Jonathan Burkardt,GER,"FW,DF",20,2000,15.3,283,400,70.8,4664,1192,133,169,78.7,108,146,74,29,49,59.2,0,1.5,-1.5,11,22,7,1,33,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt
2021,Mainz 05,Bundesliga,Danny da Costa,GER,DF,27,1993,13.4,311,512,60.7,6832,3670,96,128,75,156,242,64.5,58,123,47.2,1,1.7,-0.7,14,29,21,7,57,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Mainz 05,Bundesliga,Finn Dahmen,GER,GK,22,1998,3,67,86,77.9,1529,554,19,19,100,32,33,97,14,32,43.8,0,0,0,0,0,0,0,0,https://fbref.com/en/players/dee3013b/Finn-Dahmen
2021,Mainz 05,Bundesliga,Ji Dong-won,KOR,"FW,DF",29,1991,0.7,15,27,55.6,172,78,11,15,73.3,3,8,37.5,0,1,0,0,0,0,1,3,0,0,2,https://fbref.com/en/players/7d841904/Ji-Dong-won
2021,Mainz 05,Bundesliga,Edimilson Fernandes,SUI,"MF,DF",24,1996,9.3,261,357,73.1,5082,1795,106,128,82.8,116,141,82.3,34,73,46.6,1,0.9,0.1,10,13,7,3,25,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes
2021,Mainz 05,Bundesliga,Robert Glatzel,GER,FW,26,1994,4,100,143,69.9,1216,259,59,76,77.6,29,40,72.5,0,4,0,1,0.6,0.4,2,7,5,1,7,https://fbref.com/en/players/18a9efe4/Robert-Glatzel
2021,Mainz 05,Bundesliga,Alexander Hack,GER,DF,26,1993,15.2,530,686,77.3,11995,4798,138,173,79.8,263,305,86.2,123,188,65.4,0,0.4,-0.4,6,37,2,0,49,https://fbref.com/en/players/a5ec3ede/Alexander-Hack
2021,Mainz 05,Bundesliga,Luca Kilian,GER,DF,20,1999,4.2,193,222,86.9,4430,1057,42,45,93.3,111,119,93.3,38,53,71.7,0,0,0,1,6,1,0,10,https://fbref.com/en/players/610aa1e9/Luca-Kilian
2021,Mainz 05,Bundesliga,Dominik Kohr,GER,MF,26,1994,14.1,394,517,76.2,6743,2254,173,211,82,162,206,78.6,43,70,61.4,1,1.2,-0.2,6,53,6,0,51,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Mainz 05,Bundesliga,Pierre Kunde,CMR,MF,25,1995,5.7,224,294,76.2,4584,1152,83,97,85.6,102,123,82.9,37,64,57.8,0,0.9,-0.9,6,23,5,0,23,https://fbref.com/en/players/9ceb7642/Pierre-Kunde
2021,Mainz 05,Bundesliga,Danny Latza,GER,MF,30,1989,20,531,752,70.6,10159,2925,217,262,82.8,235,309,76.1,70,139,50.4,2,2.2,-0.2,23,39,7,2,67,https://fbref.com/en/players/33b554b7/Danny-Latza
2021,Mainz 05,Bundesliga,Aarón Martín,ESP,DF,23,1997,2.9,122,169,72.2,2219,899,54,61,88.5,49,67,73.1,17,34,50,0,0.4,-0.4,5,9,4,4,6,https://fbref.com/en/players/2f3e911a/Aaron-Martin
2021,Mainz 05,Bundesliga,Jean-Philippe Mateta,FRA,FW,23,1997,11.1,182,252,72.2,2553,307,107,135,79.3,55,74,74.3,10,13,76.9,1,1.5,-0.5,14,5,4,0,6,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
2021,Mainz 05,Bundesliga,Phillipp Mwene,AUT,DF,26,1994,18.6,375,590,63.6,7118,3425,171,204,83.8,129,202,63.9,63,131,48.1,2,1.4,0.6,18,24,26,9,48,https://fbref.com/en/players/2ff76adc/Phillipp-Mwene
2021,Mainz 05,Bundesliga,Paul Nebel,GER,"MF,FW",17,2002,0.6,22,28,78.6,418,97,10,13,76.9,9,10,90,3,4,75,0,0,0,0,3,1,0,2,https://fbref.com/en/players/1b6d8083/Paul-Nebel
2021,Mainz 05,Bundesliga,Moussa Niakhate,FRA,DF,24,1996,31.8,1131,1528,74,24796,10864,319,371,86,592,731,81,213,386,55.2,1,2,-1,15,97,13,4,112,https://fbref.com/en/players/00242715/Moussa-Niakhate
2021,Mainz 05,Bundesliga,Karim Onisiwo,AUT,FW,28,1992,20.5,265,423,62.6,4144,804,137,204,67.2,87,135,64.4,25,47,53.2,0,2.4,-2.4,18,12,12,5,27,https://fbref.com/en/players/f26834c7/Karim-Onisiwo
2021,Mainz 05,Bundesliga,Levin Öztunalı,GER,"DF,FW",24,1996,8.4,167,270,61.9,2925,1375,90,107,84.1,55,91,60.4,19,52,36.5,2,0.9,1.1,10,17,11,4,25,https://fbref.com/en/players/66385c46/Levin-Oztunali
2021,Mainz 05,Bundesliga,Matondo-Merveille Papela,GER,DF,19,2001,0,1,1,100,9,9,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela
2021,Mainz 05,Bundesliga,Robin Quaison,SWE,"FW,MF",26,1993,16.4,226,340,66.5,3524,933,129,170,75.9,63,94,67,23,43,53.5,2,2.9,-0.9,13,22,6,0,23,https://fbref.com/en/players/74c7c2db/Robin-Quaison
2021,Mainz 05,Bundesliga,Jerry St. Juste,NED,DF,23,1996,32,1094,1342,81.5,24141,8655,296,344,86,573,625,91.7,216,337,64.1,1,0.2,0.8,5,77,15,3,103,https://fbref.com/en/players/90339309/Jerry-St-Juste
2021,Mainz 05,Bundesliga,Kevin Stöger,AUT,"MF,FW",26,1993,6,273,393,69.5,5108,1683,124,149,83.2,103,147,70.1,41,85,48.2,0,0.9,-0.9,10,25,9,4,32,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2021,Mainz 05,Bundesliga,Ádám Szalai,HUN,FW,32,1987,8.1,113,210,53.8,1679,512,65,114,57,27,49,55.1,10,19,52.6,0,0.6,-0.6,5,12,3,0,16,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2021,Mainz 05,Bundesliga,Niklas Tauer,GER,"MF,DF",19,2001,0.8,17,27,63,326,196,7,9,77.8,7,12,58.3,3,6,50,0,0,0,1,1,1,1,3,https://fbref.com/en/players/27270af4/Niklas-Tauer
2021,Mainz 05,Bundesliga,Robin Zentner,GER,GK,25,1994,31,723,1081,66.9,21812,13230,145,148,98,307,310,99,267,617,43.3,0,0.3,-0.3,1,12,1,0,0,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2021,RB Leipzig,Bundesliga,Tyler Adams,USA,"DF,MF",21,1999,20.6,1184,1375,86.1,19562,5363,587,648,90.6,488,542,90,88,140,62.9,1,0.9,0.1,13,85,19,2,90,https://fbref.com/en/players/2b09d998/Tyler-Adams
2021,RB Leipzig,Bundesliga,Angeliño,ESP,"DF,FW",23,1997,24,1059,1490,71.1,19377,7278,489,574,85.2,430,562,76.5,126,300,42,4,5,-1,56,68,60,27,111,https://fbref.com/en/players/30941e96/Angelino
2021,RB Leipzig,Bundesliga,Dennis Borkowski,GER,"MF,FW",18,2002,0.1,5,7,71.4,107,0,1,3,33.3,3,3,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/players/78b9e99c/Dennis-Borkowski
2021,RB Leipzig,Bundesliga,Emil Forsberg,SWE,"FW,MF",28,1991,17.1,467,603,77.4,7262,1730,267,313,85.3,140,168,83.3,42,79,53.2,4,5.3,-1.3,33,37,25,1,50,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2021,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,30,1990,33,1014,1169,86.7,26001,13524,214,215,99.5,512,514,99.6,282,434,65,0,0,0,0,13,0,0,1,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2021,RB Leipzig,Bundesliga,Amadou Haidara,MLI,"MF,DF",22,1998,21.2,891,1110,80.3,13959,4265,505,572,88.3,298,365,81.6,61,106,57.5,1,2.6,-1.6,33,67,31,6,114,https://fbref.com/en/players/92432bc6/Amadou-Haidara
2021,RB Leipzig,Bundesliga,Marcel Halstenberg,GER,DF,28,1991,18.3,1438,1638,87.8,25981,9082,606,650,93.2,683,756,90.3,132,193,68.4,2,2.5,-0.5,27,142,20,10,151,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
2021,RB Leipzig,Bundesliga,Hwang Hee-chan,KOR,"FW,MF",24,1996,5.1,80,120,66.7,1069,295,57,70,81.4,17,32,53.1,3,9,33.3,1,0.9,0.1,4,4,1,0,6,https://fbref.com/en/players/169fd162/Hwang-Hee-chan
2021,RB Leipzig,Bundesliga,Benjamin Henrichs,GER,"DF,MF",23,1997,6,266,355,74.9,4516,1621,129,151,85.4,110,138,79.7,24,41,58.5,1,0.6,0.4,3,26,4,0,33,https://fbref.com/en/players/0a89e877/Benjamin-Henrichs
2021,RB Leipzig,Bundesliga,Kevin Kampl,SVN,MF,29,1990,21.5,1284,1429,89.9,22654,4772,553,586,94.4,564,606,93.1,135,182,74.2,1,1.9,-0.9,16,116,17,1,102,https://fbref.com/en/players/b825a650/Kevin-Kampl
2021,RB Leipzig,Bundesliga,Lukas Klostermann,GER,DF,24,1996,16.1,1019,1153,88.4,19616,6154,368,401,91.8,522,563,92.7,121,177,68.4,0,0.5,-0.5,4,97,10,1,79,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
2021,RB Leipzig,Bundesliga,Justin Kluivert,NED,FW,21,1999,9,173,250,69.2,2550,517,108,138,78.3,47,67,70.1,13,28,46.4,1,1.2,-0.2,12,9,9,4,14,https://fbref.com/en/players/4c3a6744/Justin-Kluivert
2021,RB Leipzig,Bundesliga,Ibrahima Konaté,FRA,DF,21,1999,7.7,472,546,86.4,9862,2611,104,116,89.7,301,326,92.3,64,98,65.3,0,0,0,0,30,0,0,22,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate
2021,RB Leipzig,Bundesliga,Konrad Laimer,AUT,"DF,FW",23,1997,0.9,39,51,76.5,511,197,21,22,95.5,15,22,68.2,1,2,50,0,0,0,0,2,1,1,4,https://fbref.com/en/players/c1b7847c/Konrad-Laimer
2021,RB Leipzig,Bundesliga,Josep Martinez,ESP,GK,22,1998,1,37,49,75.5,829,366,11,11,100,19,19,100,7,19,36.8,0,0,0,0,0,0,0,0,https://fbref.com/en/players/11d8aff0/Josep-Martinez
2021,RB Leipzig,Bundesliga,Nordi Mukiele,FRA,DF,22,1997,18.6,891,1144,77.9,16725,6573,381,461,82.6,388,464,83.6,114,167,68.3,1,1.5,-0.5,10,60,17,6,96,https://fbref.com/en/players/ac73ec79/Nordi-Mukiele
2021,RB Leipzig,Bundesliga,Christopher Nkunku,FRA,"FW,MF",22,1997,21,787,1011,77.8,12223,4047,448,502,89.2,230,284,81,77,166,46.4,6,7.5,-1.5,71,41,41,5,77,https://fbref.com/en/players/7c56da38/Christopher-Nkunku
2021,RB Leipzig,Bundesliga,Dani Olmo,ESP,"MF,FW",22,1998,24.4,982,1261,77.9,15563,4760,546,634,86.1,310,392,79.1,86,143,60.1,9,4.9,4.1,38,104,54,4,143,https://fbref.com/en/players/ae44e8e2/Dani-Olmo
2021,RB Leipzig,Bundesliga,Willi Orban,HUN,DF,27,1992,26.3,1817,2057,88.3,36267,11721,548,605,90.6,1033,1113,92.8,219,308,71.1,1,0.8,0.2,8,197,10,2,143,https://fbref.com/en/players/20030c06/Willi-Orban
2021,RB Leipzig,Bundesliga,Yussuf Poulsen,DEN,FW,26,1994,15,323,453,71.3,4263,966,207,264,78.4,74,117,63.2,17,26,65.4,4,2.8,1.2,14,17,13,1,31,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen
2021,RB Leipzig,Bundesliga,Marcel Sabitzer,AUT,MF,26,1994,22.5,1068,1344,79.5,18822,5777,529,591,89.5,393,469,83.8,120,222,54.1,3,2.3,0.7,29,121,48,6,159,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
2021,RB Leipzig,Bundesliga,Lazar Samardzic,GER,"MF,FW",18,2002,2.2,52,69,75.4,802,251,30,36,83.3,17,21,81,3,8,37.5,1,0.5,0.5,3,4,1,0,4,https://fbref.com/en/players/217c93a1/Lazar-Samardzic
2021,RB Leipzig,Bundesliga,Alexander Sørloth,NOR,FW,24,1995,16,361,480,75.2,4886,962,228,278,82,98,139,70.5,14,24,58.3,3,2.2,0.8,26,16,23,2,35,https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth
2021,RB Leipzig,Bundesliga,Dayot Upamecano,FRA,DF,21,1998,25.9,1953,2192,89.1,45093,13305,438,490,89.4,1081,1164,92.9,420,511,82.2,0,0.9,-0.9,8,153,6,0,123,https://fbref.com/en/players/d248cd8f/Dayot-Upamecano
2021,RB Leipzig,Bundesliga,Joscha Wosz,GER,"DF,FW",18,2002,0.4,11,15,73.3,204,59,4,5,80,6,7,85.7,1,2,50,0,0,0,0,1,0,0,0,https://fbref.com/en/players/80c9e555/Joscha-Wosz
2021,Schalke 04,Bundesliga,Mehmet-Can Aydin,GER,DF,18,2002,5.6,139,203,68.5,2300,948,67,83,80.7,62,86,72.1,10,24,41.7,0,0.5,-0.5,3,8,2,0,13,https://fbref.com/en/players/fe46e261/Mehmet-Can-Aydin
2021,Schalke 04,Bundesliga,Timo Becker,GER,DF,23,1997,18.2,606,785,77.2,11778,4036,217,257,84.4,305,363,84,78,132,59.1,0,0.3,-0.3,3,25,9,3,35,https://fbref.com/en/players/543ddcaf/Timo-Becker
2021,Schalke 04,Bundesliga,Nabil Bentaleb,ALG,MF,25,1994,6.1,231,281,82.2,4108,961,103,120,85.8,98,113,86.7,24,38,63.2,0,0.1,-0.1,1,19,2,0,22,https://fbref.com/en/players/3189f61a/Nabil-Bentaleb
2021,Schalke 04,Bundesliga,Nassim Boujellab,MAR,"MF,FW",21,1999,6.7,133,184,72.3,2033,499,62,80,77.5,54,69,78.3,7,12,58.3,0,0.2,-0.2,4,10,3,0,14,https://fbref.com/en/players/541127d5/Nassim-Boujellab
2021,Schalke 04,Bundesliga,Can Bozdogan,GER,MF,19,2001,7.2,168,225,74.7,2930,622,76,89,85.4,74,90,82.2,15,33,45.5,2,0.5,1.5,5,6,2,2,10,https://fbref.com/en/players/b797f558/Can-Bozdogan
2021,Schalke 04,Bundesliga,Kerim Calhanoglu,GER,DF,17,2002,3.3,88,137,64.2,1585,517,37,49,75.5,44,59,74.6,7,22,31.8,0,0,0,0,2,0,0,8,https://fbref.com/en/players/d1db4b83/Kerim-Calhanoglu
2021,Schalke 04,Bundesliga,Ralf Fährmann,GER,GK,31,1988,20.8,541,825,65.6,15846,9206,101,102,99,237,243,97.5,199,476,41.8,0,0.1,-0.1,2,8,0,0,0,https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann
2021,Schalke 04,Bundesliga,Florian Flick,GER,MF,20,2000,4,91,110,82.7,1897,500,38,41,92.7,35,43,81.4,18,23,78.3,0,0,0,0,10,3,0,10,https://fbref.com/en/players/9642c929/Florian-Flick
2021,Schalke 04,Bundesliga,Amine Harit,MAR,"MF,FW",23,1997,23.3,641,854,75.1,11172,3670,303,371,81.7,232,287,80.8,80,141,56.7,5,4.9,0.1,46,47,36,3,94,https://fbref.com/en/players/e7d59f4f/Amine-Harit
2021,Schalke 04,Bundesliga,Matthew Hoppe,USA,FW,19,2001,14.5,186,256,72.7,2602,442,109,136,80.1,56,79,70.9,9,16,56.3,1,0.8,0.2,7,7,7,1,14,https://fbref.com/en/players/1bc432b7/Matthew-Hoppe
2021,Schalke 04,Bundesliga,Klaas-Jan Huntelaar,NED,FW,36,1983,6.5,103,135,76.3,1500,228,55,67,82.1,38,50,76,3,6,50,1,0.5,0.5,4,5,5,1,8,https://fbref.com/en/players/5042e5c2/Klaas-Jan-Huntelaar
2021,Schalke 04,Bundesliga,Vedad Ibišević,BIH,FW,35,1984,1.7,25,35,71.4,355,42,15,19,78.9,6,9,66.7,2,3,66.7,0,0,0,2,2,0,0,2,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2021,Schalke 04,Bundesliga,Blendi Idrizi,KVX,MF,22,1998,2.6,52,68,76.5,800,288,37,44,84.1,9,12,75,6,8,75,0,0.2,-0.2,1,6,2,0,6,https://fbref.com/en/players/58450270/Blendi-Idrizi
2021,Schalke 04,Bundesliga,Ozan Kabak,TUR,DF,20,2000,13.8,605,680,89,13088,3961,173,188,92,321,336,95.5,106,150,70.7,0,0.2,-0.2,3,44,3,0,42,https://fbref.com/en/players/2d61d13a/Ozan-Kabak
2021,Schalke 04,Bundesliga,Jimmy Kaparos,GER,MF,18,2001,0.2,2,2,100,33,19,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/11bc43f4/Jimmy-Kaparos
2021,Schalke 04,Bundesliga,Sead Kolašinac,BIH,"DF,MF",27,1993,15.8,587,739,79.4,10011,3547,261,303,86.1,276,329,83.9,37,75,49.3,1,1.6,-0.6,12,32,9,1,44,https://fbref.com/en/players/3935e52e/Sead-Kolasinac
2021,Schalke 04,Bundesliga,Ahmed Kutucu,TUR,"FW,MF",20,2000,1.2,22,37,59.5,356,35,12,17,70.6,5,8,62.5,3,7,42.9,0,0,0,1,1,0,0,0,https://fbref.com/en/players/beda9675/Ahmed-Kutucu
2021,Schalke 04,Bundesliga,Michael Langer,AUT,GK,35,1985,2.7,50,76,65.8,1438,840,8,8,100,26,26,100,16,42,38.1,0,0,0,0,1,0,0,0,https://fbref.com/en/players/d20f088b/Michael-Langer
2021,Schalke 04,Bundesliga,Jan Luca Schuler,GER,FW,21,1999,0.4,7,13,53.8,68,3,5,10,50,1,2,50,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6ca598d5/Jan-Luca-Schuler
2021,Schalke 04,Bundesliga,Kilian Ludewig,GER,DF,20,2000,5.8,220,294,74.8,3616,1738,112,131,85.5,89,111,80.2,16,34,47.1,0,0.3,-0.3,5,10,8,3,24,https://fbref.com/en/players/9b1b7d78/Kilian-Ludewig
2021,Schalke 04,Bundesliga,Mikail Maden,NOR,FW,18,2002,0.1,2,2,100,28,0,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fc0f3ef3/Mikail-Maden
2021,Schalke 04,Bundesliga,Omar Mascarell,ESP,MF,27,1993,19.6,726,883,82.2,15695,3703,233,262,88.9,342,389,87.9,142,205,69.3,1,0.5,0.5,7,49,7,0,66,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
2021,Schalke 04,Bundesliga,Rabbi Matondo,WAL,"FW,MF",19,2000,2.4,34,40,85,584,56,18,20,90,10,10,100,4,5,80,0,0.1,-0.1,3,2,3,0,3,https://fbref.com/en/players/33144cc5/Rabbi-Matondo
2021,Schalke 04,Bundesliga,Henning Matriciani,GER,DF,20,2000,0.3,3,5,60,72,72,1,3,33.3,1,1,100,1,1,100,0,0,0,0,1,0,0,0,https://fbref.com/en/players/ab3f1bdf/Henning-Matriciani
2021,Schalke 04,Bundesliga,Hamza Mendyl,MAR,"FW,DF",22,1997,1.1,23,29,79.3,340,144,12,16,75,9,10,90,1,1,100,0,0,0,0,3,0,0,5,https://fbref.com/en/players/f99fe221/Hamza-Mendyl
2021,Schalke 04,Bundesliga,Levent Mercan,GER,FW,19,2000,0.1,1,1,100,30,5,0,0,NA,0,0,NA,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/players/33340bd6/Levent-Mercan
2021,Schalke 04,Bundesliga,Shkodran Mustafi,GER,DF,28,1992,11.5,447,560,79.8,10948,3704,85,98,86.7,246,281,87.5,113,173,65.3,0,0,0,1,33,1,0,35,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi
2021,Schalke 04,Bundesliga,Matija Nastasić,SRB,DF,27,1993,13.6,594,679,87.5,14049,3895,133,142,93.7,312,336,92.9,145,196,74,0,0,0,0,22,0,0,20,https://fbref.com/en/players/f35430a4/Matija-Nastasic
2021,Schalke 04,Bundesliga,Bastian Oczipka,GER,DF,31,1989,21.4,885,1128,78.5,15852,6596,404,438,92.2,372,442,84.2,100,202,49.5,2,1.5,0.5,27,49,19,7,75,https://fbref.com/en/players/d1661819/Bastian-Oczipka
2021,Schalke 04,Bundesliga,Gonçalo Paciência,POR,FW,25,1994,8.3,111,182,61,1834,414,59,91,64.8,32,52,61.5,14,24,58.3,1,0.6,0.4,3,7,2,1,9,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2021,Schalke 04,Bundesliga,Vasileios Pavlidis,GRE,FW,17,2002,0,1,1,100,7,0,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/75422cbf/Vasileios-Pavlidis
2021,Schalke 04,Bundesliga,Benito Raman,BEL,"FW,MF",25,1994,13.8,227,334,68,4206,1398,109,154,70.8,79,102,77.5,34,44,77.3,0,1.4,-1.4,16,16,14,4,36,https://fbref.com/en/players/867501bf/Benito-Raman
2021,Schalke 04,Bundesliga,Sebastian Rudy,GER,DF,30,1990,2,91,136,66.9,1561,840,45,59,76.3,31,41,75.6,12,22,54.5,0,0.1,-0.1,2,3,5,1,10,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Schalke 04,Bundesliga,Frederik Rønnow,DEN,GK,27,1992,10.5,284,383,74.2,7521,4241,70,70,100,122,123,99.2,86,184,46.7,0,0,0,0,1,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2021,Schalke 04,Bundesliga,Salif Sané,SEN,DF,29,1990,11.9,569,683,83.3,12598,3884,146,173,84.4,312,349,89.4,107,148,72.3,0,0.3,-0.3,4,23,5,1,38,https://fbref.com/en/players/791abba1/Salif-Sane
2021,Schalke 04,Bundesliga,Alessandro Schöpf,AUT,"FW,MF",26,1994,10.5,289,362,79.8,4194,960,170,198,85.9,89,103,86.4,18,28,64.3,0,0.4,-0.4,4,17,3,0,21,https://fbref.com/en/players/106bca06/Alessandro-Schopf
2021,Schalke 04,Bundesliga,Suat Serdar,GER,MF,23,1997,21.7,468,612,76.5,9619,2215,164,213,77,199,240,82.9,94,121,77.7,3,1.5,1.5,15,48,10,0,58,https://fbref.com/en/players/b3325a30/Suat-Serdar
2021,Schalke 04,Bundesliga,Steven Skrzybski,GER,"FW,DF",27,1992,4.7,76,127,59.8,1450,516,32,45,71.1,32,45,71.1,11,23,47.8,0,0.1,-0.1,2,5,2,1,9,https://fbref.com/en/players/58ce23e5/Steven-Skrzybski
2021,Schalke 04,Bundesliga,Benjamin Stambouli,FRA,"MF,DF",29,1990,21.7,775,1035,74.9,16890,6491,222,269,82.5,404,477,84.7,138,258,53.5,2,0.5,1.5,8,66,9,0,81,https://fbref.com/en/players/5939baa2/Benjamin-Stambouli
2021,Schalke 04,Bundesliga,Malick Thiaw,GER,DF,18,2001,16.1,622,761,81.7,13315,4134,160,196,81.6,349,383,91.1,107,166,64.5,0,0.1,-0.1,2,22,2,0,27,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw
