Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2021,Eint Frankfurt,Bundesliga,Ajdin Hrustic,AUS,"MF,FW",24,1996,11,1,272,3,1,0,1,0,0,2,0,0.33,0,0.33,0.33,0.33,0.3,0.3,0.4,0.7,0.1,0.14,0.24,0.1,0.24,https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic
2021,Eint Frankfurt,Bundesliga,Stefan Ilsanker,AUT,"MF,DF",31,1989,27,17,1578,17.5,1,0,1,0,0,4,0,0.06,0,0.06,0.06,0.06,1.2,1.2,0.2,1.4,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2021,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",22,1997,18,8,894,9.9,4,1,4,0,0,2,0,0.4,0.1,0.5,0.4,0.5,2.7,2.7,0.6,3.4,0.28,0.06,0.34,0.28,0.34,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2021,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"MF,FW",23,1996,32,28,2356,26.2,5,12,5,0,0,3,0,0.19,0.46,0.65,0.19,0.65,5.6,5.6,7.5,13,0.21,0.28,0.5,0.21,0.5,https://fbref.com/en/players/15b287da/Daichi-Kamada
2021,Eint Frankfurt,Bundesliga,Dominik Kohr,GER,"MF,FW",26,1994,7,2,260,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0.6,0.19,0.01,0.2,0.19,0.2,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,DF,27,1992,30,29,2534,28.2,4,14,4,0,0,4,0,0.14,0.5,0.64,0.14,0.64,3.9,3.9,11.5,15.4,0.14,0.41,0.55,0.14,0.55,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2021,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,20,1999,23,23,2044,22.7,3,1,3,0,0,10,0,0.13,0.04,0.18,0.13,0.18,1.1,1.1,0.3,1.5,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/441197b8/Obite-NDicka
2021,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,29,1990,27,19,1625,18.1,1,0,1,0,0,10,0,0.06,0,0.06,0.06,0.06,0.1,0.1,1.3,1.4,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2021,Eint Frankfurt,Bundesliga,André Silva,POR,FW,24,1995,32,32,2760,30.7,28,7,21,7,7,1,0,0.91,0.23,1.14,0.68,0.91,24.3,18.9,5.5,24.5,0.79,0.18,0.97,0.62,0.8,https://fbref.com/en/players/3effaa34/Andre-Silva
2021,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,23,1997,28,25,2175,24.2,0,2,0,0,0,6,0,0,0.08,0.08,0,0.08,0.6,0.6,1.6,2.1,0.02,0.06,0.09,0.02,0.09,https://fbref.com/en/players/4c6facae/Djibril-Sow
2021,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,24,1996,17,8,704,7.8,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,1.1,1.1,1.2,2.4,0.15,0.16,0.3,0.15,0.3,https://fbref.com/en/players/c8c60119/Almamy-Toure
2021,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,30,1990,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2021,Eint Frankfurt,Bundesliga,Tuta,BRA,DF,21,1999,19,16,1459,16.2,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.01,0.02,0.02,0.01,0.02,https://fbref.com/en/players/35d64857/Tuta
2021,Eint Frankfurt,Bundesliga,Amin Younes,GER,"MF,FW",26,1993,26,16,1391,15.5,3,3,3,0,0,5,0,0.19,0.19,0.39,0.19,0.39,3.4,3.4,1.7,5.2,0.22,0.11,0.33,0.22,0.33,https://fbref.com/en/players/228f73ae/Amin-Younes
2021,Eint Frankfurt,Bundesliga,Steven Zuber,SUI,"DF,MF",28,1991,20,6,585,6.5,0,3,0,0,0,1,0,0,0.46,0.46,0,0.46,0.8,0.8,1.9,2.7,0.12,0.29,0.41,0.12,0.41,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2021,Freiburg,Bundesliga,Amir Abrashi,ALB,"MF,DF",30,1990,5,0,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2021,Freiburg,Bundesliga,Nishan Burkart,SUI,MF,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c59b67ed/Nishan-Burkart
2021,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",26,1994,12,1,216,2.4,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2021,Freiburg,Bundesliga,Ermedin Demirović,BIH,FW,22,1998,30,19,1498,16.6,5,6,5,0,0,7,0,0.3,0.36,0.66,0.3,0.66,4.7,4.7,3.1,7.8,0.28,0.19,0.47,0.28,0.47,https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic
2021,Freiburg,Bundesliga,Mark Flekken,NED,GK,27,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2021,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",27,1993,31,27,2313,25.7,9,10,5,4,4,2,0,0.35,0.39,0.74,0.19,0.58,7.9,4.9,6.2,11.1,0.31,0.24,0.55,0.19,0.43,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2021,Freiburg,Bundesliga,Manuel Gulde,GER,DF,29,1991,27,22,1954,21.7,2,0,2,0,0,3,0,0.09,0,0.09,0.09,0.09,1.1,1.1,0,1.1,0.05,0,0.05,0.05,0.05,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2021,Freiburg,Bundesliga,Christian Günter,GER,DF,27,1993,34,34,3060,34,3,3,3,0,0,2,0,0.09,0.09,0.18,0.09,0.18,0.9,0.9,5.9,6.8,0.03,0.17,0.2,0.03,0.2,https://fbref.com/en/players/8593f88c/Christian-Gunter
2021,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",26,1994,14,5,486,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0.1,1.1,0.2,0.01,0.2,0.2,0.2,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2021,Freiburg,Bundesliga,Dominique Heintz,GER,DF,26,1993,21,14,1369,15.2,0,0,0,0,0,3,0,0,0,0,0,0,0.3,0.3,0.4,0.6,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2021,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,30,1990,31,30,2729,30.3,1,3,1,0,0,11,0,0.03,0.1,0.13,0.03,0.13,1.5,1.5,1.5,3,0.05,0.05,0.1,0.05,0.1,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2021,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",26,1994,33,22,2089,23.2,4,4,4,0,0,5,0,0.17,0.17,0.34,0.17,0.34,7.4,7.4,3,10.5,0.32,0.13,0.45,0.32,0.45,https://fbref.com/en/players/ca618d23/Lucas-Holer
2021,Freiburg,Bundesliga,Yannik Keitel,GER,MF,20,2000,12,4,498,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.06,0.04,0.1,0.06,0.1,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2021,Freiburg,Bundesliga,Lukas Kübler,GER,DF,27,1992,19,11,884,9.8,0,1,0,0,0,2,0,0,0.1,0.1,0,0.1,0.1,0.1,0.3,0.4,0.01,0.04,0.04,0.01,0.04,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2021,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,24,1996,34,34,2993,33.3,4,0,4,0,0,4,0,0.12,0,0.12,0.12,0.12,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2021,Freiburg,Bundesliga,Florian Müller,GER,GK,22,1997,31,31,2790,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2021,Freiburg,Bundesliga,Nils Petersen,GER,FW,31,1988,32,12,1301,14.5,8,0,7,1,1,0,0,0.55,0,0.55,0.48,0.48,6.4,5.6,1.5,7.1,0.44,0.1,0.55,0.39,0.49,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2021,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",23,1997,28,22,1661,18.5,8,3,7,1,1,5,0,0.43,0.16,0.6,0.38,0.54,6.8,6.1,1.3,7.4,0.37,0.07,0.44,0.33,0.4,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2021,Freiburg,Bundesliga,Baptiste Santamaria,FRA,MF,25,1995,30,28,2209,24.5,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,1.9,1.9,1.5,3.4,0.08,0.06,0.14,0.08,0.14,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
2021,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,23,1997,24,18,1654,18.4,0,0,0,0,0,3,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.04,0.01,0.04,0.04,0.04,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2021,Freiburg,Bundesliga,Jonathan Schmid,FRA,"DF,MF",30,1990,31,27,2393,26.6,2,2,2,0,0,4,0,0.08,0.08,0.15,0.08,0.15,1.4,1.4,2.1,3.5,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2021,Freiburg,Bundesliga,Lino Tempelmann,GER,"MF,DF",21,1999,10,2,270,3,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0,0.2,0.06,0.01,0.06,0.06,0.06,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2021,Freiburg,Bundesliga,Guus Til,NED,FW,22,1997,7,1,125,1.4,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0,0.4,0.23,0.03,0.26,0.23,0.26,https://fbref.com/en/players/6e44569a/Guus-Til
2021,Freiburg,Bundesliga,Jeong Woo-yeong,KOR,"FW,MF",20,1999,26,7,823,9.1,4,0,4,0,0,0,0,0.44,0,0.44,0.44,0.44,1.7,1.7,1.5,3.2,0.19,0.17,0.36,0.19,0.36,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2021,Hertha BSC,Bundesliga,Omar Alderete,PAR,DF,23,1996,17,14,1299,14.4,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/bb08bce9/Omar-Alderete
2021,Hertha BSC,Bundesliga,Santiago Ascacíbar,ARG,MF,23,1997,13,8,762,8.5,1,0,1,0,0,2,0,0.12,0,0.12,0.12,0.12,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2021,Hertha BSC,Bundesliga,Dedryck Boyata,BEL,DF,29,1990,19,17,1545,17.2,1,0,1,0,0,3,0,0.06,0,0.06,0.06,0.06,0.6,0.6,0.7,1.3,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
2021,Hertha BSC,Bundesliga,Jhon Córdoba,COL,FW,27,1993,21,17,1537,17.1,7,1,7,0,0,3,0,0.41,0.06,0.47,0.41,0.47,7.4,7.4,1.8,9.3,0.44,0.11,0.54,0.44,0.54,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2021,Hertha BSC,Bundesliga,Matheus Cunha,BRA,"FW,MF",21,1999,27,25,2149,23.9,7,4,5,2,3,9,0,0.29,0.17,0.46,0.21,0.38,8.1,5.8,5,10.8,0.34,0.21,0.55,0.24,0.45,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2021,Hertha BSC,Bundesliga,Márton Dárdai,GER,"DF,MF",18,2002,12,9,821,9.1,0,1,0,0,0,0,0,0,0.11,0.11,0,0.11,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/41bff4fa/Marton-Dardai
2021,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,29,1990,27,24,1903,21.1,1,6,1,0,0,5,1,0.05,0.28,0.33,0.05,0.33,1.4,1.4,5.8,7.2,0.07,0.27,0.34,0.07,0.34,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2021,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",22,1998,12,5,529,5.9,0,1,0,0,0,0,0,0,0.17,0.17,0,0.17,0.8,0.8,0.5,1.3,0.13,0.09,0.22,0.13,0.22,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2021,Hertha BSC,Bundesliga,Mattéo Guendouzi,FRA,MF,21,1999,24,19,1818,20.2,2,1,2,0,0,5,0,0.1,0.05,0.15,0.1,0.15,1,1,1.4,2.4,0.05,0.07,0.12,0.05,0.12,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
2021,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,35,1984,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2021,Hertha BSC,Bundesliga,Sami Khedira,GER,MF,33,1987,9,4,395,4.4,0,1,0,0,0,1,0,0,0.23,0.23,0,0.23,0,0,0.5,0.5,0.01,0.11,0.12,0.01,0.12,https://fbref.com/en/players/38ac43d3/Sami-Khedira
2021,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,24,1996,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.03,0.03,0,0.03,https://fbref.com/en/players/92948149/Lukas-Klunter
2021,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,DF",29,1991,17,5,506,5.6,0,1,0,0,0,0,0,0,0.18,0.18,0,0.18,0.1,0.1,0.6,0.8,0.02,0.12,0.13,0.02,0.13,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2021,Hertha BSC,Bundesliga,Eduard Löwen,GER,"MF,DF",23,1997,7,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,https://fbref.com/en/players/70678132/Eduard-Lowen
2021,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",22,1997,29,21,1855,20.6,5,5,3,2,2,4,1,0.24,0.24,0.49,0.15,0.39,6.9,5.3,2.5,7.8,0.33,0.12,0.45,0.26,0.38,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2021,Hertha BSC,Bundesliga,Arne Maier,GER,MF,21,1999,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.49,0.49,0,0.49,https://fbref.com/en/players/ab700320/Arne-Maier
2021,Hertha BSC,Bundesliga,Jonas Michel Dirkner,GER,MF,18,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d699d8ef/Jonas-Michel-Dirkner
2021,Hertha BSC,Bundesliga,Jonas Michelbrink,GER,MF,19,2001,2,0,39,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f95d2f9d/Jonas-Michelbrink
2021,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,DF,23,1997,27,22,1797,20,0,2,0,0,0,3,0,0,0.1,0.1,0,0.1,0.8,0.8,1.9,2.7,0.04,0.09,0.14,0.04,0.14,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2021,Hertha BSC,Bundesliga,Luca Netz,GER,"DF,MF",17,2003,11,2,309,3.4,1,0,1,0,0,0,0,0.29,0,0.29,0.29,0.29,0.8,0.8,0.1,0.9,0.24,0.03,0.27,0.24,0.27,https://fbref.com/en/players/e79269bd/Luca-Netz
2021,Hertha BSC,Bundesliga,Jessic Ngankam,GER,FW,20,2000,15,2,296,3.3,2,0,2,0,0,1,0,0.61,0,0.61,0.61,0.61,0.5,0.5,0,0.5,0.14,0.01,0.15,0.14,0.15,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2021,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,33,1986,23,22,1692,18.8,3,1,3,0,0,4,0,0.16,0.05,0.21,0.16,0.21,1.4,1.4,0.9,2.3,0.07,0.05,0.12,0.07,0.12,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2021,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,FW,25,1995,32,18,1630,18.1,7,1,7,0,1,4,0,0.39,0.06,0.44,0.39,0.44,6.7,5.9,1.3,7.2,0.37,0.07,0.44,0.33,0.4,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2021,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,28,1992,16,12,1071,11.9,0,2,0,0,0,1,0,0,0.17,0.17,0,0.17,0.1,0.1,1.3,1.3,0.01,0.11,0.11,0.01,0.11,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2021,Hertha BSC,Bundesliga,Nemanja Radonjić,SRB,"FW,DF",24,1996,12,5,611,6.8,1,2,1,0,0,1,0,0.15,0.29,0.44,0.15,0.44,1.8,1.8,0.9,2.8,0.27,0.14,0.41,0.27,0.41,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic
2021,Hertha BSC,Bundesliga,Daishawn Redan,NED,"FW,MF",19,2001,7,0,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,0.56,0.02,0.57,0.56,0.57,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2021,Hertha BSC,Bundesliga,Alexander Schwolow,GER,GK,28,1992,26,26,2340,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2021,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",25,1995,33,31,2793,31,0,0,0,0,0,2,0,0,0,0,0,0,0.9,0.9,0.2,1.2,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/aad48be9/Niklas-Stark
2021,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,22,1997,14,11,969,10.8,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0.7,0.8,0.01,0.06,0.07,0.01,0.07,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2021,Hertha BSC,Bundesliga,Lucas Tousart,FRA,MF,23,1997,26,25,2090,23.2,1,0,1,0,0,7,0,0.04,0,0.04,0.04,0.04,1.5,1.5,1,2.5,0.06,0.04,0.11,0.06,0.11,https://fbref.com/en/players/71ec39ef/Lucas-Tousart
2021,Hertha BSC,Bundesliga,Marten Winkler,GER,FW,17,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e0d515ef/Marten-Winkler
2021,Hertha BSC,Bundesliga,Deyovaisio Zeefuik,NED,DF,22,1998,22,10,905,10.1,1,0,1,0,0,4,1,0.1,0,0.1,0.1,0.1,0,0,1.7,1.7,0,0.17,0.17,0,0.17,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
2021,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",27,1993,18,3,479,5.3,2,3,2,0,0,2,0,0.38,0.56,0.94,0.38,0.94,2.2,2.2,1.8,4,0.41,0.33,0.75,0.41,0.75,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2021,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,25,1995,16,14,1184,13.2,1,0,1,0,0,1,0,0.08,0,0.08,0.08,0.08,0.1,0.1,0.4,0.4,0,0.03,0.03,0,0.03,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2021,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,30,1990,31,31,2790,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/47064058/Oliver-Baumann
2021,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",20,1999,31,28,2369,26.3,6,3,6,0,0,6,0,0.23,0.11,0.34,0.23,0.34,5.5,5.5,3,8.5,0.21,0.11,0.32,0.21,0.32,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2021,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,FW,26,1994,32,23,2200,24.4,9,7,9,0,0,3,0,0.37,0.29,0.65,0.37,0.65,9.1,9.1,5,14.1,0.37,0.2,0.58,0.37,0.58,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2021,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,DF",17,2002,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2021,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,28,1992,14,7,596,6.6,0,1,0,0,0,0,0,0,0.15,0.15,0,0.15,1.6,1.6,1,2.6,0.23,0.15,0.39,0.23,0.39,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2021,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,30,1990,2,2,128,1.4,1,0,1,0,0,1,0,0.7,0,0.7,0.7,0.7,0.4,0.4,0,0.4,0.25,0,0.25,0.25,0.25,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2021,Hoffenheim,Bundesliga,Melayro Bogarde,NED,"DF,MF",18,2002,9,2,277,3.1,0,1,0,0,0,1,0,0,0.32,0.32,0,0.32,0.1,0.1,0.2,0.3,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2021,Hoffenheim,Bundesliga,Joshua Brenet,NED,DF,26,1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2021,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,FW,21,1998,2,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2021,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,28,1992,22,11,999,11.1,4,0,4,0,1,2,0,0.36,0,0.36,0.36,0.36,5.1,4.3,1,5.3,0.46,0.09,0.55,0.39,0.48,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2021,Hoffenheim,Bundesliga,Mijat Gaćinović,SRB,"DF,MF",25,1995,23,7,822,9.1,0,2,0,0,0,5,0,0,0.22,0.22,0,0.22,1.8,1.8,1.9,3.7,0.2,0.21,0.41,0.2,0.41,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2021,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,22,1998,9,9,658,7.3,1,1,1,0,0,4,1,0.14,0.14,0.27,0.14,0.27,0.3,0.3,1.7,1.9,0.04,0.23,0.26,0.04,0.26,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2021,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",24,1995,26,22,1879,20.9,2,1,2,0,0,6,1,0.1,0.05,0.14,0.1,0.14,2,2,1.7,3.7,0.1,0.08,0.18,0.1,0.18,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2021,Hoffenheim,Bundesliga,Marco John,GER,DF,18,2002,14,12,997,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,1.6,1.8,0.02,0.15,0.16,0.02,0.16,https://fbref.com/en/players/d9e196bf/Marco-John
2021,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,DF,28,1992,20,17,1588,17.6,0,4,0,0,0,3,0,0,0.23,0.23,0,0.23,1.2,1.2,3.3,4.5,0.07,0.19,0.25,0.07,0.25,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2021,Hoffenheim,Bundesliga,Klauss,BRA,"FW,DF",23,1997,4,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.18,0.46,0.64,0.18,0.64,https://fbref.com/en/players/f5ae006d/Klauss
2021,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",29,1991,28,26,2379,26.4,20,5,15,5,5,2,0,0.76,0.19,0.95,0.57,0.76,16.4,12.6,4.6,17.3,0.62,0.18,0.8,0.48,0.65,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,12,6,700,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.3,0.6,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2021,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,25,1995,12,11,987,11,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.7,0.06,0,0.06,0.06,0.06,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2021,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,35,1985,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2021,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,23,1997,26,25,2119,23.5,0,0,0,0,0,11,1,0,0,0,0,0,0.8,0.8,0.8,1.6,0.03,0.03,0.07,0.03,0.07,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2021,Hoffenheim,Bundesliga,Chris Richards,USA,DF,20,2000,11,11,944,10.5,0,1,0,0,0,1,0,0,0.1,0.1,0,0.1,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",30,1990,25,21,1678,18.6,1,3,1,0,0,4,0,0.05,0.16,0.21,0.05,0.21,0.6,0.6,2.2,2.8,0.03,0.12,0.15,0.03,0.15,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Hoffenheim,Bundesliga,Georginio Rutter,FRA,FW,18,2002,9,2,241,2.7,1,0,1,0,0,0,0,0.37,0,0.37,0.37,0.37,0.4,0.4,0.2,0.6,0.16,0.06,0.22,0.16,0.22,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
