Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url
2021,Freiburg,Bundesliga,Mark Flekken,NED,GK,27,1993,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2021,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",27,1993,25.7,119,4.63,70,32,7,5,4,1,18,0.7,13,4,0,1,0,0,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2021,Freiburg,Bundesliga,Manuel Gulde,GER,DF,29,1991,21.7,6,0.28,4,0,0,1,0,1,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2021,Freiburg,Bundesliga,Christian Günter,GER,DF,27,1993,34,102,3,70,25,1,2,2,2,8,0.24,6,1,0,0,0,1,https://fbref.com/en/players/8593f88c/Christian-Gunter
2021,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",26,1994,5.4,7,1.3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2021,Freiburg,Bundesliga,Dominique Heintz,GER,DF,26,1993,15.2,6,0.39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2021,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,30,1990,30.3,47,1.55,35,2,1,3,4,2,11,0.36,7,0,1,1,1,1,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2021,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",26,1994,23.2,52,2.24,33,0,3,5,11,0,8,0.34,5,0,0,2,1,0,https://fbref.com/en/players/ca618d23/Lucas-Holer
2021,Freiburg,Bundesliga,Yannik Keitel,GER,MF,20,2000,5.5,6,1.08,4,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2021,Freiburg,Bundesliga,Lukas Kübler,GER,DF,27,1992,9.8,10,1.02,8,2,0,0,0,0,1,0.1,1,0,0,0,0,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2021,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,24,1996,33.3,13,0.39,11,1,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2021,Freiburg,Bundesliga,Florian Müller,GER,GK,22,1997,31,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2021,Freiburg,Bundesliga,Nils Petersen,GER,FW,31,1988,14.5,24,1.66,18,0,0,4,0,2,1,0.07,0,0,0,1,0,0,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2021,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",23,1997,18.5,37,2,26,1,0,2,8,0,9,0.49,5,0,0,1,3,0,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2021,Freiburg,Bundesliga,Baptiste Santamaria,FRA,MF,25,1995,24.5,36,1.47,27,0,2,3,2,2,3,0.12,2,0,0,1,0,0,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
2021,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,23,1997,18.4,6,0.33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2021,Freiburg,Bundesliga,Jonathan Schmid,FRA,"DF,MF",30,1990,26.6,59,2.22,43,8,3,2,2,1,5,0.19,3,1,0,0,0,1,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2021,Freiburg,Bundesliga,Lino Tempelmann,GER,"MF,DF",21,1999,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2021,Freiburg,Bundesliga,Guus Til,NED,FW,22,1997,1.4,1,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6e44569a/Guus-Til
2021,Freiburg,Bundesliga,Jeong Woo-yeong,KOR,"FW,MF",20,1999,9.1,27,2.95,24,0,0,2,1,0,1,0.11,1,0,0,0,0,0,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2021,Hertha BSC,Bundesliga,Omar Alderete,PAR,DF,23,1996,14.4,7,0.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bb08bce9/Omar-Alderete
2021,Hertha BSC,Bundesliga,Santiago Ascacíbar,ARG,MF,23,1997,8.5,13,1.54,9,0,2,1,1,0,1,0.12,0,0,0,1,0,0,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2021,Hertha BSC,Bundesliga,Dedryck Boyata,BEL,DF,29,1990,17.2,8,0.47,7,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
2021,Hertha BSC,Bundesliga,Jhon Córdoba,COL,FW,27,1993,17.1,53,3.1,32,0,5,5,10,1,5,0.29,2,0,0,1,2,0,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2021,Hertha BSC,Bundesliga,Matheus Cunha,BRA,"FW,MF",21,1999,23.9,105,4.4,42,28,14,8,8,5,9,0.38,5,1,0,2,1,0,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2021,Hertha BSC,Bundesliga,Márton Dárdai,GER,"DF,MF",18,2002,9.1,10,1.1,7,3,0,0,0,0,1,0.11,0,1,0,0,0,0,https://fbref.com/en/players/41bff4fa/Marton-Dardai
2021,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,29,1990,21.1,66,3.12,48,11,3,0,4,0,9,0.43,9,0,0,0,0,0,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2021,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",22,1998,5.9,15,2.55,9,2,3,0,0,1,3,0.51,2,0,0,0,0,1,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2021,Hertha BSC,Bundesliga,Mattéo Guendouzi,FRA,MF,21,1999,20.2,38,1.88,29,2,0,2,5,0,3,0.15,1,0,0,0,2,0,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
2021,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,35,1984,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2021,Hertha BSC,Bundesliga,Sami Khedira,GER,MF,33,1987,4.4,5,1.14,4,0,0,0,0,1,1,0.23,1,0,0,0,0,0,https://fbref.com/en/players/38ac43d3/Sami-Khedira
2021,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,24,1996,11,8,0.73,7,0,0,0,0,1,3,0.27,3,0,0,0,0,0,https://fbref.com/en/players/92948149/Lukas-Klunter
2021,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,DF",29,1991,5.6,9,1.6,8,0,0,0,1,0,1,0.18,1,0,0,0,0,0,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2021,Hertha BSC,Bundesliga,Eduard Löwen,GER,"MF,DF",23,1997,0.9,1,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/70678132/Eduard-Lowen
2021,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",22,1997,20.6,43,2.09,36,1,4,1,0,1,7,0.34,7,0,0,0,0,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2021,Hertha BSC,Bundesliga,Arne Maier,GER,MF,21,1999,0.3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2021,Hertha BSC,Bundesliga,Jonas Michel Dirkner,GER,MF,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d699d8ef/Jonas-Michel-Dirkner
2021,Hertha BSC,Bundesliga,Jonas Michelbrink,GER,MF,19,2001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f95d2f9d/Jonas-Michelbrink
2021,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,DF,23,1997,20,37,1.85,30,2,2,1,0,2,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2021,Hertha BSC,Bundesliga,Luca Netz,GER,"DF,MF",17,2003,3.4,6,1.75,4,0,0,1,0,1,1,0.29,0,0,0,1,0,0,https://fbref.com/en/players/e79269bd/Luca-Netz
2021,Hertha BSC,Bundesliga,Jessic Ngankam,GER,FW,20,2000,3.3,3,0.91,1,0,1,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2021,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,33,1986,18.8,20,1.06,18,1,0,0,1,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2021,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,FW,25,1995,18.1,22,1.21,19,0,0,2,0,1,3,0.17,3,0,0,0,0,0,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2021,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,28,1992,11.9,26,2.18,17,7,1,0,1,0,3,0.25,2,1,0,0,0,0,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2021,Hertha BSC,Bundesliga,Nemanja Radonjić,SRB,"FW,DF",24,1996,6.8,21,3.09,14,0,5,0,2,0,6,0.88,3,0,2,0,1,0,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic
2021,Hertha BSC,Bundesliga,Daishawn Redan,NED,"FW,MF",19,2001,1.1,3,2.65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2021,Hertha BSC,Bundesliga,Alexander Schwolow,GER,GK,28,1992,26,2,0.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2021,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",25,1995,31,10,0.32,7,0,0,1,1,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/aad48be9/Niklas-Stark
2021,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,22,1997,10.8,7,0.65,6,0,0,1,0,0,1,0.09,0,0,0,1,0,0,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2021,Hertha BSC,Bundesliga,Lucas Tousart,FRA,MF,23,1997,23.2,30,1.29,23,0,0,4,2,1,6,0.26,5,0,0,0,1,0,https://fbref.com/en/players/71ec39ef/Lucas-Tousart
2021,Hertha BSC,Bundesliga,Marten Winkler,GER,FW,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e0d515ef/Marten-Winkler
2021,Hertha BSC,Bundesliga,Deyovaisio Zeefuik,NED,DF,22,1998,10.1,27,2.69,23,0,2,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
2021,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",27,1993,5.3,22,4.13,15,1,1,2,3,0,6,1.13,3,0,0,2,1,0,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2021,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,25,1995,13.2,5,0.38,4,1,0,0,0,0,1,0.08,1,0,0,0,0,0,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2021,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,30,1990,31,2,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/47064058/Oliver-Baumann
2021,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,79,3,51,2,3,5,14,4,11,0.42,7,0,1,0,3,0,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2021,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,FW,26,1994,24.4,71,2.9,56,0,8,3,3,1,14,0.57,8,0,3,2,1,0,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2021,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,DF",17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2021,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,28,1992,6.6,19,2.87,14,0,0,2,3,0,1,0.15,1,0,0,0,0,0,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2021,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,30,1990,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2021,Hoffenheim,Bundesliga,Melayro Bogarde,NED,"DF,MF",18,2002,3.1,8,2.6,6,0,0,0,2,0,1,0.32,1,0,0,0,0,0,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2021,Hoffenheim,Bundesliga,Joshua Brenet,NED,DF,26,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2021,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,FW,21,1998,1,2,2.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2021,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,28,1992,11.1,26,2.34,19,0,3,1,3,0,3,0.27,3,0,0,0,0,0,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2021,Hoffenheim,Bundesliga,Mijat Gaćinović,SRB,"DF,MF",25,1995,9.1,24,2.63,16,5,1,2,0,0,3,0.33,1,1,0,1,0,0,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2021,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,22,1998,7.3,24,3.28,15,8,0,1,0,0,1,0.14,0,1,0,0,0,0,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2021,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,42,2.01,35,0,2,2,2,1,7,0.34,5,0,1,0,1,0,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2021,Hoffenheim,Bundesliga,Marco John,GER,DF,18,2002,11.1,20,1.81,18,1,1,0,0,0,1,0.09,1,0,0,0,0,0,https://fbref.com/en/players/d9e196bf/Marco-John
2021,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,DF,28,1992,17.6,36,2.04,33,0,1,0,2,0,6,0.34,5,0,1,0,0,0,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2021,Hoffenheim,Bundesliga,Klauss,BRA,"FW,DF",23,1997,0.6,3,5.29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f5ae006d/Klauss
2021,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,90,3.4,60,8,10,4,7,1,14,0.53,9,2,1,0,1,1,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,7.8,6,0.77,4,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2021,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,25,1995,11,6,0.55,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2021,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,35,1985,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2021,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,23,1997,23.5,24,1.02,22,0,0,1,0,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2021,Hoffenheim,Bundesliga,Chris Richards,USA,DF,20,2000,10.5,11,1.05,10,0,0,0,0,1,1,0.1,1,0,0,0,0,0,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",30,1990,18.6,55,2.95,35,18,1,1,0,0,5,0.27,4,1,0,0,0,0,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Hoffenheim,Bundesliga,Georginio Rutter,FRA,FW,18,2002,2.7,7,2.61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
2021,Hoffenheim,Bundesliga,Diadie Samassékou,MLI,MF,24,1996,28.5,37,1.3,29,1,2,2,1,2,7,0.25,5,0,0,1,1,0,https://fbref.com/en/players/08593525/Diadie-Samassekou
2021,Hoffenheim,Bundesliga,Ryan Sessegnon,ENG,DF,20,2000,17.5,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
2021,Hoffenheim,Bundesliga,Robert Skov,DEN,"FW,DF",24,1996,12.9,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0,https://fbref.com/en/players/ff98492b/Robert-Skov
2021,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,28,1991,20.5,13,0.64,12,0,1,0,0,0,2,0.1,1,0,1,0,0,0,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2021,Köln,Bundesliga,Sebastian Andersson,SWE,FW,29,1991,12.5,12,0.96,7,0,0,3,1,1,3,0.24,1,0,0,1,1,0,https://fbref.com/en/players/b4cf5806/Sebastian-Andersson
2021,Köln,Bundesliga,Toluwalas Arokodare,NGA,FW,19,2000,1.2,1,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a42760bc/Toluwalas-Arokodare
2021,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,2,0.09,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2021,Köln,Bundesliga,Sava Cestic,SRB,DF,19,2001,10,4,0.4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0b7dae21/Sava-Cestic
2021,Köln,Bundesliga,Rafael Czichos,GER,DF,30,1990,25.1,16,0.64,15,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2021,Köln,Bundesliga,Emmanuel Dennis,NGA,FW,22,1997,5.3,10,1.9,8,0,1,0,1,0,1,0.19,1,0,0,0,0,0,https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis
2021,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",30,1990,13.7,31,2.26,27,0,1,1,1,1,1,0.07,0,0,0,1,0,0,https://fbref.com/en/players/809940aa/Dominick-Drexler
2021,Köln,Bundesliga,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,85,3.02,42,25,7,7,4,0,8,0.28,5,2,0,0,1,0,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2021,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,25,1995,12.6,16,1.27,11,1,2,1,1,0,3,0.24,1,0,1,1,0,0,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2021,Köln,Bundesliga,Jonas Hector,GER,MF,30,1990,14.3,36,2.51,26,4,2,1,2,1,4,0.28,2,1,0,0,1,0,https://fbref.com/en/players/c2009df3/Jonas-Hector
2021,Köln,Bundesliga,Marco Höger,GER,"DF,MF",30,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4114f306/Marco-Hoger
2021,Köln,Bundesliga,Jannes Horn,GER,DF,23,1997,19.6,28,1.43,23,2,0,1,2,0,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2021,Köln,Bundesliga,Timo Horn,GER,GK,27,1993,33.4,4,0.12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2021,Köln,Bundesliga,Ismail Jakobs,GER,"DF,MF",20,1999,19.2,28,1.46,25,1,1,0,1,0,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2021,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",27,1992,5,20,4.03,10,6,0,1,3,0,2,0.4,1,1,0,0,0,0,https://fbref.com/en/players/94c18565/Florian-Kainz
2021,Köln,Bundesliga,Noah Katterbach,GER,DF,19,2001,12.3,26,2.11,18,1,2,2,3,0,3,0.24,1,0,0,1,1,0,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2021,Köln,Bundesliga,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,5,1.19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/62c7067a/Dimitris-Limnios
2021,Köln,Bundesliga,Jorge Meré,ESP,DF,23,1997,14.4,5,0.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2021,Köln,Bundesliga,Max Meyer,GER,MF,24,1995,3.9,6,1.54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/eba42d2b/Max-Meyer
2021,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",32,1988,2.5,4,1.63,2,0,0,1,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2021,Köln,Bundesliga,Salih Özcan,TUR,"MF,FW",22,1998,15.2,24,1.58,16,1,2,0,5,0,3,0.2,3,0,0,0,0,0,https://fbref.com/en/players/15413fa5/Salih-Ozcan
2021,Köln,Bundesliga,Elvis Rexhbeçaj,GER,"MF,FW",22,1997,20.4,43,2.11,22,12,1,3,4,1,4,0.2,2,0,0,1,0,1,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2021,Köln,Bundesliga,Benno Schmitz,GER,DF,25,1994,4.6,12,2.6,10,2,0,0,0,0,1,0.22,1,0,0,0,0,0,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2021,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,25,1995,30.9,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2021,Köln,Bundesliga,Frederik Sørensen,DEN,"DF,MF",28,1992,1.1,1,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/68635c10/Frederik-Sorensen
2021,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",18,2002,11.4,19,1.66,17,0,0,1,1,0,3,0.26,2,0,0,1,0,0,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2021,Köln,Bundesliga,Marius Wolf,GER,"DF,MF",25,1995,28.3,55,1.94,35,0,9,4,6,1,8,0.28,6,0,0,1,1,0,https://fbref.com/en/players/fa661778/Marius-Wolf
2021,Köln,Bundesliga,Ron-Robert Zieler,GER,GK,31,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2021,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,27,1992,13.8,27,1.95,21,0,2,1,3,0,3,0.22,2,0,0,1,0,0,https://fbref.com/en/players/834d0be5/Lucas-Alario
2021,Leverkusen,Bundesliga,Nadiem Amiri,GER,MF,23,1996,21,71,3.38,48,13,4,6,0,0,11,0.52,8,1,2,0,0,0,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2021,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,31,1989,18.5,31,1.67,29,0,0,0,0,2,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2021,Leverkusen,Bundesliga,Santiago Arias,COL,DF,28,1992,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fdd60087/Santiago-Arias
2021,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",22,1997,23.8,98,4.12,56,15,10,7,9,1,14,0.59,7,4,1,1,0,1,https://fbref.com/en/players/3a233281/Leon-Bailey
2021,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,32,1988,11.9,23,1.93,18,0,0,1,4,0,2,0.17,1,0,0,1,0,0,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2021,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,30,3.38,20,0,8,2,0,0,1,0.11,0,0,0,1,0,0,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2021,Leverkusen,Bundesliga,Lars Bender,GER,DF,31,1989,10.4,17,1.63,16,0,1,0,0,0,3,0.29,3,0,0,0,0,0,https://fbref.com/en/players/c50281a0/Lars-Bender
2021,Leverkusen,Bundesliga,Sven Bender,GER,DF,31,1989,13,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0,https://fbref.com/en/players/070ec0b1/Sven-Bender
2021,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,27,1993,19.4,71,3.66,40,19,5,5,2,0,6,0.31,2,2,1,1,0,0,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2021,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,78,2.94,56,1,14,5,1,1,17,0.64,11,0,4,2,0,0,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2021,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,29,1991,12.6,16,1.27,12,2,0,1,0,1,1,0.08,1,0,0,0,0,0,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2021,Leverkusen,Bundesliga,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,6,1.32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
2021,Leverkusen,Bundesliga,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,10,2.06,9,0,1,0,0,0,2,0.41,2,0,0,0,0,0,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
2021,Leverkusen,Bundesliga,Emrehan Gedikli,GER,FW,17,2003,0.3,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/62f94e47/Emrehan-Gedikli
2021,Leverkusen,Bundesliga,Demarai Gray,ENG,FW,24,1996,4.9,16,3.26,10,3,1,2,0,0,2,0.41,2,0,0,0,0,0,https://fbref.com/en/players/4468ec10/Demarai-Gray
2021,Leverkusen,Bundesliga,Lennart Grill,GER,GK,21,1999,4,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/37998008/Lennart-Grill
2021,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,30,1989,28.5,4,0.14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2021,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,24,1995,1.7,1,0.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f820504e/Tin-Jedvaj
